OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,shanghai_118038_20160126_NDSI_pcs_OID,shanghai_118038_20160126_NDSI_pcs_FID_,shanghai_118038_20160126_NDSI_pcs_COUNT,shanghai_118038_20160126_NDSI_pcs_AREA,shanghai_118038_20160126_NDSI_pcs_MEAN
-1,Shanghai,1,31.305800000000001,121.494399999999999,20,10,0.500000000000000,31.230391000000001,121.473701000000005,Asia,8.612800000000000,37.855600000000003,0.227500000000000,100.000000000000000,0,0,0,32,28800.000000000000000,-0.254003706272000
-1,Shanghai,2,31.300899999999999,121.500900000000001,18,5,0.278000000000000,31.230391000000001,121.473701000000005,Asia,8.255500000000000,37.855600000000003,0.218100000000000,100.000000000000000,1,1,1,37,33300.000000000000000,-0.311692364313000
-1,Shanghai,3,31.274000000000001,121.498699999999999,16,0,0.000000000000000,31.230391000000001,121.473701000000005,Asia,5.400100000000000,37.855600000000003,0.142600000000000,100.000000000000000,2,2,2,35,31500.000000000000000,-0.265128403909000
-1,Shanghai,4,31.201599999999999,121.398899999999998,15,12,0.800000000000000,31.230391000000001,121.473701000000005,Asia,7.800500000000000,37.855600000000003,0.206100000000000,100.000000000000000,3,3,3,34,30600.000000000000000,-0.307638567818000
-1,Shanghai,5,31.196400000000001,121.406099999999995,10,0,0.000000000000000,31.230391000000001,121.473701000000005,Asia,7.457500000000000,37.855600000000003,0.197000000000000,100.000000000000000,4,4,4,35,31500.000000000000000,-0.203233258400000
-1,Shanghai,6,31.202100000000002,121.392099999999999,12,5,0.417000000000000,31.230391000000001,121.473701000000005,Asia,8.373300000000000,37.855600000000003,0.221200000000000,100.000000000000000,5,5,5,35,31500.000000000000000,-0.290643514719000
-1,Shanghai,7,31.079999999999998,121.116799999999998,19,19,1.000000000000000,31.230391000000001,121.473701000000005,Asia,37.855600000000003,37.855600000000003,1.000000000000000,100.000000000000000,6,6,6,32,28800.000000000000000,-0.262093115831000
-1,Shanghai,8,31.080300000000001,121.121700000000004,11,10,0.909000000000000,31.230391000000001,121.473701000000005,Asia,37.422899999999998,37.855600000000003,0.988600000000000,100.000000000000000,7,7,7,35,31500.000000000000000,-0.253544448529000
-1,Shanghai,9,31.081099999999999,121.127899999999997,22,22,1.000000000000000,31.230391000000001,121.473701000000005,Asia,36.855499999999999,37.855600000000003,0.973600000000000,100.000000000000000,8,8,8,35,31500.000000000000000,-0.331772813627000
-1,Shanghai,10,31.083200000000001,121.143799999999999,14,12,0.857000000000000,31.230391000000001,121.473701000000005,Asia,35.402299999999997,37.855600000000003,0.935200000000000,100.000000000000000,9,9,9,35,31500.000000000000000,-0.275480051977000
-1,Shanghai,11,31.084499999999998,121.154200000000003,16,16,1.000000000000000,31.230391000000001,121.473701000000005,Asia,34.459400000000002,37.855600000000003,0.910300000000000,100.000000000000000,10,10,10,35,31500.000000000000000,-0.369266235828000
-1,Shanghai,12,31.084499999999998,121.157499999999999,19,19,1.000000000000000,31.230391000000001,121.473701000000005,Asia,34.182699999999997,37.855600000000003,0.903000000000000,100.000000000000000,11,11,11,35,31500.000000000000000,-0.296901149383000
-1,Shanghai,13,31.085699999999999,121.186899999999994,20,19,0.950000000000000,31.230391000000001,121.473701000000005,Asia,31.679900000000000,37.855600000000003,0.836900000000000,100.000000000000000,12,12,12,36,32400.000000000000000,-0.242323287814000
-1,Shanghai,14,31.085799999999999,121.191199999999995,16,16,1.000000000000000,31.230391000000001,121.473701000000005,Asia,31.322399999999998,37.855600000000003,0.827400000000000,100.000000000000000,13,13,13,36,32400.000000000000000,-0.265922984082000
-1,Shanghai,15,31.087199999999999,121.197400000000002,16,13,0.812000000000000,31.230391000000001,121.473701000000005,Asia,30.736499999999999,37.855600000000003,0.811900000000000,100.000000000000000,14,14,14,36,32400.000000000000000,-0.344698695052000
-1,Shanghai,16,31.094700000000000,121.203400000000002,13,10,0.769000000000000,31.230391000000001,121.473701000000005,Asia,29.818200000000001,37.855600000000003,0.787700000000000,100.000000000000000,15,15,15,36,32400.000000000000000,-0.334162757835000
-1,Shanghai,17,31.102499999999999,121.205399999999997,19,18,0.947000000000000,31.230391000000001,121.473701000000005,Asia,29.221499999999999,37.855600000000003,0.771900000000000,100.000000000000000,16,16,16,36,32400.000000000000000,-0.355944856173000
-1,Shanghai,18,31.106900000000000,121.221599999999995,12,11,0.917000000000000,31.230391000000001,121.473701000000005,Asia,27.638300000000001,37.855600000000003,0.730100000000000,100.000000000000000,17,17,17,34,30600.000000000000000,-0.303937396802000
-1,Shanghai,19,31.108100000000000,121.224599999999995,20,16,0.800000000000000,31.230391000000001,121.473701000000005,Asia,27.324200000000001,37.855600000000003,0.721800000000000,100.000000000000000,18,18,18,35,31500.000000000000000,-0.275065980000000
