OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,halifax_008029_20160107_NDSI_pcs_OID,halifax_008029_20160107_NDSI_pcs_FID_,halifax_008029_20160107_NDSI_pcs_COUNT,halifax_008029_20160107_NDSI_pcs_AREA,halifax_008029_20160107_NDSI_pcs_MEAN
-1,Halifax,1,44.639620000000001,-63.574480000000001,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.018800000000000,24.200900000000001,0.042100000000000,100.000000000000000,0,0,0,35,31500.000000000000000,0.571311346548000
-1,Halifax,2,44.638620000000003,-63.577820000000003,20,5,0.250000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.146500000000000,24.200900000000001,0.047400000000000,100.000000000000000,1,1,1,35,31500.000000000000000,0.281635574704000
-1,Halifax,3,44.640709999999999,-63.579720000000002,19,4,0.211000000000000,44.648766000000002,-63.575237000000001,Canada,North America,0.963400000000000,24.200900000000001,0.039800000000000,100.000000000000000,2,2,2,35,31500.000000000000000,0.439539353037000
-1,Halifax,4,44.644240000000003,-63.584800000000001,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,0.908600000000000,24.200900000000001,0.037500000000000,100.000000000000000,3,3,3,35,31500.000000000000000,0.628902449778000
-1,Halifax,5,44.643929999999997,-63.588580000000000,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.184600000000000,24.200900000000001,0.048900000000000,100.000000000000000,4,4,4,36,32400.000000000000000,0.413472251242000
-1,Halifax,6,44.645919999999997,-63.589540000000000,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.174900000000000,24.200900000000001,0.048500000000000,100.000000000000000,5,5,5,34,30600.000000000000000,0.525618589319000
-1,Halifax,7,44.649160000000002,-63.591310000000000,20,6,0.300000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.272200000000000,24.200900000000001,0.052600000000000,100.000000000000000,6,6,6,35,31500.000000000000000,0.507276649134000
-1,Halifax,8,44.650579999999998,-63.597349999999999,20,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.760900000000000,24.200900000000001,0.072800000000000,100.000000000000000,7,7,7,36,32400.000000000000000,0.445358021883000
-1,Halifax,9,44.651220000000002,-63.605899999999998,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,2.440900000000000,24.200900000000001,0.100900000000000,100.000000000000000,8,8,8,35,31500.000000000000000,0.458843348920000
-1,Halifax,10,44.649250000000002,-63.613639999999997,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,3.038400000000000,24.200900000000001,0.125500000000000,100.000000000000000,9,9,9,35,31500.000000000000000,0.683555388451000
-1,Halifax,11,44.646729999999998,-63.609800000000000,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,2.743600000000000,24.200900000000001,0.113400000000000,100.000000000000000,10,10,10,36,32400.000000000000000,0.585819861231000
-1,Halifax,12,44.652670000000001,-63.619140000000002,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,3.500000000000000,24.200900000000001,0.144600000000000,100.000000000000000,11,11,11,34,30600.000000000000000,0.611424328650000
-1,Halifax,13,44.653959999999998,-63.622570000000003,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,3.788500000000000,24.200900000000001,0.156500000000000,100.000000000000000,12,12,12,36,32400.000000000000000,0.588325934485000
-1,Halifax,14,44.653860000000002,-63.626420000000003,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,4.088200000000000,24.200900000000001,0.168900000000000,100.000000000000000,13,13,13,37,33300.000000000000000,0.429050854734000
-1,Halifax,15,44.651409999999998,-63.637479999999996,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,4.932500000000000,24.200900000000001,0.203800000000000,100.000000000000000,14,14,14,35,31500.000000000000000,0.627989390599000
-1,Halifax,16,44.652070000000002,-63.642730000000000,16,2,0.125000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.351700000000000,24.200900000000001,0.221100000000000,100.000000000000000,15,15,15,34,30600.000000000000000,0.713061834959000
-1,Halifax,17,44.652040000000000,-63.645460000000000,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.566900000000000,24.200900000000001,0.230000000000000,100.000000000000000,16,16,16,34,30600.000000000000000,0.625365880044000
-1,Halifax,18,44.655490000000000,-63.648209999999999,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.820600000000000,24.200900000000001,0.240500000000000,100.000000000000000,17,17,17,32,28800.000000000000000,0.403019124293000
-1,Halifax,19,44.649529999999999,-63.648820000000001,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.821500000000000,24.200900000000001,0.240500000000000,100.000000000000000,18,18,18,34,30600.000000000000000,0.722184775507000
-1,Halifax,20,44.649230000000003,-63.652479999999997,18,1,0.056000000000000,44.648766000000002,-63.575237000000001,Canada,North America,6.110700000000000,24.200900000000001,0.252500000000000,100.000000000000000,19,19,19,35,31500.000000000000000,0.704096026080000
-1,Halifax,21,44.634000000000000,-63.684950000000001,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.834099999999999,24.200900000000001,0.365000000000000,100.000000000000000,20,20,20,36,32400.000000000000000,0.727989628911000
-1,Halifax,22,44.632429999999999,-63.684730000000002,19,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.851300000000000,24.200900000000001,0.365700000000000,100.000000000000000,21,21,21,33,29700.000000000000000,0.519984864827000
-1,Halifax,23,44.642060000000001,-63.688119999999998,20,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.961499999999999,24.200900000000001,0.370300000000000,100.000000000000000,22,22,22,32,28800.000000000000000,0.618183203740000
-1,Halifax,24,44.636560000000003,-63.691360000000003,19,2,0.105000000000000,44.648766000000002,-63.575237000000001,Canada,North America,9.286799999999999,24.200900000000001,0.383700000000000,100.000000000000000,23,23,23,35,31500.000000000000000,0.609736419363000
-1,Halifax,25,44.636699999999998,-63.698760000000000,15,2,0.133000000000000,44.648766000000002,-63.575237000000001,Canada,North America,9.864200000000000,24.200900000000001,0.407600000000000,100.000000000000000,24,24,24,35,31500.000000000000000,0.650955820084000
-1,Halifax,26,44.643389999999997,-63.707830000000001,17,5,0.294000000000000,44.648766000000002,-63.575237000000001,Canada,North America,10.506600000000001,24.200900000000001,0.434100000000000,100.000000000000000,25,25,25,35,31500.000000000000000,0.560122099412000
