OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,hempstead_013032_DEM_pcs_OID,hempstead_013032_DEM_pcs_FID_,hempstead_013032_DEM_pcs_COUNT,hempstead_013032_DEM_pcs_AREA,hempstead_013032_DEM_pcs_MEAN
-1,Hempstead,1,40.703749999999999,-73.625399999999999,14,2,0.143000000000000,40.705561000000003,-73.625962000000001,North America,0.206900000000000,12.954400000000000,0.016000000000000,0,0,1,751.587734049999995,17.000000000000000
-1,Hempstead,2,40.705520000000000,-73.620649999999998,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,0.447800000000000,12.954400000000000,0.034600000000000,1,1,1,751.587734049999995,21.000000000000000
-1,Hempstead,3,40.709110000000003,-73.621200000000002,15,1,0.067000000000000,40.705561000000003,-73.625962000000001,North America,0.562900000000000,12.954400000000000,0.043500000000000,2,2,1,751.587734049999995,20.000000000000000
-1,Hempstead,4,40.709589999999999,-73.615870000000001,15,3,0.200000000000000,40.705561000000003,-73.625962000000001,North America,0.961400000000000,12.954400000000000,0.074200000000000,3,3,1,751.587734049999995,19.000000000000000
-1,Hempstead,5,40.711440000000003,-73.610929999999996,14,1,0.071000000000000,40.705561000000003,-73.625962000000001,North America,1.425700000000000,12.954400000000000,0.110100000000000,4,4,1,751.587734049999995,22.000000000000000
-1,Hempstead,6,40.713320000000003,-73.606039999999993,15,5,0.333000000000000,40.705561000000003,-73.625962000000001,North America,1.887900000000000,12.954400000000000,0.145700000000000,5,5,1,751.587734049999995,23.000000000000000
-1,Hempstead,7,40.716099999999997,-73.604190000000003,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,2.177400000000000,12.954400000000000,0.168100000000000,6,6,1,751.587734049999995,24.000000000000000
-1,Hempstead,8,40.720059999999997,-73.605789999999999,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,2.343000000000000,12.954400000000000,0.180900000000000,7,7,1,751.587734049999995,27.000000000000000
-1,Hempstead,9,40.723970000000001,-73.607259999999997,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,2.583500000000000,12.954400000000000,0.199400000000000,8,8,1,751.587734049999995,25.000000000000000
-1,Hempstead,10,40.727919999999997,-73.608869999999996,14,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,2.873400000000000,12.954400000000000,0.221800000000000,9,9,1,751.587734049999995,22.000000000000000
-1,Hempstead,11,40.730190000000000,-73.606369999999998,15,3,0.200000000000000,40.705561000000003,-73.625962000000001,North America,3.197900000000000,12.954400000000000,0.246900000000000,10,10,1,751.587734049999995,25.000000000000000
-1,Hempstead,12,40.733110000000003,-73.604740000000007,16,1,0.062000000000000,40.705561000000003,-73.625962000000001,North America,3.547200000000000,12.954400000000000,0.273800000000000,11,11,1,751.587734049999995,27.000000000000000
-1,Hempstead,13,40.734310000000001,-73.599530000000001,15,4,0.267000000000000,40.705561000000003,-73.625962000000001,North America,3.896300000000000,12.954400000000000,0.300800000000000,12,12,1,751.587734049999995,31.000000000000000
-1,Hempstead,14,40.735489999999999,-73.594359999999995,14,5,0.357000000000000,40.705561000000003,-73.625962000000001,North America,4.262400000000000,12.954400000000000,0.329000000000000,13,13,1,751.587734049999995,31.000000000000000
-1,Hempstead,15,40.738360000000000,-73.593469999999996,11,1,0.091000000000000,40.705561000000003,-73.625962000000001,North America,4.560600000000000,12.954400000000000,0.352100000000000,14,14,1,751.587734049999995,32.000000000000000
-1,Hempstead,16,40.742379999999997,-73.592280000000002,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,4.981800000000000,12.954400000000000,0.384600000000000,15,15,1,751.587734049999995,30.000000000000000
-1,Hempstead,17,40.746440000000000,-73.592619999999997,14,3,0.214000000000000,40.705561000000003,-73.625962000000001,North America,5.343800000000000,12.954400000000000,0.412500000000000,16,16,1,751.587734049999995,34.000000000000000
-1,Hempstead,18,40.750259999999997,-73.594650000000001,13,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,5.627200000000000,12.954400000000000,0.434400000000000,17,17,1,751.587734049999995,35.000000000000000
-1,Hempstead,19,40.753929999999997,-73.597049999999996,13,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,5.904400000000000,12.954400000000000,0.455800000000000,18,18,1,751.587734049999995,38.000000000000000
-1,Hempstead,20,40.757599999999996,-73.599509999999995,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,6.200900000000000,12.954400000000000,0.478700000000000,19,19,1,751.587734049999995,40.000000000000000
-1,Hempstead,21,40.761319999999998,-73.601900000000001,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,6.523200000000000,12.954400000000000,0.503600000000000,20,20,1,751.587734049999995,39.000000000000000
-1,Hempstead,22,40.765419999999999,-73.602620000000002,16,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,6.940500000000000,12.954400000000000,0.535800000000000,21,21,1,751.587734049999995,40.000000000000000
-1,Hempstead,23,40.769520000000000,-73.601550000000003,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,7.403400000000000,12.954400000000000,0.571500000000000,22,22,1,751.587734049999995,42.000000000000000
-1,Hempstead,24,40.773650000000004,-73.601529999999997,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,7.846000000000000,12.954400000000000,0.605700000000000,23,23,1,751.587734049999995,46.000000000000000
-1,Hempstead,25,40.777479999999997,-73.603440000000006,15,6,0.400000000000000,40.705561000000003,-73.625962000000001,North America,8.218999999999999,12.954400000000000,0.634500000000000,24,24,1,751.587734049999995,45.000000000000000
-1,Hempstead,26,40.780299999999997,-73.606579999999994,15,4,0.267000000000000,40.705561000000003,-73.625962000000001,North America,8.469500000000000,12.954400000000000,0.653800000000000,25,25,1,751.587734049999995,43.000000000000000
-1,Hempstead,27,40.783430000000003,-73.607299999999995,15,4,0.267000000000000,40.705561000000003,-73.625962000000001,North America,8.800200000000000,12.954400000000000,0.679300000000000,26,26,1,751.587734049999995,45.000000000000000
-1,Hempstead,28,40.786580000000001,-73.603769999999997,14,2,0.143000000000000,40.705561000000003,-73.625962000000001,North America,9.200799999999999,12.954400000000000,0.710200000000000,27,27,1,751.587734049999995,53.000000000000000
-1,Hempstead,29,40.788989999999998,-73.599310000000003,15,0,0.000000000000000,40.705561000000003,-73.625962000000001,North America,9.544700000000001,12.954400000000000,0.736800000000000,28,28,1,751.587734049999995,55.000000000000000
-1,Hempstead,30,40.790900000000001,-73.594499999999996,15,5,0.333000000000000,40.705561000000003,-73.625962000000001,North America,9.852399999999999,12.954400000000000,0.760500000000000,29,29,1,751.587734049999995,64.000000000000000
-1,Hempstead,31,40.793779999999998,-73.592089999999999,15,2,0.133000000000000,40.705561000000003,-73.625962000000001,North America,10.216100000000001,12.954400000000000,0.788600000000000,30,30,1,751.587734049999995,63.000000000000000
-1,Hempstead,32,40.796450000000000,-73.596199999999996,15,1,0.067000000000000,40.705561000000003,-73.625962000000001,North America,10.412699999999999,12.954400000000000,0.803800000000000,31,31,1,751.587734049999995,71.000000000000000
-1,Hempstead,33,40.799920000000000,-73.594560000000001,15,1,0.067000000000000,40.705561000000003,-73.625962000000001,North America,10.820499999999999,12.954400000000000,0.835300000000000,32,32,1,751.587734049999995,81.000000000000000
-1,Hempstead,34,40.803660000000001,-73.593590000000006,15,5,0.333000000000000,40.705561000000003,-73.625962000000001,North America,11.243800000000000,12.954400000000000,0.868000000000000,33,33,1,751.587734049999995,94.000000000000000
-1,Hempstead,35,40.806089999999998,-73.589560000000006,15,2,0.133000000000000,40.705561000000003,-73.625962000000001,North America,11.591200000000001,12.954400000000000,0.894800000000000,34,34,1,751.587734049999995,88.000000000000000
-1,Hempstead,36,40.806710000000002,-73.584109999999995,16,10,0.625000000000000,40.705561000000003,-73.625962000000001,North America,11.786799999999999,12.954400000000000,0.909900000000000,35,35,1,751.587734049999995,103.000000000000000
