OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,freehold_014032_20180106_NDVI_pcs_OID,freehold_014032_20180106_NDVI_pcs_FID_,freehold_014032_20180106_NDVI_pcs_COUNT,freehold_014032_20180106_NDVI_pcs_AREA,freehold_014032_20180106_NDVI_pcs_MEAN
-1,Freehold,1,40.261670000000002,-74.274109999999993,20,10,0.500000000000000,40.260109999999997,-74.273757000000003,North America,0.176000000000000,15.804000000000000,0.011100000000000,100.000000000000000,0,0,0,35,31500.000000000000000,0.060037844688000
-1,Freehold,2,40.261189999999999,-74.275970000000001,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,0.222900000000000,15.804000000000000,0.014100000000000,100.000000000000000,1,1,1,31,27900.000000000000000,0.195596845220000
-1,Freehold,3,40.259210000000003,-74.278869999999998,20,1,0.050000000000000,40.260109999999997,-74.273757000000003,North America,0.445300000000000,15.804000000000000,0.028200000000000,100.000000000000000,2,2,2,36,32400.000000000000000,0.049481561501200
-1,Freehold,4,40.258409999999998,-74.282610000000005,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,0.774600000000000,15.804000000000000,0.049000000000000,100.000000000000000,3,3,3,35,31500.000000000000000,0.106903004879000
-1,Freehold,5,40.254899999999999,-74.282200000000003,20,8,0.400000000000000,40.260109999999997,-74.273757000000003,North America,0.921400000000000,15.804000000000000,0.058300000000000,100.000000000000000,4,4,4,35,31500.000000000000000,0.091724113454800
-1,Freehold,6,40.253210000000003,-74.282719999999998,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,1.080400000000000,15.804000000000000,0.068400000000000,100.000000000000000,5,5,5,36,32400.000000000000000,0.141171882052000
-1,Freehold,8,40.250819999999997,-74.288390000000007,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,1.615300000000000,15.804000000000000,0.102200000000000,100.000000000000000,6,6,6,37,33300.000000000000000,0.001941159770300
-1,Freehold,10,40.244470000000000,-74.298559999999995,20,5,0.250000000000000,40.260109999999997,-74.273757000000003,North America,2.730400000000000,15.804000000000000,0.172800000000000,100.000000000000000,7,7,7,35,31500.000000000000000,0.028775691587800
-1,Freehold,11,40.249180000000003,-74.291790000000006,20,8,0.400000000000000,40.260109999999997,-74.273757000000003,North America,1.954200000000000,15.804000000000000,0.123700000000000,100.000000000000000,8,8,8,35,31500.000000000000000,0.021648214198600
-1,Freehold,15,40.245970000000000,-74.296520000000001,20,5,0.250000000000000,40.260109999999997,-74.273757000000003,North America,2.490700000000000,15.804000000000000,0.157600000000000,100.000000000000000,9,9,9,36,32400.000000000000000,0.167967681256000
-1,Freehold,16,40.263469999999998,-74.272319999999993,19,3,0.158000000000000,40.260109999999997,-74.273757000000003,North America,0.393000000000000,15.804000000000000,0.024900000000000,100.000000000000000,10,10,10,35,31500.000000000000000,0.108697721176000
-1,Freehold,18,40.250279999999997,-74.282859999999999,19,2,0.105000000000000,40.260109999999997,-74.273757000000003,North America,1.338500000000000,15.804000000000000,0.084700000000000,100.000000000000000,11,11,11,35,31500.000000000000000,0.035880831901800
-1,Freehold,19,40.242060000000002,-74.301299999999998,19,4,0.211000000000000,40.260109999999997,-74.273757000000003,North America,3.080900000000000,15.804000000000000,0.194900000000000,100.000000000000000,12,12,12,34,30600.000000000000000,0.052617283942000
-1,Freehold,20,40.240920000000003,-74.304680000000005,20,5,0.250000000000000,40.260109999999997,-74.273757000000003,North America,3.382400000000000,15.804000000000000,0.214000000000000,100.000000000000000,13,13,13,37,33300.000000000000000,0.028052247613900
-1,Freehold,21,40.237890000000000,-74.304419999999993,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,3.588400000000000,15.804000000000000,0.227100000000000,100.000000000000000,14,14,14,35,31500.000000000000000,0.222327690784000
-1,Freehold,22,40.232970000000002,-74.305809999999994,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,4.063000000000000,15.804000000000000,0.257100000000000,100.000000000000000,15,15,15,36,32400.000000000000000,0.070839946050100
-1,Freehold,23,40.235160000000000,-74.310980000000001,20,3,0.150000000000000,40.260109999999997,-74.273757000000003,North America,4.204400000000000,15.804000000000000,0.266000000000000,100.000000000000000,16,16,16,32,28800.000000000000000,0.059863226961200
-1,Freehold,24,40.235230000000001,-74.313530000000000,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,4.364400000000000,15.804000000000000,0.276200000000000,100.000000000000000,17,17,17,36,32400.000000000000000,0.031044627501800
-1,Freehold,25,40.232550000000003,-74.314509999999999,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,4.621100000000000,15.804000000000000,0.292400000000000,100.000000000000000,18,18,18,35,31500.000000000000000,0.074690147991600
-1,Freehold,26,40.230300000000000,-74.317290000000000,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,4.963800000000000,15.804000000000000,0.314100000000000,100.000000000000000,19,19,19,32,28800.000000000000000,0.114762071034000
-1,Freehold,27,40.229300000000002,-74.321140000000000,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,5.283000000000000,15.804000000000000,0.334300000000000,100.000000000000000,20,20,20,35,31500.000000000000000,0.034844176772300
-1,Freehold,28,40.228420000000000,-74.324960000000004,20,0,0.000000000000000,40.260109999999997,-74.273757000000003,North America,5.594900000000000,15.804000000000000,0.354000000000000,100.000000000000000,21,21,21,35,31500.000000000000000,0.050086400950600
-1,Freehold,29,40.227110000000003,-74.327849999999998,19,7,0.368000000000000,40.260109999999997,-74.273757000000003,North America,5.877400000000000,15.804000000000000,0.371900000000000,100.000000000000000,22,22,22,35,31500.000000000000000,0.011760693915800
-1,Freehold,30,40.224409999999999,-74.330810000000000,19,0,0.000000000000000,40.260109999999997,-74.273757000000003,North America,6.261600000000000,15.804000000000000,0.396200000000000,100.000000000000000,23,23,23,32,28800.000000000000000,0.013605602507600
-1,Freehold,31,40.221890000000002,-74.335690000000000,20,5,0.250000000000000,40.260109999999997,-74.273757000000003,North America,6.759800000000000,15.804000000000000,0.427700000000000,100.000000000000000,24,24,24,35,31500.000000000000000,0.038535573353000
-1,Freehold,32,40.219780000000000,-74.338740000000001,20,3,0.150000000000000,40.260109999999997,-74.273757000000003,North America,7.108800000000000,15.804000000000000,0.449800000000000,100.000000000000000,25,25,25,37,33300.000000000000000,0.004569139005930
-1,Freehold,33,40.216490000000000,-74.342230000000001,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,7.570100000000000,15.804000000000000,0.479000000000000,100.000000000000000,26,26,26,36,32400.000000000000000,0.043316580562100
-1,Freehold,34,40.212220000000002,-74.341629999999995,20,5,0.250000000000000,40.260109999999997,-74.273757000000003,North America,7.845400000000000,15.804000000000000,0.496400000000000,100.000000000000000,27,27,27,37,33300.000000000000000,0.020856036609500
-1,Freehold,35,40.214239999999997,-74.353120000000004,19,1,0.053000000000000,40.260109999999997,-74.273757000000003,North America,8.449700000000000,15.804000000000000,0.534700000000000,100.000000000000000,28,28,28,34,30600.000000000000000,0.096381861853500
-1,Freehold,36,40.208419999999997,-74.353369999999998,20,1,0.050000000000000,40.260109999999997,-74.273757000000003,North America,8.871800000000000,15.804000000000000,0.561400000000000,100.000000000000000,29,29,29,36,32400.000000000000000,0.025700605325300
-1,Freehold,37,40.204960000000000,-74.358300000000000,20,1,0.050000000000000,40.260109999999997,-74.273757000000003,North America,9.440000000000000,15.804000000000000,0.597300000000000,100.000000000000000,30,30,30,35,31500.000000000000000,0.125548625298000
-1,Freehold,38,40.204039999999999,-74.361879999999999,17,3,0.176000000000000,40.260109999999997,-74.273757000000003,North America,9.738200000000001,15.804000000000000,0.616200000000000,100.000000000000000,31,31,31,35,31500.000000000000000,0.170012406393000
-1,Freehold,39,40.202719999999999,-74.363640000000004,20,1,0.050000000000000,40.260109999999997,-74.273757000000003,North America,9.947100000000001,15.804000000000000,0.629400000000000,100.000000000000000,32,32,32,35,31500.000000000000000,0.047168890657900
-1,Freehold,42,40.197670000000002,-74.371219999999994,21,6,0.286000000000000,40.260109999999997,-74.273757000000003,North America,10.801200000000000,15.804000000000000,0.683400000000000,100.000000000000000,33,33,33,32,28800.000000000000000,0.172523836329000
-1,Freehold,43,40.196190000000001,-74.373419999999996,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,11.050100000000000,15.804000000000000,0.699200000000000,100.000000000000000,34,34,34,35,31500.000000000000000,0.068757266198700
-1,Freehold,44,40.193899999999999,-74.374049999999997,18,3,0.167000000000000,40.260109999999997,-74.273757000000003,North America,11.256100000000000,15.804000000000000,0.712200000000000,100.000000000000000,35,35,35,32,28800.000000000000000,0.124431028264000
-1,Freehold,48,40.186279999999996,-74.387580000000000,19,3,0.158000000000000,40.260109999999997,-74.273757000000003,North America,12.680000000000000,15.804000000000000,0.802300000000000,100.000000000000000,36,36,36,36,32400.000000000000000,0.169419067601000
-1,Freehold,49,40.184680000000000,-74.387249999999995,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,12.774900000000001,15.804000000000000,0.808300000000000,100.000000000000000,37,37,37,33,29700.000000000000000,0.115292990905000
-1,Freehold,50,40.191989999999997,-74.375410000000002,20,3,0.150000000000000,40.260109999999997,-74.273757000000003,North America,11.482699999999999,15.804000000000000,0.726600000000000,100.000000000000000,38,38,38,35,31500.000000000000000,0.294416918346000
-1,Freehold,51,40.183660000000003,-74.388310000000004,18,1,0.056000000000000,40.260109999999997,-74.273757000000003,North America,12.917299999999999,15.804000000000000,0.817300000000000,100.000000000000000,39,39,39,26,23400.000000000000000,0.095890767442500
-1,Freehold,54,40.185229999999997,-74.396109999999993,20,4,0.200000000000000,40.260109999999997,-74.273757000000003,North America,13.313000000000001,15.804000000000000,0.842400000000000,100.000000000000000,40,40,40,35,31500.000000000000000,0.217896846469000
-1,Freehold,55,40.182160000000003,-74.397700000000000,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,13.633300000000000,15.804000000000000,0.862600000000000,100.000000000000000,41,41,41,35,31500.000000000000000,0.316472363073000
-1,Freehold,56,40.180540000000001,-74.403180000000006,20,2,0.100000000000000,40.260109999999997,-74.273757000000003,North America,14.107900000000001,15.804000000000000,0.892700000000000,100.000000000000000,42,42,42,32,28800.000000000000000,0.246429938357000
-1,Freehold,57,40.176609999999997,-74.404280000000000,20,0,0.000000000000000,40.260109999999997,-74.273757000000003,North America,14.457700000000001,15.804000000000000,0.914800000000000,100.000000000000000,43,43,43,35,31500.000000000000000,0.344126299449000
-1,Freehold,58,40.170990000000003,-74.405150000000006,20,5,0.250000000000000,40.260109999999997,-74.273757000000003,North America,14.922200000000000,15.804000000000000,0.944200000000000,100.000000000000000,44,44,44,36,32400.000000000000000,0.276799348804000
-1,Freehold,59,40.168089999999999,-74.408609999999996,20,0,0.000000000000000,40.260109999999997,-74.273757000000003,North America,15.356299999999999,15.804000000000000,0.971700000000000,100.000000000000000,45,45,45,35,31500.000000000000000,0.083335926024500
-1,Freehold,60,40.164259999999999,-74.411180000000002,19,3,0.158000000000000,40.260109999999997,-74.273757000000003,North America,15.804000000000000,15.804000000000000,1.000000000000000,100.000000000000000,46,46,46,37,33300.000000000000000,0.219801615320000
