OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Thessaloniki_gcs_PET_annual_OID,Thessaloniki_gcs_PET_annual_FID_,Thessaloniki_gcs_PET_annual_COUNT,Thessaloniki_gcs_PET_annual_AREA,Thessaloniki_gcs_PET_annual_MEAN
-1,Thessaloniki,1,40.633679999999998,22.955900000000000,20,12,0.600000000000000,40.640064000000002,22.944420000000001,Europe,1.200900000000000,15.581300000000001,0.077100000000000,0,0,1,0.000069444451688,1123.000000000000000
-1,Thessaloniki,2,40.633060000000000,22.958310000000001,20,8,0.400000000000000,40.640064000000002,22.944420000000001,Europe,1.407200000000000,15.581300000000001,0.090300000000000,,,,,
-1,Thessaloniki,3,40.631659999999997,22.957000000000001,20,10,0.500000000000000,40.640064000000002,22.944420000000001,Europe,1.414200000000000,15.581300000000001,0.090800000000000,,,,,
-1,Thessaloniki,4,40.629869999999997,22.959320000000002,20,7,0.350000000000000,40.640064000000002,22.944420000000001,Europe,1.692800000000000,15.581300000000001,0.108600000000000,1,3,1,0.000069444451688,1124.000000000000000
-1,Thessaloniki,5,40.629410000000000,22.962380000000000,20,3,0.150000000000000,40.640064000000002,22.944420000000001,Europe,1.923600000000000,15.581300000000001,0.123500000000000,,,,,
-1,Thessaloniki,6,40.627899999999997,22.965699999999998,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,2.248100000000000,15.581300000000001,0.144300000000000,,,,,
-1,Thessaloniki,7,40.620060000000002,22.967669999999998,20,0,0.000000000000000,40.640064000000002,22.944420000000001,Europe,2.966000000000000,15.581300000000001,0.190400000000000,2,6,1,0.000069444451688,1124.000000000000000
-1,Thessaloniki,8,40.618699999999997,22.968869999999999,20,16,0.800000000000000,40.640064000000002,22.944420000000001,Europe,3.146500000000000,15.581300000000001,0.201900000000000,,,,,
-1,Thessaloniki,9,40.616300000000003,22.971640000000001,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,3.501300000000000,15.581300000000001,0.224700000000000,3,8,1,0.000069444451688,1124.000000000000000
-1,Thessaloniki,10,40.615340000000003,22.971640000000001,20,5,0.250000000000000,40.640064000000002,22.944420000000001,Europe,3.582600000000000,15.581300000000001,0.229900000000000,,,,,
-1,Thessaloniki,11,40.613460000000003,22.963410000000000,20,3,0.150000000000000,40.640064000000002,22.944420000000001,Europe,3.364500000000000,15.581300000000001,0.215900000000000,4,10,1,0.000069444451688,1129.000000000000000
-1,Thessaloniki,12,40.604680000000002,22.973910000000000,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,4.655700000000000,15.581300000000001,0.298800000000000,5,11,1,0.000069444451688,1128.000000000000000
-1,Thessaloniki,13,40.605069999999998,22.970369999999999,20,13,0.650000000000000,40.640064000000002,22.944420000000001,Europe,4.465200000000000,15.581300000000001,0.286600000000000,,,,,
-1,Thessaloniki,15,40.599829999999997,22.968499999999999,20,4,0.200000000000000,40.640064000000002,22.944420000000001,Europe,4.913800000000000,15.581300000000001,0.315400000000000,6,13,1,0.000069444451688,1127.000000000000000
-1,Thessaloniki,16,40.598019999999998,22.970420000000001,20,9,0.450000000000000,40.640064000000002,22.944420000000001,Europe,5.164500000000000,15.581300000000001,0.331500000000000,,,,,
-1,Thessaloniki,17,40.595689999999998,22.971219999999999,20,5,0.250000000000000,40.640064000000002,22.944420000000001,Europe,5.428000000000000,15.581300000000001,0.348400000000000,,,,,
-1,Thessaloniki,18,40.595329999999997,22.972370000000002,20,16,0.800000000000000,40.640064000000002,22.944420000000001,Europe,5.505300000000000,15.581300000000001,0.353300000000000,,,,,
-1,Thessaloniki,19,40.593800000000002,22.972819999999999,20,16,0.800000000000000,40.640064000000002,22.944420000000001,Europe,5.675400000000000,15.581300000000001,0.364200000000000,,,,,
-1,Thessaloniki,20,40.593429999999998,22.963259999999998,20,6,0.300000000000000,40.640064000000002,22.944420000000001,Europe,5.423800000000000,15.581300000000001,0.348100000000000,7,18,1,0.000069444451688,1129.000000000000000
-1,Thessaloniki,21,40.591639999999998,22.962330000000001,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,5.592700000000000,15.581300000000001,0.358900000000000,8,19,1,0.000069444451688,1127.000000000000000
-1,Thessaloniki,22,40.582990000000002,22.956440000000001,20,10,0.500000000000000,40.640064000000002,22.944420000000001,Europe,6.426900000000000,15.581300000000001,0.412500000000000,,,,,
-1,Thessaloniki,23,40.581850000000003,22.959270000000000,20,19,0.950000000000000,40.640064000000002,22.944420000000001,Europe,6.593400000000000,15.581300000000001,0.423200000000000,9,21,1,0.000069444451688,1123.000000000000000
-1,Thessaloniki,24,40.581859999999999,22.965689999999999,20,1,0.050000000000000,40.640064000000002,22.944420000000001,Europe,6.716400000000000,15.581300000000001,0.431100000000000,,,,,
-1,Thessaloniki,25,40.574480000000001,22.967120000000001,20,1,0.050000000000000,40.640064000000002,22.944420000000001,Europe,7.540200000000000,15.581300000000001,0.483900000000000,,,,,
-1,Thessaloniki,26,40.573360000000001,22.966130000000000,20,13,0.650000000000000,40.640064000000002,22.944420000000001,Europe,7.640200000000000,15.581300000000001,0.490300000000000,,,,,
-1,Thessaloniki,27,40.572360000000003,22.972600000000000,20,14,0.700000000000000,40.640064000000002,22.944420000000001,Europe,7.895300000000000,15.581300000000001,0.506700000000000,,,,,
-1,Thessaloniki,28,40.572060000000000,22.974000000000000,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,7.963400000000000,15.581300000000001,0.511100000000000,,,,,
-1,Thessaloniki,29,40.570920000000001,22.972480000000001,20,2,0.100000000000000,40.640064000000002,22.944420000000001,Europe,8.045100000000000,15.581300000000001,0.516300000000000,,,,,
-1,Thessaloniki,30,40.569780000000002,22.973070000000000,20,5,0.250000000000000,40.640064000000002,22.944420000000001,Europe,8.180899999999999,15.581300000000001,0.525000000000000,,,,,
-1,Thessaloniki,31,40.567210000000003,22.974419999999999,20,7,0.350000000000000,40.640064000000002,22.944420000000001,Europe,8.487700000000000,15.581300000000001,0.544700000000000,,,,,
-1,Thessaloniki,32,40.554200000000002,22.983010000000000,20,13,0.650000000000000,40.640064000000002,22.944420000000001,Europe,10.088300000000000,15.581300000000001,0.647500000000000,,,,,
-1,Thessaloniki,33,40.551890000000000,22.983190000000000,20,16,0.800000000000000,40.640064000000002,22.944420000000001,Europe,10.336499999999999,15.581300000000001,0.663400000000000,,,,,
