OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,tacoma_046027_20170103_LST_pcs_OID,tacoma_046027_20170103_LST_pcs_FID_,tacoma_046027_20170103_LST_pcs_COUNT,tacoma_046027_20170103_LST_pcs_AREA,tacoma_046027_20170103_LST_pcs_MEAN
-1,Tacoma,1,47.262869999999999,-122.448599999999999,20,2,0.100000000000000,47.249580000000002,-122.439875000000001,North America,1.617800000000000,12.131700000000000,0.133400000000000,100.000000000000000,0,0,0,35,31500.000000000000000,0.001933489618420
-1,Tacoma,2,47.260680000000001,-122.449799999999996,20,6,0.300000000000000,47.249580000000002,-122.439875000000001,North America,1.443800000000000,12.131700000000000,0.119000000000000,100.000000000000000,1,1,1,35,31500.000000000000000,0.204708428448000
-1,Tacoma,3,47.257800000000003,-122.447199999999995,20,4,0.200000000000000,47.249580000000002,-122.439875000000001,North America,1.068200000000000,12.131700000000000,0.088100000000000,100.000000000000000,2,2,2,35,31500.000000000000000,1.600162425790000
-1,Tacoma,4,47.255499999999998,-122.449269999999999,14,8,0.571000000000000,47.249580000000002,-122.439875000000001,North America,0.967500000000000,12.131700000000000,0.079700000000000,100.000000000000000,3,3,3,35,31500.000000000000000,1.900591089900000
-1,Tacoma,5,47.256700000000002,-122.445800000000006,19,0,0.000000000000000,47.249580000000002,-122.439875000000001,North America,0.909300000000000,12.131700000000000,0.075000000000000,100.000000000000000,4,4,4,30,27000.000000000000000,2.082887818360000
-1,Tacoma,6,47.253830000000001,-122.452809999999999,20,8,0.400000000000000,47.249580000000002,-122.439875000000001,North America,1.084700000000000,12.131700000000000,0.089400000000000,100.000000000000000,5,5,5,35,31500.000000000000000,1.348885196930000
-1,Tacoma,7,47.251600000000003,-122.444100000000006,20,4,0.200000000000000,47.249580000000002,-122.439875000000001,North America,0.390100000000000,12.131700000000000,0.032200000000000,100.000000000000000,6,6,6,35,31500.000000000000000,2.097800345470000
-1,Tacoma,8,47.249310000000001,-122.447230000000005,11,1,0.091000000000000,47.249580000000002,-122.439875000000001,North America,0.556000000000000,12.131700000000000,0.045800000000000,100.000000000000000,7,7,7,37,33300.000000000000000,1.884258912580000
-1,Tacoma,9,47.247100000000003,-122.438100000000006,20,0,0.000000000000000,47.249580000000002,-122.439875000000001,North America,0.306600000000000,12.131700000000000,0.025300000000000,100.000000000000000,8,8,8,37,33300.000000000000000,1.878629276360000
-1,Tacoma,11,47.245399999999997,-122.437600000000003,11,5,0.455000000000000,47.249580000000002,-122.439875000000001,North America,0.495500000000000,12.131700000000000,0.040800000000000,100.000000000000000,10,9,10,32,28800.000000000000000,1.921650034870000
