OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,st_albert_043023_20140223_LST_pcs_OID,st_albert_043023_20140223_LST_pcs_FID_,st_albert_043023_20140223_LST_pcs_COUNT,st_albert_043023_20140223_LST_pcs_AREA,st_albert_043023_20140223_LST_pcs_MEAN
-1,St_Albert,1,53.629100000000001,-113.631399999999999,20,2,0.100000000000000,53.642969000000001,-113.625910000000005,Canada,North America,1.584100000000000,6.965200000000000,0.227400000000000,100.000000000000000,0,0,0,37,33300.000000000000000,-19.444707603299999
-1,St_Albert,2,53.631000000000000,-113.630099999999999,20,1,0.050000000000000,53.642969000000001,-113.625910000000005,Canada,North America,1.359300000000000,6.965200000000000,0.195200000000000,100.000000000000000,1,1,1,35,31500.000000000000000,-20.070294734699999
-1,St_Albert,3,53.633600000000001,-113.628299999999996,13,1,0.077000000000000,53.642969000000001,-113.625910000000005,Canada,North America,1.053600000000000,6.965200000000000,0.151300000000000,100.000000000000000,2,2,2,37,33300.000000000000000,-19.086145032699999
-1,St_Albert,4,53.636200000000002,-113.629499999999993,20,2,0.100000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.789000000000000,6.965200000000000,0.113300000000000,100.000000000000000,3,3,3,36,32400.000000000000000,-20.296597697900001
-1,St_Albert,5,53.636299999999999,-113.624300000000005,20,7,0.350000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.749100000000000,6.965200000000000,0.107500000000000,100.000000000000000,4,4,4,32,28800.000000000000000,-17.574747764200001
-1,St_Albert,6,53.637300000000003,-113.620599999999996,19,3,0.158000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.721000000000000,6.965200000000000,0.103500000000000,100.000000000000000,5,5,5,32,28800.000000000000000,-20.034750734100001
-1,St_Albert,7,53.639099999999999,-113.621099999999998,20,5,0.250000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.534400000000000,6.965200000000000,0.076700000000000,100.000000000000000,6,6,6,36,32400.000000000000000,-18.176051335699999
-1,St_Albert,8,53.641599999999997,-113.619500000000002,18,2,0.111000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.449100000000000,6.965200000000000,0.064500000000000,100.000000000000000,7,7,7,36,32400.000000000000000,-20.116955367199999
-1,St_Albert,9,53.643599999999999,-113.617599999999996,20,5,0.250000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.552300000000000,6.965200000000000,0.079300000000000,100.000000000000000,8,8,8,34,30600.000000000000000,-20.257001168900000
-1,St_Albert,10,53.646400000000000,-113.619100000000003,20,1,0.050000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.589100000000000,6.965200000000000,0.084600000000000,100.000000000000000,9,9,9,36,32400.000000000000000,-19.136398776899998
-1,St_Albert,11,53.646400000000000,-113.615099999999998,20,4,0.200000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.808300000000000,6.965200000000000,0.116000000000000,100.000000000000000,10,10,10,35,31500.000000000000000,-20.620948743300001
-1,St_Albert,12,53.646799999999999,-113.612399999999994,20,5,0.250000000000000,53.642969000000001,-113.625910000000005,Canada,North America,0.987200000000000,6.965200000000000,0.141700000000000,100.000000000000000,11,11,11,34,30600.000000000000000,-20.152114912300000
-1,St_Albert,13,53.648400000000002,-113.610500000000002,20,3,0.150000000000000,53.642969000000001,-113.625910000000005,Canada,North America,1.181700000000000,6.965200000000000,0.169700000000000,100.000000000000000,12,12,12,35,31500.000000000000000,-20.687709210200001
-1,St_Albert,14,53.650799999999997,-113.609200000000001,20,2,0.100000000000000,53.642969000000001,-113.625910000000005,Canada,North America,1.404000000000000,6.965200000000000,0.201600000000000,100.000000000000000,13,13,13,35,31500.000000000000000,-21.702684776200002
-1,St_Albert,16,53.651299999999999,-113.600399999999993,20,6,0.300000000000000,53.642969000000001,-113.625910000000005,Canada,North America,1.919700000000000,6.965200000000000,0.275600000000000,100.000000000000000,15,14,15,32,28800.000000000000000,-20.630019519699999
-1,St_Albert,17,53.652799999999999,-113.598699999999994,20,6,0.300000000000000,53.642969000000001,-113.625910000000005,Canada,North America,2.100300000000000,6.965200000000000,0.301500000000000,100.000000000000000,16,15,16,36,32400.000000000000000,-21.328314728300001
-1,St_Albert,18,53.654699999999998,-113.597600000000000,19,3,0.158000000000000,53.642969000000001,-113.625910000000005,Canada,North America,2.276600000000000,6.965200000000000,0.326900000000000,100.000000000000000,17,16,17,36,32400.000000000000000,-20.889684704899999
-1,St_Albert,19,53.656900000000000,-113.596699999999998,20,2,0.100000000000000,53.642969000000001,-113.625910000000005,Canada,North America,2.471000000000000,6.965200000000000,0.354800000000000,100.000000000000000,18,17,18,34,30600.000000000000000,-21.736674838599999
-1,St_Albert,20,53.657400000000003,-113.593000000000004,20,7,0.350000000000000,53.642969000000001,-113.625910000000005,Canada,North America,2.698000000000000,6.965200000000000,0.387400000000000,100.000000000000000,19,18,19,35,31500.000000000000000,-21.353673968399999
-1,St_Albert,21,53.659100000000002,-113.591399999999993,14,2,0.143000000000000,53.642969000000001,-113.625910000000005,Canada,North America,2.896600000000000,6.965200000000000,0.415900000000000,100.000000000000000,20,19,20,35,31500.000000000000000,-21.564648813100000
-1,St_Albert,22,53.661099999999998,-113.589799999999997,20,2,0.100000000000000,53.642969000000001,-113.625910000000005,Canada,North America,3.119000000000000,6.965200000000000,0.447800000000000,100.000000000000000,21,20,21,37,33300.000000000000000,-21.935682222899999
-1,St_Albert,23,53.662900000000000,-113.587599999999995,18,4,0.222000000000000,53.642969000000001,-113.625910000000005,Canada,North America,3.359400000000000,6.965200000000000,0.482300000000000,100.000000000000000,22,21,22,36,32400.000000000000000,-22.027021083600001
-1,St_Albert,24,53.664999999999999,-113.585700000000003,16,2,0.125000000000000,53.642969000000001,-113.625910000000005,Canada,North America,3.608700000000000,6.965200000000000,0.518100000000000,100.000000000000000,23,22,23,35,31500.000000000000000,-23.260711774400001
-1,St_Albert,25,53.666600000000003,-113.583399999999997,10,2,0.200000000000000,53.642969000000001,-113.625910000000005,Canada,North America,3.840900000000000,6.965200000000000,0.551400000000000,100.000000000000000,24,23,24,37,33300.000000000000000,-23.064168715600001
-1,St_Albert,26,53.669100000000000,-113.580799999999996,18,1,0.056000000000000,53.642969000000001,-113.625910000000005,Canada,North America,4.156800000000000,6.965200000000000,0.596800000000000,100.000000000000000,25,24,25,32,28800.000000000000000,-22.943383428099999
-1,St_Albert,27,53.671500000000002,-113.578000000000003,20,3,0.150000000000000,53.642969000000001,-113.625910000000005,Canada,North America,4.475700000000000,6.965200000000000,0.642600000000000,100.000000000000000,26,25,26,36,32400.000000000000000,-22.997012828300001
-1,St_Albert,28,53.671900000000001,-113.574299999999994,18,2,0.111000000000000,53.642969000000001,-113.625910000000005,Canada,North America,4.681300000000000,6.965200000000000,0.672100000000000,100.000000000000000,27,26,27,36,32400.000000000000000,-22.300209929099999
-1,St_Albert,29,53.674100000000003,-113.574500000000000,19,4,0.211000000000000,53.642969000000001,-113.625910000000005,Canada,North America,4.843400000000000,6.965200000000000,0.695400000000000,100.000000000000000,28,27,28,35,31500.000000000000000,-23.292426672900000
-1,St_Albert,30,53.675600000000003,-113.572800000000001,17,3,0.176000000000000,53.642969000000001,-113.625910000000005,Canada,North America,5.041000000000000,6.965200000000000,0.723700000000000,100.000000000000000,29,28,29,35,31500.000000000000000,-23.329425230300000
-1,St_Albert,31,53.676900000000003,-113.569999999999993,15,4,0.267000000000000,53.642969000000001,-113.625910000000005,Canada,North America,5.273200000000000,6.965200000000000,0.757100000000000,100.000000000000000,30,29,30,34,30600.000000000000000,-23.492926767099998
-1,St_Albert,32,53.677300000000002,-113.565299999999993,20,4,0.200000000000000,53.642969000000001,-113.625910000000005,Canada,North America,5.524700000000000,6.965200000000000,0.793200000000000,100.000000000000000,31,30,31,36,32400.000000000000000,-22.142397748600001
-1,St_Albert,33,53.679600000000001,-113.565799999999996,13,2,0.154000000000000,53.642969000000001,-113.625910000000005,Canada,North America,5.681300000000000,6.965200000000000,0.815700000000000,100.000000000000000,32,31,32,36,32400.000000000000000,-21.948391322500001
-1,St_Albert,34,53.681800000000003,-113.551100000000005,16,1,0.062000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.552800000000000,6.965200000000000,0.940800000000000,100.000000000000000,33,32,33,35,31500.000000000000000,-22.171287160999999
-1,St_Albert,35,53.684899999999999,-113.568399999999997,7,2,0.286000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.008000000000000,6.965200000000000,0.862600000000000,100.000000000000000,34,33,34,36,32400.000000000000000,-23.024111690900000
-1,St_Albert,36,53.686100000000003,-113.564800000000005,12,0,0.000000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.261900000000000,6.965200000000000,0.899000000000000,100.000000000000000,35,34,35,32,28800.000000000000000,-22.635659886799999
-1,St_Albert,37,53.688800000000001,-113.564400000000006,15,5,0.333000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.511000000000000,6.965200000000000,0.934800000000000,100.000000000000000,36,35,36,34,30600.000000000000000,-21.054706890700000
-1,St_Albert,38,53.689599999999999,-113.561499999999995,17,4,0.235000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.700200000000000,6.965200000000000,0.962000000000000,100.000000000000000,37,36,37,35,31500.000000000000000,-20.705592152000001
-1,St_Albert,39,53.690100000000001,-113.558300000000003,20,7,0.350000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.877900000000000,6.965200000000000,0.987500000000000,100.000000000000000,38,37,38,36,32400.000000000000000,-22.664115971099999
-1,St_Albert,40,53.691899999999997,-113.559899999999999,19,4,0.211000000000000,53.642969000000001,-113.625910000000005,Canada,North America,6.965200000000000,6.965200000000000,1.000000000000000,100.000000000000000,39,38,39,34,30600.000000000000000,-22.359640565100001
