OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,amsterdam_198024_20170213_LST_pcs_OID,amsterdam_198024_20170213_LST_pcs_FID_,amsterdam_198024_20170213_LST_pcs_COUNT,amsterdam_198024_20170213_LST_pcs_AREA,amsterdam_198024_20170213_LST_pcs_MEAN
,Amsterdam,Atjehgouw1,52.435001000000000,5.015338000000000,20,4,0.200000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,10.900000000000000,10.972000000000000,0.993400000000000,100.000000000000000,0,0,0,34,30600.000000000000000,1.869855330000000
,Amsterdam,Atjehgouw2,52.437133000000003,5.013423000000000,20,1,0.050000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,10.951800000000000,10.972000000000000,0.998200000000000,100.000000000000000,1,1,1,35,31500.000000000000000,2.138941693220000
,Amsterdam,Atjehgouw3,52.438437000000000,5.011965000000000,20,3,0.150000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,10.972000000000000,10.972000000000000,1.000000000000000,100.000000000000000,2,2,2,30,27000.000000000000000,1.944552727430000
,Amsterdam,Baanakkerpark,52.397238999999999,4.947181000000000,20,0,0.000000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,4.677400000000000,10.972000000000000,0.426300000000000,100.000000000000000,3,3,3,35,31500.000000000000000,1.617691379690000
,Amsterdam,Broek in Waterland,52.433863000000002,4.999307000000000,20,3,0.150000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,9.993600000000001,10.972000000000000,0.910800000000000,100.000000000000000,4,4,4,35,31500.000000000000000,2.015410674320000
,Amsterdam,Broekergouw/Middenweg,52.428825000000003,4.987441000000000,10,8,0.800000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,9.022800000000000,10.972000000000000,0.822300000000000,100.000000000000000,5,5,5,35,31500.000000000000000,1.666555545940000
,Amsterdam,Broekergouw1,52.410536999999998,4.968426000000000,15,12,0.800000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,6.716500000000000,10.972000000000000,0.612100000000000,100.000000000000000,6,6,6,32,28800.000000000000000,1.600908217850000
,Amsterdam,Broekergouw10,52.425544000000002,4.989985000000000,17,3,0.176000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,8.906700000000001,10.972000000000000,0.811800000000000,100.000000000000000,7,7,7,36,32400.000000000000000,1.345963612250000
,Amsterdam,Broekergouw2,52.412985999999997,4.972029000000000,20,2,0.100000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,7.077300000000000,10.972000000000000,0.645000000000000,100.000000000000000,8,8,8,34,30600.000000000000000,1.975829324700000
,Amsterdam,Broekergouw3,52.415323000000001,4.976897000000000,20,7,0.350000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,7.497400000000000,10.972000000000000,0.683300000000000,100.000000000000000,9,9,9,35,31500.000000000000000,1.679209307540000
,Amsterdam,Broekergouw4,52.416621999999997,4.979427000000000,20,5,0.250000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,7.721600000000000,10.972000000000000,0.703800000000000,100.000000000000000,10,10,10,35,31500.000000000000000,1.528704097090000
,Amsterdam,Broekergouw5,52.417613000000003,4.983176000000000,20,6,0.300000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,7.989300000000000,10.972000000000000,0.728200000000000,100.000000000000000,11,11,11,34,30600.000000000000000,1.465639251990000
,Amsterdam,Broekergouw6,52.419243000000002,4.986980000000000,20,0,0.000000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,8.304100000000000,10.972000000000000,0.756800000000000,100.000000000000000,12,12,12,35,31500.000000000000000,1.480307720810000
,Amsterdam,Broekergouw7,52.420388000000003,4.990113000000000,20,8,0.400000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,8.550000000000001,10.972000000000000,0.779300000000000,100.000000000000000,13,13,13,34,30600.000000000000000,1.308248430020000
,Amsterdam,Broekergouw8,52.422443000000001,4.990880000000000,20,2,0.100000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,8.732500000000000,10.972000000000000,0.795900000000000,100.000000000000000,14,14,14,35,31500.000000000000000,1.362909410110000
,Amsterdam,Broekergouw9,52.424404000000003,4.991186000000000,20,7,0.350000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,8.886699999999999,10.972000000000000,0.809900000000000,100.000000000000000,15,15,15,31,27900.000000000000000,1.383973964120000
,Amsterdam,Frederiksplein,52.360757000000000,4.899087000000000,20,1,0.050000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.494000000000000,10.972000000000000,0.136200000000000,100.000000000000000,16,16,16,36,32400.000000000000000,3.033394619890000
,Amsterdam,Hermitage,52.365549000000001,4.903933000000000,20,5,0.250000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.236900000000000,10.972000000000000,0.112700000000000,100.000000000000000,17,17,17,36,32400.000000000000000,2.977284934890000
,Amsterdam,Het Laagt (Plan van Gool),52.394775000000003,4.937672000000000,20,1,0.050000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,3.994000000000000,10.972000000000000,0.364000000000000,100.000000000000000,18,18,18,35,31500.000000000000000,1.877195253920000
,Amsterdam,Hortus,52.366453999999997,4.906370000000000,12,1,0.083000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.302000000000000,10.972000000000000,0.118700000000000,100.000000000000000,19,19,19,36,32400.000000000000000,2.735237128970000
,Amsterdam,Jisperveldstraat,52.400112999999997,4.952466000000000,11,1,0.091000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,5.154600000000000,10.972000000000000,0.469800000000000,100.000000000000000,20,20,20,35,31500.000000000000000,1.841391575220000
,Amsterdam,Kattenburg,52.375239999999998,4.914497000000000,20,0,0.000000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.634500000000000,10.972000000000000,0.149000000000000,100.000000000000000,21,21,21,36,32400.000000000000000,2.290460067240000
,Amsterdam,Lamenhofstraat,52.387918999999997,4.924977000000000,20,4,0.200000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,2.848800000000000,10.972000000000000,0.259600000000000,100.000000000000000,22,22,22,36,32400.000000000000000,2.699776933000000
,Amsterdam,Leidseplein,52.363128000000003,4.880632000000000,20,6,0.300000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.307700000000000,10.972000000000000,0.119200000000000,100.000000000000000,23,23,23,35,31500.000000000000000,3.353125955250000
,Amsterdam,Meeuwenplein,52.382196999999998,4.910530000000000,20,2,0.100000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.681300000000000,10.972000000000000,0.153200000000000,100.000000000000000,24,24,24,37,33300.000000000000000,2.622323392300000
,Amsterdam,Molengouw,52.432219000000003,5.006563000000000,20,5,0.250000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,10.244000000000000,10.972000000000000,0.933600000000000,100.000000000000000,25,25,25,37,33300.000000000000000,1.619195084200000
,Amsterdam,Nieuwe Gouw,52.405945000000003,4.963313000000000,20,5,0.250000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,6.131100000000000,10.972000000000000,0.558800000000000,100.000000000000000,26,26,26,36,32400.000000000000000,1.318006605740000
,Amsterdam,Op camping Vliegenbos,52.390912000000000,4.932819000000000,18,2,0.111000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,3.475700000000000,10.972000000000000,0.316800000000000,100.000000000000000,27,27,27,35,31500.000000000000000,1.628078158400000
,Amsterdam,Park Camping (midden),52.390121000000001,4.928551000000000,20,0,0.000000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,3.188600000000000,10.972000000000000,0.290600000000000,100.000000000000000,28,28,28,35,31500.000000000000000,1.141247280050000
,Amsterdam,Park Meeuwenlaan (kop),52.389930000000000,4.925690000000000,19,2,0.105000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,3.021000000000000,10.972000000000000,0.275300000000000,100.000000000000000,29,29,29,33,29700.000000000000000,2.327698813070000
,Amsterdam,Plantage Parklaan,52.368144999999998,4.908780000000000,12,5,0.417000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.351100000000000,10.972000000000000,0.123100000000000,100.000000000000000,30,30,30,32,28800.000000000000000,2.748581240520000
,Amsterdam,Sarphatipark,52.355016999999997,4.896752000000000,12,1,0.083000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,2.060400000000000,10.972000000000000,0.187800000000000,100.000000000000000,31,31,31,34,30600.000000000000000,3.479689748940000
,Amsterdam,Scheepvaartmuseum,52.372278000000001,4.916428000000000,15,0,0.000000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.752100000000000,10.972000000000000,0.159700000000000,100.000000000000000,32,32,32,32,28800.000000000000000,2.242922819760000
,Amsterdam,Sportpark de Weeren,52.400540999999997,4.957557000000000,18,6,0.333000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,5.465800000000000,10.972000000000000,0.498200000000000,100.000000000000000,33,33,33,35,31500.000000000000000,1.581759755510000
,Amsterdam,Trambaan Broek in Waterland,52.434643000000001,5.001365000000000,20,4,0.200000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,10.155200000000001,10.972000000000000,0.925600000000000,100.000000000000000,34,34,34,32,28800.000000000000000,1.771312773110000
,Amsterdam,Werengauw,52.395741000000001,4.942175000000000,15,1,0.067000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,4.303900000000000,10.972000000000000,0.392300000000000,100.000000000000000,35,35,35,34,30600.000000000000000,1.724449903280000
,Amsterdam,Weteringschans,52.358753999999998,4.891475000000000,12,4,0.333000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,1.603800000000000,10.972000000000000,0.146200000000000,100.000000000000000,36,36,36,35,31500.000000000000000,2.852732113090000
,Amsterdam,Zunderdorp,52.409244000000001,4.965058000000000,20,4,0.200000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,6.448200000000000,10.972000000000000,0.587700000000000,100.000000000000000,37,37,37,36,32400.000000000000000,1.561545596790000
,Amsterdam,Zunderdorpergouw,52.403843999999999,4.960637000000000,18,7,0.389000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,5.846800000000000,10.972000000000000,0.532900000000000,100.000000000000000,38,38,38,35,31500.000000000000000,1.406493421810000
,Amsterdam,Zwanenplein,52.386938000000001,4.918367000000000,20,2,0.100000000000000,52.373168999999997,4.890660000000000,Netherlands,Europe,2.425100000000000,10.972000000000000,0.221000000000000,100.000000000000000,39,39,39,36,32400.000000000000000,2.816186663250000
