OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,uppsala_193018_20140218_NDVI_pcs_OID,uppsala_193018_20140218_NDVI_pcs_FID_,uppsala_193018_20140218_NDVI_pcs_COUNT,uppsala_193018_20140218_NDVI_pcs_AREA,uppsala_193018_20140218_NDVI_pcs_MEAN
-1,Uppsala,1,59.854219999999998,17.660250000000001,20,1,0.050000000000000,59.858131000000000,17.644621000000001,Europe,0.975100000000000,7.322100000000000,0.133200000000000,100.000000000000000,0,0,0,34,30600.000000000000000,0.154203020803000
-1,Uppsala,2,59.856229999999996,17.656330000000001,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,0.687100000000000,7.322100000000000,0.093800000000000,100.000000000000000,1,1,1,35,31500.000000000000000,0.223611755776000
-1,Uppsala,3,59.854360000000000,17.647290000000002,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,0.445000000000000,7.322100000000000,0.060800000000000,100.000000000000000,2,2,2,35,31500.000000000000000,0.120418942693000
-1,Uppsala,4,59.852820000000001,17.646370000000001,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,0.598600000000000,7.322100000000000,0.081800000000000,100.000000000000000,3,3,3,35,31500.000000000000000,0.169086075298000
-1,Uppsala,5,59.851979999999998,17.643709999999999,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,0.685800000000000,7.322100000000000,0.093700000000000,100.000000000000000,4,4,4,33,29700.000000000000000,0.405565909703000
-1,Uppsala,6,59.853110000000001,17.640509999999999,20,2,0.100000000000000,59.858131000000000,17.644621000000001,Europe,0.603700000000000,7.322100000000000,0.082400000000000,100.000000000000000,5,5,5,35,31500.000000000000000,0.320877800456000
-1,Uppsala,7,59.853639999999999,17.636939999999999,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,0.658300000000000,7.322100000000000,0.089900000000000,100.000000000000000,6,6,6,35,31500.000000000000000,0.370887405745000
-1,Uppsala,8,59.853140000000003,17.633759999999999,15,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,0.822100000000000,7.322100000000000,0.112300000000000,100.000000000000000,7,7,7,33,29700.000000000000000,0.316913726881000
-1,Uppsala,9,59.852390000000000,17.630269999999999,20,2,0.100000000000000,59.858131000000000,17.644621000000001,Europe,1.024600000000000,7.322100000000000,0.139900000000000,100.000000000000000,8,8,8,35,31500.000000000000000,0.344272764027000
-1,Uppsala,10,59.851360000000000,17.626960000000000,20,5,0.250000000000000,59.858131000000000,17.644621000000001,Europe,1.240800000000000,7.322100000000000,0.169500000000000,100.000000000000000,9,9,9,36,32400.000000000000000,0.346616992003000
-1,Uppsala,11,59.850250000000003,17.623970000000000,20,1,0.050000000000000,59.858131000000000,17.644621000000001,Europe,1.448400000000000,7.322100000000000,0.197800000000000,100.000000000000000,10,10,10,36,32400.000000000000000,0.312791034579000
-1,Uppsala,12,59.848920000000000,17.622019999999999,20,2,0.100000000000000,59.858131000000000,17.644621000000001,Europe,1.625400000000000,7.322100000000000,0.222000000000000,100.000000000000000,11,11,11,34,30600.000000000000000,0.323228456080000
-1,Uppsala,13,59.847980000000000,17.619990000000001,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,1.779300000000000,7.322100000000000,0.243000000000000,100.000000000000000,12,12,12,30,27000.000000000000000,0.443859672050000
-1,Uppsala,14,59.846699999999998,17.617609999999999,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,1.972600000000000,7.322100000000000,0.269400000000000,100.000000000000000,13,13,13,35,31500.000000000000000,0.480713203549000
-1,Uppsala,15,59.847340000000003,17.610690000000002,20,0,0.000000000000000,59.858131000000000,17.644621000000001,Europe,2.242800000000000,7.322100000000000,0.306300000000000,100.000000000000000,14,14,14,37,33300.000000000000000,0.411100414556000
