OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,victoria_047026_20140203_NDVI_pcs_OID,victoria_047026_20140203_NDVI_pcs_FID_,victoria_047026_20140203_NDVI_pcs_COUNT,victoria_047026_20140203_NDVI_pcs_AREA,victoria_047026_20140203_NDVI_pcs_MEAN
-1,Victoria,1,48.411940000000001,-123.361099999999993,20,3,0.150000000000000,48.428421000000000,-123.365645999999998,North America,1.863100000000000,15.032400000000001,0.123900000000000,100.000000000000000,0,0,0,35,31500.000000000000000,0.703105791977000
-1,Victoria,2,48.414740000000002,-123.360730000000004,20,1,0.050000000000000,48.428421000000000,-123.365645999999998,North America,1.563900000000000,15.032400000000001,0.104000000000000,100.000000000000000,1,1,1,35,31500.000000000000000,0.476514258129000
-1,Victoria,3,48.417470000000002,-123.362539999999996,20,4,0.200000000000000,48.428421000000000,-123.365645999999998,North America,1.239100000000000,15.032400000000001,0.082400000000000,100.000000000000000,2,2,2,36,32400.000000000000000,0.525381534464000
-1,Victoria,4,48.419950000000000,-123.360129999999998,20,6,0.300000000000000,48.428421000000000,-123.365645999999998,North America,1.026100000000000,15.032400000000001,0.068300000000000,100.000000000000000,3,3,3,34,30600.000000000000000,0.326495185933000
-1,Victoria,5,48.423169999999999,-123.358930000000001,20,2,0.100000000000000,48.428421000000000,-123.365645999999998,North America,0.765800000000000,15.032400000000001,0.050900000000000,100.000000000000000,4,4,4,36,32400.000000000000000,0.340599642446000
-1,Victoria,6,48.426890000000000,-123.354640000000003,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,0.829700000000000,15.032400000000001,0.055200000000000,100.000000000000000,5,5,5,35,31500.000000000000000,0.311088253345000
-1,Victoria,7,48.430940000000000,-123.352720000000005,20,8,0.400000000000000,48.428421000000000,-123.365645999999998,North America,0.994000000000000,15.032400000000001,0.066100000000000,100.000000000000000,6,6,6,34,30600.000000000000000,0.448818876792000
-1,Victoria,8,48.433850000000000,-123.358080000000001,20,0,0.000000000000000,48.428421000000000,-123.365645999999998,North America,0.822200000000000,15.032400000000001,0.054700000000000,100.000000000000000,7,7,7,35,31500.000000000000000,0.314582928483000
-1,Victoria,9,48.437500000000000,-123.359819999999999,20,14,0.700000000000000,48.428421000000000,-123.365645999999998,North America,1.097200000000000,15.032400000000001,0.073000000000000,100.000000000000000,8,8,8,35,31500.000000000000000,0.391764335547000
-1,Victoria,10,48.442340000000002,-123.360209999999995,20,2,0.100000000000000,48.428421000000000,-123.365645999999998,North America,1.598800000000000,15.032400000000001,0.106400000000000,100.000000000000000,9,9,9,36,32400.000000000000000,0.380064651784000
-1,Victoria,11,48.446330000000003,-123.359560000000002,20,8,0.400000000000000,48.428421000000000,-123.365645999999998,North America,2.041400000000000,15.032400000000001,0.135800000000000,100.000000000000000,10,10,10,35,31500.000000000000000,0.452715831809000
-1,Victoria,12,48.451659999999997,-123.363090000000000,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,2.590900000000000,15.032400000000001,0.172400000000000,100.000000000000000,11,11,11,34,30600.000000000000000,0.538170470254000
-1,Victoria,13,48.455359999999999,-123.357720000000000,20,7,0.350000000000000,48.428421000000000,-123.365645999999998,North America,3.052000000000000,15.032400000000001,0.203000000000000,100.000000000000000,12,12,12,36,32400.000000000000000,0.481904865120000
-1,Victoria,14,48.458759999999998,-123.364440000000002,20,7,0.350000000000000,48.428421000000000,-123.365645999999998,North America,3.374700000000000,15.032400000000001,0.224500000000000,100.000000000000000,13,13,13,36,32400.000000000000000,0.549759259654000
-1,Victoria,15,48.463679999999997,-123.363720000000001,20,9,0.450000000000000,48.428421000000000,-123.365645999999998,North America,3.923200000000000,15.032400000000001,0.261000000000000,100.000000000000000,14,14,14,36,32400.000000000000000,0.536742611064000
-1,Victoria,16,48.470199999999998,-123.360519999999994,20,3,0.150000000000000,48.428421000000000,-123.365645999999998,North America,4.661000000000000,15.032400000000001,0.310100000000000,100.000000000000000,15,15,15,35,31500.000000000000000,0.449349163579000
-1,Victoria,17,48.474589999999999,-123.365009999999998,20,4,0.200000000000000,48.428421000000000,-123.365645999999998,North America,5.134000000000000,15.032400000000001,0.341500000000000,100.000000000000000,16,16,16,32,28800.000000000000000,0.558841873892000
-1,Victoria,18,48.480280000000000,-123.364859999999993,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,5.766700000000000,15.032400000000001,0.383600000000000,100.000000000000000,17,17,17,35,31500.000000000000000,0.585048130580000
-1,Victoria,19,48.481259999999999,-123.374240000000000,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,5.909500000000000,15.032400000000001,0.393100000000000,100.000000000000000,18,18,18,35,31500.000000000000000,0.579282156910000
-1,Victoria,20,48.484679999999997,-123.379490000000004,20,14,0.700000000000000,48.428421000000000,-123.365645999999998,North America,6.338500000000000,15.032400000000001,0.421700000000000,100.000000000000000,19,19,19,37,33300.000000000000000,0.488987463552000
-1,Victoria,21,48.490189999999998,-123.384010000000004,20,9,0.450000000000000,48.428421000000000,-123.365645999999998,North America,7.000600000000000,15.032400000000001,0.465700000000000,100.000000000000000,20,20,20,36,32400.000000000000000,0.354165504790000
-1,Victoria,22,48.487830000000002,-123.386640000000000,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,6.785000000000000,15.032400000000001,0.451400000000000,100.000000000000000,21,21,21,35,31500.000000000000000,0.442503243259000
-1,Victoria,23,48.495950000000001,-123.388040000000004,20,12,0.600000000000000,48.428421000000000,-123.365645999999998,North America,7.688300000000000,15.032400000000001,0.511400000000000,100.000000000000000,22,22,22,37,33300.000000000000000,0.432190411397000
-1,Victoria,24,48.498139999999999,-123.391819999999996,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,7.989000000000000,15.032400000000001,0.531500000000000,100.000000000000000,23,23,23,36,32400.000000000000000,0.450243591434000
-1,Victoria,25,48.502609999999997,-123.395889999999994,20,9,0.450000000000000,48.428421000000000,-123.365645999999998,North America,8.545500000000001,15.032400000000001,0.568500000000000,100.000000000000000,24,24,24,35,31500.000000000000000,0.652073902743000
-1,Victoria,26,48.503129999999999,-123.405429999999996,20,11,0.550000000000000,48.428421000000000,-123.365645999999998,North America,8.809900000000001,15.032400000000001,0.586100000000000,100.000000000000000,25,25,25,35,31500.000000000000000,0.618956265279000
-1,Victoria,27,48.506140000000002,-123.407700000000006,20,11,0.550000000000000,48.428421000000000,-123.365645999999998,North America,9.181300000000000,15.032400000000001,0.610800000000000,100.000000000000000,26,26,26,37,33300.000000000000000,0.566143329482000
-1,Victoria,28,48.509270000000001,-123.410190000000000,20,11,0.550000000000000,48.428421000000000,-123.365645999999998,North America,9.571000000000000,15.032400000000001,0.636700000000000,100.000000000000000,27,27,27,35,31500.000000000000000,0.717607573100000
-1,Victoria,29,48.508690000000001,-123.416169999999994,20,18,0.900000000000000,48.428421000000000,-123.365645999999998,North America,9.671600000000000,15.032400000000001,0.643400000000000,100.000000000000000,28,28,28,36,32400.000000000000000,0.700201878117000
-1,Victoria,30,48.512610000000002,-123.414779999999993,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,10.037800000000001,15.032400000000001,0.667700000000000,100.000000000000000,29,29,29,35,31500.000000000000000,0.677379520450000
-1,Victoria,31,48.516460000000002,-123.421559999999999,20,11,0.550000000000000,48.428421000000000,-123.365645999999998,North America,10.621900000000000,15.032400000000001,0.706600000000000,100.000000000000000,30,30,30,34,30600.000000000000000,0.600093948490000
-1,Victoria,32,48.521180000000001,-123.426140000000004,20,13,0.650000000000000,48.428421000000000,-123.365645999999998,North America,11.237100000000000,15.032400000000001,0.747500000000000,100.000000000000000,31,31,31,35,31500.000000000000000,0.727968512263000
-1,Victoria,33,48.524509999999999,-123.431430000000006,20,3,0.150000000000000,48.428421000000000,-123.365645999999998,North America,11.733499999999999,15.032400000000001,0.780500000000000,100.000000000000000,32,32,32,35,31500.000000000000000,0.578119398441000
-1,Victoria,34,48.529150000000001,-123.437619999999995,20,7,0.350000000000000,48.428421000000000,-123.365645999999998,North America,12.393500000000000,15.032400000000001,0.824500000000000,100.000000000000000,33,33,33,33,29700.000000000000000,0.699474034887000
-1,Victoria,35,48.533709999999999,-123.437539999999998,20,15,0.750000000000000,48.428421000000000,-123.365645999999998,North America,12.851000000000001,15.032400000000001,0.854900000000000,100.000000000000000,34,34,34,34,30600.000000000000000,0.502274233410000
-1,Victoria,36,48.538969999999999,-123.437979999999996,20,11,0.550000000000000,48.428421000000000,-123.365645999999998,North America,13.398800000000000,15.032400000000001,0.891300000000000,100.000000000000000,35,35,35,37,33300.000000000000000,0.650507715908000
-1,Victoria,37,48.543160000000000,-123.440669999999997,20,7,0.350000000000000,48.428421000000000,-123.365645999999998,North America,13.904999999999999,15.032400000000001,0.925000000000000,100.000000000000000,36,36,36,32,28800.000000000000000,0.800936250016000
-1,Victoria,38,48.544820000000001,-123.445599999999999,20,13,0.650000000000000,48.428421000000000,-123.365645999999998,North America,14.221200000000000,15.032400000000001,0.946000000000000,100.000000000000000,37,37,37,35,31500.000000000000000,0.720405695268000
-1,Victoria,39,48.548769999999998,-123.448570000000004,20,8,0.400000000000000,48.428421000000000,-123.365645999999998,North America,14.711600000000001,15.032400000000001,0.978700000000000,100.000000000000000,38,38,38,35,31500.000000000000000,0.647183097260000
-1,Victoria,40,48.552599999999998,-123.446280000000002,20,10,0.500000000000000,48.428421000000000,-123.365645999999998,North America,15.032400000000001,15.032400000000001,1.000000000000000,100.000000000000000,39,39,39,35,31500.000000000000000,0.691276110922000
