OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F3_Edmonton_gcs_PET_Mar_OID,F3_Edmonton_gcs_PET_Mar_FID_,F3_Edmonton_gcs_PET_Mar_COUNT,F3_Edmonton_gcs_PET_Mar_AREA,F3_Edmonton_gcs_PET_Mar_MEAN
-1,Edmonton,1,53.536940000000001,-113.497119999999995,20,5,0.250000000000000,53.544387999999998,-113.490928999999994,North America,0.923700000000000,22.866299999999999,0.040400000000000,0,0,1,0.000069444451688,24.000000000000000
-1,Edmonton,10,53.575470000000003,-113.491470000000007,20,1,0.050000000000000,53.544387999999998,-113.490928999999994,North America,3.456300000000000,22.866299999999999,0.151200000000000,1,1,1,0.000069444451688,24.000000000000000
-1,Edmonton,10A,53.578339999999997,-113.502830000000003,20,2,0.100000000000000,53.544387999999998,-113.490928999999994,North America,3.856200000000000,22.866299999999999,0.168600000000000,2,2,1,0.000069444451688,24.000000000000000
-1,Edmonton,11,53.590299999999999,-113.488360000000000,20,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,5.108000000000000,22.866299999999999,0.223400000000000,3,3,1,0.000069444451688,24.000000000000000
-1,Edmonton,12,53.595700000000001,-113.478960000000001,17,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,5.760100000000000,22.866299999999999,0.251900000000000,4,4,1,0.000069444451688,24.000000000000000
-1,Edmonton,13,53.603230000000003,-113.481800000000007,9,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,6.570600000000000,22.866299999999999,0.287300000000000,5,5,1,0.000069444451688,24.000000000000000
-1,Edmonton,14,53.609009999999998,-113.475970000000004,18,3,0.167000000000000,53.544387999999998,-113.490928999999994,North America,7.253200000000000,22.866299999999999,0.317200000000000,6,6,1,0.000069444451688,24.000000000000000
-1,Edmonton,15,53.610489999999999,-113.482270000000000,17,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,7.372400000000000,22.866299999999999,0.322400000000000,,,,,
-1,Edmonton,16,53.614080000000001,-113.484269999999995,19,6,0.316000000000000,53.544387999999998,-113.490928999999994,North America,7.761900000000000,22.866299999999999,0.339400000000000,7,8,1,0.000069444451688,24.000000000000000
-1,Edmonton,16A,53.617429999999999,-113.490099999999998,18,2,0.111000000000000,53.544387999999998,-113.490928999999994,North America,8.122100000000000,22.866299999999999,0.355200000000000,8,9,1,0.000069444451688,24.000000000000000
-1,Edmonton,17,53.622540000000001,-113.490989999999996,9,2,0.222000000000000,53.544387999999998,-113.490928999999994,North America,8.690099999999999,22.866299999999999,0.380000000000000,,,,,
-1,Edmonton,18,53.626809999999999,-113.486729999999994,15,4,0.267000000000000,53.544387999999998,-113.490928999999994,North America,9.169100000000000,22.866299999999999,0.401000000000000,9,11,1,0.000069444451688,24.000000000000000
-1,Edmonton,19,53.630200000000002,-113.484409999999997,19,2,0.105000000000000,53.544387999999998,-113.490928999999994,North America,9.551600000000001,22.866299999999999,0.417700000000000,,,,,
-1,Edmonton,2,53.533070000000002,-113.496120000000005,16,4,0.250000000000000,53.544387999999998,-113.490928999999994,North America,1.304400000000000,22.866299999999999,0.057000000000000,10,13,1,0.000069444451688,25.000000000000000
-1,Edmonton,20,53.639499999999998,-113.490480000000005,18,1,0.056000000000000,53.544387999999998,-113.490928999999994,North America,10.576000000000001,22.866299999999999,0.462500000000000,11,14,1,0.000069444451688,24.000000000000000
-1,Edmonton,21,53.642600000000002,-113.488609999999994,17,1,0.059000000000000,53.544387999999998,-113.490928999999994,North America,10.921700000000000,22.866299999999999,0.477600000000000,12,15,1,0.000069444451688,24.000000000000000
-1,Edmonton,22,53.636809999999997,-113.491650000000007,20,4,0.200000000000000,53.544387999999998,-113.490928999999994,North America,10.276999999999999,22.866299999999999,0.449400000000000,,,,,
-1,Edmonton,23,53.644379999999998,-113.491200000000006,20,6,0.300000000000000,53.544387999999998,-113.490928999999994,North America,11.118600000000001,22.866299999999999,0.486200000000000,,,,,
-1,Edmonton,24,53.649400000000000,-113.491060000000004,20,8,0.400000000000000,53.544387999999998,-113.490928999999994,North America,11.676800000000000,22.866299999999999,0.510700000000000,,,,,
-1,Edmonton,25,53.654290000000003,-113.493200000000002,18,5,0.278000000000000,53.544387999999998,-113.490928999999994,North America,12.221500000000001,22.866299999999999,0.534500000000000,13,19,1,0.000069444451688,24.000000000000000
-1,Edmonton,26,53.658099999999997,-113.498480000000001,20,5,0.250000000000000,53.544387999999998,-113.490928999999994,North America,12.654000000000000,22.866299999999999,0.553400000000000,,,,,
-1,Edmonton,27,53.657919999999997,-113.533879999999996,20,13,0.650000000000000,53.544387999999998,-113.490928999999994,North America,12.938400000000000,22.866299999999999,0.565800000000000,14,21,1,0.000069444451688,24.000000000000000
-1,Edmonton,28,53.661459999999998,-113.491879999999995,20,2,0.100000000000000,53.544387999999998,-113.490928999999994,North America,13.018000000000001,22.866299999999999,0.569300000000000,15,22,1,0.000069444451688,24.000000000000000
-1,Edmonton,29,53.665619999999997,-113.491829999999993,19,3,0.158000000000000,53.544387999999998,-113.490928999999994,North America,13.480499999999999,22.866299999999999,0.589500000000000,,,,,
-1,Edmonton,3,53.542990000000003,-113.475399999999993,16,4,0.250000000000000,53.544387999999998,-113.490928999999994,North America,1.037800000000000,22.866299999999999,0.045400000000000,16,24,1,0.000069444451688,24.000000000000000
-1,Edmonton,30,53.669199999999996,-113.491020000000006,20,4,0.200000000000000,53.544387999999998,-113.490928999999994,North America,13.878500000000001,22.866299999999999,0.606900000000000,17,25,1,0.000069444451688,23.000000000000000
-1,Edmonton,31,53.672899999999998,-113.491039999999998,18,2,0.111000000000000,53.544387999999998,-113.490928999999994,North America,14.289899999999999,22.866299999999999,0.624900000000000,,,,,
-1,Edmonton,32,53.677140000000001,-113.491759999999999,20,3,0.150000000000000,53.544387999999998,-113.490928999999994,North America,14.761500000000000,22.866299999999999,0.645600000000000,18,27,1,0.000069444451688,24.000000000000000
-1,Edmonton,33,53.681300000000000,-113.491730000000004,20,7,0.350000000000000,53.544387999999998,-113.490928999999994,North America,15.224000000000000,22.866299999999999,0.665800000000000,,,,,
-1,Edmonton,34,53.684860000000000,-113.494090000000000,20,3,0.150000000000000,53.544387999999998,-113.490928999999994,North America,15.621200000000000,22.866299999999999,0.683200000000000,19,29,1,0.000069444451688,24.000000000000000
-1,Edmonton,35,53.689660000000003,-113.493009999999998,20,2,0.100000000000000,53.544387999999998,-113.490928999999994,North America,16.154100000000000,22.866299999999999,0.706500000000000,,,,,
-1,Edmonton,36,53.694279999999999,-113.491709999999998,20,1,0.050000000000000,53.544387999999998,-113.490928999999994,North America,16.667300000000001,22.866299999999999,0.728900000000000,20,31,1,0.000069444451688,24.000000000000000
-1,Edmonton,37,53.702579999999998,-113.491709999999998,18,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,17.590199999999999,22.866299999999999,0.769300000000000,21,32,1,0.000069444451688,24.000000000000000
-1,Edmonton,38,53.708820000000003,-113.491669999999999,16,3,0.188000000000000,53.544387999999998,-113.490928999999994,North America,18.284099999999999,22.866299999999999,0.799600000000000,22,33,1,0.000069444451688,23.000000000000000
-1,Edmonton,39,53.715919999999997,-113.491929999999996,20,4,0.200000000000000,53.544387999999998,-113.490928999999994,North America,19.073599999999999,22.866299999999999,0.834100000000000,,,,,
-1,Edmonton,4,53.546740000000000,-113.481979999999993,17,3,0.176000000000000,53.544387999999998,-113.490928999999994,North America,0.646500000000000,22.866299999999999,0.028300000000000,,,,,
-1,Edmonton,40,53.750000000000000,-113.496790000000004,19,5,0.263000000000000,53.544387999999998,-113.490928999999994,North America,22.866299999999999,22.866299999999999,1.000000000000000,23,36,1,0.000069444451688,24.000000000000000
-1,Edmonton,41,53.728299999999997,-113.496759999999995,17,1,0.059000000000000,53.544387999999998,-113.490928999999994,North America,20.453700000000001,22.866299999999999,0.894500000000000,24,37,1,0.000069444451688,24.000000000000000
-1,Edmonton,5,53.545890000000000,-113.489540000000005,20,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,0.190600000000000,22.866299999999999,0.008300000000000,25,38,1,0.000069444451688,24.000000000000000
-1,Edmonton,6,53.549869999999999,-113.497240000000005,11,1,0.091000000000000,53.544387999999998,-113.490928999999994,North America,0.738500000000000,22.866299999999999,0.032300000000000,26,39,1,0.000069444451688,24.000000000000000
-1,Edmonton,7,53.555660000000003,-113.497619999999998,20,1,0.050000000000000,53.544387999999998,-113.490928999999994,North America,1.329100000000000,22.866299999999999,0.058100000000000,27,40,1,0.000069444451688,24.000000000000000
-1,Edmonton,8,53.560989999999997,-113.502150000000000,18,0,0.000000000000000,53.544387999999998,-113.490928999999994,North America,1.989300000000000,22.866299999999999,0.087000000000000,28,41,1,0.000069444451688,24.000000000000000
-1,Edmonton,9,53.566470000000002,-113.497730000000004,18,1,0.056000000000000,53.544387999999998,-113.490928999999994,North America,2.496200000000000,22.866299999999999,0.109200000000000,29,42,1,0.000069444451688,24.000000000000000
-1,Edmonton,9A,53.564340000000001,-113.496560000000002,11,1,0.091000000000000,53.544387999999998,-113.490928999999994,North America,2.249500000000000,22.866299999999999,0.098400000000000,,,,,
