OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F1_Montreal_gcs_PET_Jan_OID,F1_Montreal_gcs_PET_Jan_FID_,F1_Montreal_gcs_PET_Jan_COUNT,F1_Montreal_gcs_PET_Jan_AREA,F1_Montreal_gcs_PET_Jan_MEAN
-1,Montreal,1,45.569339999999997,-74.073459999999997,20,12,0.600000000000000,45.501690000000004,-73.567252999999994,North America,40.138700000000000,40.138700000000000,1.000000000000000,0,0,1,0.000069444451688,8.000000000000000
-1,Montreal,2,45.572989999999997,-74.060000000000002,20,7,0.350000000000000,45.501690000000004,-73.567252999999994,North America,39.188299999999998,40.138700000000000,0.976300000000000,1,1,1,0.000069444451688,8.000000000000000
-1,Montreal,3,45.572800000000001,-74.049000000000007,20,8,0.400000000000000,45.501690000000004,-73.567252999999994,North America,38.345399999999998,40.138700000000000,0.955300000000000,2,2,1,0.000069444451688,8.000000000000000
-1,Montreal,4,45.572479999999999,-74.034090000000006,19,14,0.737000000000000,45.501690000000004,-73.567252999999994,North America,37.202399999999997,40.138700000000000,0.926800000000000,3,3,1,0.000069444451688,8.000000000000000
-1,Montreal,5,45.570770000000003,-74.019499999999994,20,4,0.200000000000000,45.501690000000004,-73.567252999999994,North America,36.052100000000003,40.138700000000000,0.898200000000000,4,4,1,0.000069444451688,8.000000000000000
-1,Montreal,6,45.569670000000002,-74.007059999999996,20,6,0.300000000000000,45.501690000000004,-73.567252999999994,North America,35.079799999999999,40.138700000000000,0.874000000000000,5,5,1,0.000069444451688,8.000000000000000
-1,Montreal,7,45.566899999999997,-73.993300000000005,20,11,0.550000000000000,45.501690000000004,-73.567252999999994,North America,33.967700000000001,40.138700000000000,0.846300000000000,6,6,1,0.000069444451688,8.000000000000000
-1,Montreal,8,45.563099999999999,-73.981629999999996,20,5,0.250000000000000,45.501690000000004,-73.567252999999994,North America,32.991300000000003,40.138700000000000,0.821900000000000,7,7,1,0.000069444451688,8.000000000000000
-1,Montreal,9,45.563090000000003,-73.975129999999993,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,32.495899999999999,40.138700000000000,0.809600000000000,,,,,
-1,Montreal,10,45.561929999999997,-73.959909999999994,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,31.310300000000002,40.138700000000000,0.780100000000000,8,9,1,0.000069444451688,8.000000000000000
