OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,shanghai_118038_20160720_LST_pcs_OID,shanghai_118038_20160720_LST_pcs_FID_,shanghai_118038_20160720_LST_pcs_COUNT,shanghai_118038_20160720_LST_pcs_AREA,shanghai_118038_20160720_LST_pcs_MEAN
-1,Shanghai,1,31.305800000000001,121.494399999999999,20,10,0.500000000000000,31.230391000000001,121.473701000000005,Asia,8.612800000000000,37.855600000000003,0.227500000000000,100.000000000000000,0,0,0,32,28800.000000000000000,46.370555179800000
-1,Shanghai,2,31.300899999999999,121.500900000000001,18,5,0.278000000000000,31.230391000000001,121.473701000000005,Asia,8.255500000000000,37.855600000000003,0.218100000000000,100.000000000000000,1,1,1,37,33300.000000000000000,42.142790458599997
-1,Shanghai,3,31.274000000000001,121.498699999999999,16,0,0.000000000000000,31.230391000000001,121.473701000000005,Asia,5.400100000000000,37.855600000000003,0.142600000000000,100.000000000000000,2,2,2,35,31500.000000000000000,39.671122889000003
-1,Shanghai,4,31.201599999999999,121.398899999999998,15,12,0.800000000000000,31.230391000000001,121.473701000000005,Asia,7.800500000000000,37.855600000000003,0.206100000000000,100.000000000000000,3,3,3,34,30600.000000000000000,40.220840532799997
-1,Shanghai,5,31.196400000000001,121.406099999999995,10,0,0.000000000000000,31.230391000000001,121.473701000000005,Asia,7.457500000000000,37.855600000000003,0.197000000000000,100.000000000000000,4,4,4,35,31500.000000000000000,40.657625198700003
-1,Shanghai,6,31.202100000000002,121.392099999999999,12,5,0.417000000000000,31.230391000000001,121.473701000000005,Asia,8.373300000000000,37.855600000000003,0.221200000000000,100.000000000000000,5,5,5,35,31500.000000000000000,42.066800564300003
-1,Shanghai,7,31.079999999999998,121.116799999999998,19,19,1.000000000000000,31.230391000000001,121.473701000000005,Asia,37.855600000000003,37.855600000000003,1.000000000000000,100.000000000000000,6,6,6,32,28800.000000000000000,38.073228990799997
-1,Shanghai,8,31.080300000000001,121.121700000000004,11,10,0.909000000000000,31.230391000000001,121.473701000000005,Asia,37.422899999999998,37.855600000000003,0.988600000000000,100.000000000000000,7,7,7,35,31500.000000000000000,37.264546671200002
-1,Shanghai,9,31.081099999999999,121.127899999999997,22,22,1.000000000000000,31.230391000000001,121.473701000000005,Asia,36.855499999999999,37.855600000000003,0.973600000000000,100.000000000000000,8,8,8,35,31500.000000000000000,38.593693858100004
-1,Shanghai,10,31.083200000000001,121.143799999999999,14,12,0.857000000000000,31.230391000000001,121.473701000000005,Asia,35.402299999999997,37.855600000000003,0.935200000000000,100.000000000000000,9,9,9,35,31500.000000000000000,41.267218435700002
