OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Cincinnati_gcs_PET_annual_OID,Cincinnati_gcs_PET_annual_FID_,Cincinnati_gcs_PET_annual_COUNT,Cincinnati_gcs_PET_annual_AREA,Cincinnati_gcs_PET_annual_MEAN
-1,Cincinnati,1,39.366830000000000,-84.020700000000005,15,5,0.333000000000000,39.103119000000000,-84.512016000000003,North America,51.482500000000002,51.482500000000002,1.000000000000000,0,0,1,0.000069444451688,1062.000000000000000
-1,Cincinnati,2,39.357030000000002,-84.033540000000002,15,1,0.067000000000000,39.103119000000000,-84.512016000000003,North America,49.956000000000003,51.482500000000002,0.970300000000000,1,1,1,0.000069444451688,1067.000000000000000
-1,Cincinnati,3,39.345239999999997,-84.048590000000004,15,3,0.200000000000000,39.103119000000000,-84.512016000000003,North America,48.149700000000003,51.482500000000002,0.935300000000000,2,2,1,0.000069444451688,1068.000000000000000
-1,Cincinnati,4,39.331879999999998,-84.063540000000003,15,8,0.533000000000000,39.103119000000000,-84.512016000000003,North America,46.257300000000001,51.482500000000002,0.898500000000000,3,3,1,0.000069444451688,1073.000000000000000
-1,Cincinnati,5,39.323290000000000,-84.069530000000000,13,3,0.231000000000000,39.103119000000000,-84.512016000000003,North America,45.305900000000001,51.482500000000002,0.880000000000000,4,4,1,0.000069444451688,1072.000000000000000
-1,Cincinnati,6,39.312550000000002,-84.079939999999993,14,3,0.214000000000000,39.103119000000000,-84.512016000000003,North America,43.911499999999997,51.482500000000002,0.852900000000000,5,5,1,0.000069444451688,1076.000000000000000
-1,Cincinnati,7,39.301650000000002,-84.090500000000006,15,1,0.067000000000000,39.103119000000000,-84.512016000000003,North America,42.503200000000000,51.482500000000002,0.825600000000000,6,6,1,0.000069444451688,1072.000000000000000
-1,Cincinnati,8,39.293149999999997,-84.099249999999998,15,0,0.000000000000000,39.103119000000000,-84.512016000000003,North America,41.372000000000000,51.482500000000002,0.803600000000000,7,7,1,0.000069444451688,1074.000000000000000
-1,Cincinnati,9,39.282150000000001,-84.111030000000000,15,2,0.133000000000000,39.103119000000000,-84.512016000000003,North America,39.880499999999998,51.482500000000002,0.774600000000000,8,8,1,0.000069444451688,1078.000000000000000
-1,Cincinnati,10,39.266500000000001,-84.119309999999999,15,3,0.200000000000000,39.103119000000000,-84.512016000000003,North America,38.414099999999998,51.482500000000002,0.746200000000000,9,9,1,0.000069444451688,1079.000000000000000
-1,Cincinnati,11,39.253500000000003,-84.136120000000005,15,2,0.133000000000000,39.103119000000000,-84.512016000000003,North America,36.461300000000001,51.482500000000002,0.708200000000000,10,10,1,0.000069444451688,1080.000000000000000
-1,Cincinnati,12,39.243090000000002,-84.145600000000002,15,4,0.267000000000000,39.103119000000000,-84.512016000000003,North America,35.212499999999999,51.482500000000002,0.684000000000000,11,11,1,0.000069444451688,1081.000000000000000
-1,Cincinnati,13,39.235729999999997,-84.155690000000007,14,4,0.286000000000000,39.103119000000000,-84.512016000000003,North America,34.073799999999999,51.482500000000002,0.661900000000000,12,12,1,0.000069444451688,1084.000000000000000
-1,Cincinnati,14,39.231510000000000,-84.163650000000004,15,2,0.133000000000000,39.103119000000000,-84.512016000000003,North America,33.253200000000000,51.482500000000002,0.645900000000000,13,13,1,0.000069444451688,1085.000000000000000
-1,Cincinnati,15,39.225870000000000,-84.179900000000004,15,2,0.133000000000000,39.103119000000000,-84.512016000000003,North America,31.719700000000000,51.482500000000002,0.616100000000000,14,14,1,0.000069444451688,1084.000000000000000
-1,Cincinnati,16,39.217520000000000,-84.196929999999995,15,3,0.200000000000000,39.103119000000000,-84.512016000000003,North America,29.997100000000000,51.482500000000002,0.582700000000000,15,15,1,0.000069444451688,1084.000000000000000
-1,Cincinnati,17,39.209519999999998,-84.210939999999994,15,6,0.400000000000000,39.103119000000000,-84.512016000000003,North America,28.528700000000001,51.482500000000002,0.554100000000000,16,16,1,0.000069444451688,1086.000000000000000
-1,Cincinnati,18,39.201140000000002,-84.224869999999996,15,8,0.533000000000000,39.103119000000000,-84.512016000000003,North America,27.053000000000001,51.482500000000002,0.525500000000000,17,17,1,0.000069444451688,1085.000000000000000
-1,Cincinnati,19,39.193719999999999,-84.238370000000003,15,4,0.267000000000000,39.103119000000000,-84.512016000000003,North America,25.657900000000001,51.482500000000002,0.498400000000000,18,18,1,0.000069444451688,1088.000000000000000
-1,Cincinnati,20,39.189349999999997,-84.257980000000003,15,2,0.133000000000000,39.103119000000000,-84.512016000000003,North America,23.913499999999999,51.482500000000002,0.464500000000000,19,19,1,0.000069444451688,1097.000000000000000
-1,Cincinnati,21,39.182490000000001,-84.273399999999995,15,1,0.067000000000000,39.103119000000000,-84.512016000000003,North America,22.390999999999998,51.482500000000002,0.434900000000000,20,20,1,0.000069444451688,1107.000000000000000
-1,Cincinnati,22,39.177309999999999,-84.288690000000003,15,1,0.067000000000000,39.103119000000000,-84.512016000000003,North America,20.952700000000000,51.482500000000002,0.407000000000000,21,21,1,0.000069444451688,1116.000000000000000
-1,Cincinnati,23,39.168550000000003,-84.302180000000007,15,3,0.200000000000000,39.103119000000000,-84.512016000000003,North America,19.505700000000001,51.482500000000002,0.378900000000000,22,22,1,0.000069444451688,1108.000000000000000
-1,Cincinnati,24,39.165080000000003,-84.318920000000006,15,6,0.400000000000000,39.103119000000000,-84.512016000000003,North America,18.023499999999999,51.482500000000002,0.350100000000000,23,23,1,0.000069444451688,1106.000000000000000
-1,Cincinnati,25,39.159820000000003,-84.335170000000005,15,1,0.067000000000000,39.103119000000000,-84.512016000000003,North America,16.505299999999998,51.482500000000002,0.320600000000000,24,24,1,0.000069444451688,1092.000000000000000
-1,Cincinnati,26,39.160480000000000,-84.346390000000000,15,2,0.133000000000000,39.103119000000000,-84.512016000000003,North America,15.645000000000000,51.482500000000002,0.303900000000000,25,25,1,0.000069444451688,1092.000000000000000
-1,Cincinnati,27,39.160760000000003,-84.365759999999995,15,7,0.467000000000000,39.103119000000000,-84.512016000000003,North America,14.149900000000001,51.482500000000002,0.274800000000000,26,26,1,0.000069444451688,1089.000000000000000
-1,Cincinnati,28,39.160020000000003,-84.383750000000006,15,3,0.200000000000000,39.103119000000000,-84.512016000000003,North America,12.744899999999999,51.482500000000002,0.247600000000000,27,27,1,0.000069444451688,1107.000000000000000
-1,Cincinnati,29,39.160530000000001,-84.407989999999998,14,4,0.286000000000000,39.103119000000000,-84.512016000000003,North America,11.011799999999999,51.482500000000002,0.213900000000000,28,28,1,0.000069444451688,1113.000000000000000
-1,Cincinnati,30,39.155510000000000,-84.428089999999997,15,3,0.200000000000000,39.103119000000000,-84.512016000000003,North America,9.292100000000000,51.482500000000002,0.180500000000000,29,29,1,0.000069444451688,1110.000000000000000
-1,Cincinnati,31,39.143459999999997,-84.446280000000002,15,6,0.400000000000000,39.103119000000000,-84.512016000000003,North America,7.230300000000000,51.482500000000002,0.140400000000000,30,30,1,0.000069444451688,1106.000000000000000
