OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F2_Kingston_gcs_PET_Feb_OID,F2_Kingston_gcs_PET_Feb_FID_,F2_Kingston_gcs_PET_Feb_COUNT,F2_Kingston_gcs_PET_Feb_AREA,F2_Kingston_gcs_PET_Feb_MEAN
-1,Kingston,1,44.300199999999997,-76.501499999999993,20,5,0.250000000000000,44.230480000000000,-76.481250000000003,North America,7.918400000000000,7.918400000000000,1.000000000000000,0,0,1,0.000069444451688,15.000000000000000
-1,Kingston,2,44.295200000000001,-76.501900000000006,20,5,0.250000000000000,44.230480000000000,-76.481250000000003,North America,7.382000000000000,7.918400000000000,0.932300000000000,1,1,1,0.000069444451688,15.000000000000000
-1,Kingston,3,44.289999999999999,-76.501599999999996,20,8,0.400000000000000,44.230480000000000,-76.481250000000003,North America,6.813800000000000,7.918400000000000,0.860500000000000,2,2,1,0.000069444451688,15.000000000000000
-1,Kingston,4,44.284399999999998,-76.502499999999998,20,1,0.050000000000000,44.230480000000000,-76.481250000000003,North America,6.229900000000000,7.918400000000000,0.786800000000000,,,,,
-1,Kingston,5,44.278300000000002,-76.500799999999998,17,7,0.412000000000000,44.230480000000000,-76.481250000000003,North America,5.540600000000000,7.918400000000000,0.699700000000000,3,4,1,0.000069444451688,15.000000000000000
-1,Kingston,6,44.266700000000000,-76.500100000000003,13,5,0.385000000000000,44.230480000000000,-76.481250000000003,North America,4.298200000000000,7.918400000000000,0.542800000000000,4,5,1,0.000069444451688,15.000000000000000
-1,Kingston,7,44.266100000000002,-76.497799999999998,18,7,0.389000000000000,44.230480000000000,-76.481250000000003,North America,4.174400000000000,7.918400000000000,0.527200000000000,5,6,1,0.000069444451688,15.000000000000000
-1,Kingston,8,44.264400000000002,-76.499799999999993,20,1,0.050000000000000,44.230480000000000,-76.481250000000003,North America,4.050800000000000,7.918400000000000,0.511600000000000,,,,,
-1,Kingston,9,44.263399999999997,-76.497600000000006,13,2,0.154000000000000,44.230480000000000,-76.481250000000003,North America,3.885300000000000,7.918400000000000,0.490700000000000,,,,,
-1,Kingston,10,44.259399999999999,-76.499899999999997,20,3,0.150000000000000,44.230480000000000,-76.481250000000003,North America,3.542300000000000,7.918400000000000,0.447400000000000,,,,,
