OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F7_Quebec_City_gcs_PET_Jul_OID,F7_Quebec_City_gcs_PET_Jul_FID_,F7_Quebec_City_gcs_PET_Jul_COUNT,F7_Quebec_City_gcs_PET_Jul_AREA,F7_Quebec_City_gcs_PET_Jul_MEAN
-1,Quebec_City,1,46.767989999999998,-71.435869999999994,20,11,0.550000000000000,46.813751000000003,-71.206165999999996,North America,18.212900000000001,24.087499999999999,0.756100000000000,0,0,1,0.000069444451688,149.000000000000000
-1,Quebec_City,2,46.766010000000001,-71.431299999999993,20,10,0.500000000000000,46.813751000000003,-71.206165999999996,North America,17.943300000000001,24.087499999999999,0.744900000000000,1,1,1,0.000069444451688,149.000000000000000
-1,Quebec_City,3,46.765110000000000,-71.419479999999993,20,4,0.200000000000000,46.813751000000003,-71.206165999999996,North America,17.117200000000000,24.087499999999999,0.710600000000000,2,2,1,0.000069444451688,149.000000000000000
-1,Quebec_City,4,46.765279999999997,-71.413150000000002,13,11,0.846000000000000,46.813751000000003,-71.206165999999996,North America,16.654499999999999,24.087499999999999,0.691400000000000,3,3,1,0.000069444451688,149.000000000000000
-1,Quebec_City,5,46.767249999999997,-71.442580000000007,19,7,0.368000000000000,46.813751000000003,-71.206165999999996,North America,18.726600000000001,24.087499999999999,0.777400000000000,4,4,1,0.000069444451688,149.000000000000000
-1,Quebec_City,6,46.766559999999998,-71.449619999999996,20,12,0.600000000000000,46.813751000000003,-71.206165999999996,North America,19.263100000000001,24.087499999999999,0.799700000000000,5,5,1,0.000069444451688,149.000000000000000
-1,Quebec_City,7,46.765709999999999,-71.470380000000006,20,7,0.350000000000000,46.813751000000003,-71.206165999999996,North America,20.812500000000000,24.087499999999999,0.864000000000000,6,6,1,0.000069444451688,149.000000000000000
-1,Quebec_City,8,46.764350000000000,-71.498549999999994,20,6,0.300000000000000,46.813751000000003,-71.206165999999996,North America,22.928000000000001,24.087499999999999,0.951900000000000,7,7,1,0.000069444451688,149.000000000000000
-1,Quebec_City,9,46.763210000000001,-71.504930000000002,20,3,0.150000000000000,46.813751000000003,-71.206165999999996,North America,23.430199999999999,24.087499999999999,0.972700000000000,8,8,1,0.000069444451688,149.000000000000000
-1,Quebec_City,10,46.761800000000001,-71.513310000000004,20,11,0.550000000000000,46.813751000000003,-71.206165999999996,North America,24.087499999999999,24.087499999999999,1.000000000000000,9,9,1,0.000069444451688,149.000000000000000
