OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,F5_Canberra_gcs_PET_May_OID,F5_Canberra_gcs_PET_May_FID_,F5_Canberra_gcs_PET_May_COUNT,F5_Canberra_gcs_PET_May_AREA,F5_Canberra_gcs_PET_May_MEAN
-1,Canberra,1,-35.310409999999997,149.124850000000009,20,10,0.500000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,0.242200000000000,10.178200000000000,0.023800000000000,0,0,1,0.000069444451688,50.000000000000000
-1,Canberra,2,-35.311180000000000,149.129930000000002,20,15,0.750000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,0.602700000000000,10.178200000000000,0.059200000000000,1,1,1,0.000069444451688,50.000000000000000
-1,Canberra,3,-35.313009999999998,149.129070000000013,20,16,0.800000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,0.680300000000000,10.178200000000000,0.066800000000000,,,,,
-1,Canberra,4,-35.312649999999998,149.131380000000007,20,17,0.850000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,0.804200000000000,10.178200000000000,0.079000000000000,,,,,
-1,Canberra,5,-35.314010000000003,149.130920000000003,20,16,0.800000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,0.874700000000000,10.178200000000000,0.085900000000000,,,,,
-1,Canberra,6,-35.314990000000002,149.132219999999990,18,11,0.611000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,1.034900000000000,10.178200000000000,0.101700000000000,,,,,
-1,Canberra,7,-35.316490000000002,149.131580000000014,20,17,0.850000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,1.126100000000000,10.178200000000000,0.110600000000000,,,,,
-1,Canberra,8,-35.317850000000000,149.131090000000000,20,17,0.850000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,1.229100000000000,10.178200000000000,0.120800000000000,2,7,1,0.000069444451688,50.000000000000000
-1,Canberra,9,-35.321069999999999,149.135150000000010,20,16,0.800000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,1.729000000000000,10.178200000000000,0.169900000000000,3,8,1,0.000069444451688,50.000000000000000
-1,Canberra,10,-35.322330000000001,149.135379999999998,15,10,0.667000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,1.857200000000000,10.178200000000000,0.182500000000000,,,,,
-1,Canberra,11,-35.325099999999999,149.133579999999995,20,11,0.550000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,2.050800000000000,10.178200000000000,0.201500000000000,4,10,1,0.000069444451688,50.000000000000000
-1,Canberra,12,-35.327460000000002,149.135330000000010,13,12,0.923000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,2.355500000000000,10.178200000000000,0.231400000000000,,,,,
-1,Canberra,13,-35.329419999999999,149.136660000000006,19,17,0.895000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,2.604100000000000,10.178200000000000,0.255900000000000,,,,,
-1,Canberra,14,-35.331539999999997,149.138599999999997,12,10,0.833000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,2.893200000000000,10.178200000000000,0.284300000000000,,,,,
-1,Canberra,15,-35.333680000000001,149.140299999999996,16,15,0.938000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,3.175100000000000,10.178200000000000,0.312000000000000,5,14,1,0.000069444451688,49.000000000000000
-1,Canberra,16,-35.334580000000003,149.143400000000014,10,10,1.000000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,3.398700000000000,10.178200000000000,0.333900000000000,6,15,1,0.000069444451688,50.000000000000000
-1,Canberra,17,-35.334049999999998,149.145780000000002,20,12,0.600000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,3.464700000000000,10.178200000000000,0.340400000000000,,,,,
-1,Canberra,18,-35.335709999999999,149.147770000000008,20,10,0.500000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,3.719100000000000,10.178200000000000,0.365400000000000,,,,,
-1,Canberra,19,-35.337139999999998,149.148789999999991,20,18,0.900000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,3.902500000000000,10.178200000000000,0.383400000000000,,,,,
-1,Canberra,20,-35.339669999999998,149.150620000000004,20,16,0.800000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,4.228400000000000,10.178200000000000,0.415400000000000,7,19,1,0.000069444451688,50.000000000000000
-1,Canberra,21,-35.341290000000001,149.152400000000000,12,2,0.167000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,4.468300000000000,10.178200000000000,0.439000000000000,,,,,
-1,Canberra,22,-35.343089999999997,149.157090000000011,18,12,0.667000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,4.881000000000000,10.178200000000000,0.479600000000000,8,21,1,0.000069444451688,50.000000000000000
-1,Canberra,23,-35.342669999999998,149.159390000000002,13,12,0.923000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,4.974800000000000,10.178200000000000,0.488800000000000,9,22,1,0.000069444451688,50.000000000000000
-1,Canberra,24,-35.343840000000000,149.162839999999989,17,10,0.588000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,5.277300000000000,10.178200000000000,0.518500000000000,,,,,
-1,Canberra,25,-35.346110000000003,149.162990000000008,17,10,0.588000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,5.477700000000000,10.178200000000000,0.538200000000000,,,,,
-1,Canberra,26,-35.349870000000003,149.160059999999987,14,6,0.429000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,5.648300000000000,10.178200000000000,0.554900000000000,,,,,
-1,Canberra,27,-35.349330000000002,149.163960000000003,20,17,0.850000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,5.811200000000000,10.178200000000000,0.570900000000000,,,,,
-1,Canberra,28,-35.352110000000003,149.164670000000001,20,15,0.750000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,6.095500000000000,10.178200000000000,0.598900000000000,10,27,1,0.000069444451688,49.000000000000000
-1,Canberra,29,-35.356589999999997,149.166030000000006,20,15,0.750000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,6.570900000000000,10.178200000000000,0.645600000000000,,,,,
-1,Canberra,30,-35.359020000000001,149.166410000000013,20,12,0.600000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,6.812900000000000,10.178200000000000,0.669400000000000,11,29,1,0.000069444451688,50.000000000000000
-1,Canberra,31,-35.361699999999999,149.166959999999989,13,9,0.692000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,7.088700000000000,10.178200000000000,0.696500000000000,12,30,1,0.000069444451688,49.000000000000000
-1,Canberra,32,-35.367989999999999,149.167429999999996,17,16,0.941000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,7.705800000000000,10.178200000000000,0.757100000000000,13,31,1,0.000069444451688,50.000000000000000
-1,Canberra,33,-35.378509999999999,149.170469999999995,20,17,0.850000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,8.860700000000000,10.178200000000000,0.870600000000000,14,32,1,0.000069444451688,50.000000000000000
-1,Canberra,34,-35.379759999999997,149.172059999999988,14,9,0.643000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,9.051600000000001,10.178200000000000,0.889300000000000,,,,,
-1,Canberra,35,-35.384490000000000,149.175229999999999,13,13,1.000000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,9.650900000000000,10.178200000000000,0.948200000000000,15,34,1,0.000069444451688,50.000000000000000
-1,Canberra,36,-35.387090000000001,149.172490000000010,20,10,0.500000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,9.792299999999999,10.178200000000000,0.962100000000000,16,35,1,0.000069444451688,49.000000000000000
-1,Canberra,37,-35.388379999999998,149.170680000000004,20,12,0.600000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,9.849700000000000,10.178200000000000,0.967700000000000,,,,,
-1,Canberra,38,-35.388449999999999,149.174260000000004,11,8,0.727000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,9.999599999999999,10.178200000000000,0.982500000000000,,,,,
-1,Canberra,39,-35.392099999999999,149.165649999999999,15,10,0.667000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,10.046300000000000,10.178200000000000,0.987000000000000,17,38,1,0.000069444451688,49.000000000000000
-1,Canberra,40,-35.395640000000000,149.157810000000012,20,19,0.950000000000000,-35.308275000000002,149.124322000000006,Australia,Oceania,10.178200000000000,10.178200000000000,1.000000000000000,18,39,1,0.000069444451688,49.000000000000000
