OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,F7_Armidale_gcs_PET_Jul_OID,F7_Armidale_gcs_PET_Jul_FID_,F7_Armidale_gcs_PET_Jul_COUNT,F7_Armidale_gcs_PET_Jul_AREA,F7_Armidale_gcs_PET_Jul_MEAN
-1,Armidale,ARM_Site 1,-30.513369999999998,151.672179999999997,18,5,0.278000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,0.268300000000000,13.416200000000000,0.020000000000000,0,0,1,0.000069444451688,49.000000000000000
-1,Armidale,ARM_Site 10,-30.503129999999999,151.650560000000013,20,8,0.400000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,2.111700000000000,13.416200000000000,0.157400000000000,1,1,1,0.000069444451688,49.000000000000000
-1,Armidale,ARM_Site 11,-30.501349999999999,151.644200000000012,20,15,0.750000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,2.739400000000000,13.416200000000000,0.204200000000000,2,2,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 12,-30.497779999999999,151.642930000000007,20,13,0.650000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,3.047900000000000,13.416200000000000,0.227200000000000,3,3,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 13,-30.500560000000000,151.641160000000013,20,13,0.650000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,3.038300000000000,13.416200000000000,0.226500000000000,4,4,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 14,-30.499800000000000,151.638579999999990,20,13,0.650000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,3.297100000000000,13.416200000000000,0.245800000000000,5,5,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 15,-30.498709999999999,151.635919999999999,20,16,0.800000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,3.579200000000000,13.416200000000000,0.266800000000000,,,,,
-1,Armidale,ARM_Site 16,-30.496620000000000,151.633559999999989,20,19,0.950000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,3.886400000000000,13.416200000000000,0.289700000000000,,,,,
-1,Armidale,ARM_Site 17,-30.494460000000000,151.631390000000010,20,17,0.850000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,4.184100000000000,13.416200000000000,0.311900000000000,6,8,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 18,-30.492660000000001,151.629570000000001,20,10,0.500000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,4.435200000000000,13.416200000000000,0.330600000000000,,,,,
-1,Armidale,ARM_Site 19,-30.490200000000002,151.627839999999992,19,16,0.842000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,4.719600000000000,13.416200000000000,0.351800000000000,7,10,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 2,-30.512779999999999,151.670199999999994,20,7,0.350000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,0.077400000000000,13.416200000000000,0.005800000000000,,,,,
-1,Armidale,ARM_Site 20,-30.487220000000001,151.628129999999999,17,16,0.941000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,4.882800000000000,13.416200000000000,0.363900000000000,,,,,
-1,Armidale,ARM_Site 21,-30.485109999999999,151.628670000000000,20,16,0.800000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,4.983300000000000,13.416200000000000,0.371400000000000,,,,,
-1,Armidale,ARM_Site 22,-30.481729999999999,151.629189999999994,14,11,0.786000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,5.188100000000000,13.416200000000000,0.386700000000000,8,14,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 23,-30.479340000000001,151.626479999999987,20,18,0.900000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,5.559000000000000,13.416200000000000,0.414300000000000,,,,,
-1,Armidale,ARM_Site 24,-30.474650000000000,151.620249999999999,20,9,0.450000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,6.351500000000000,13.416200000000000,0.473400000000000,9,16,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 25,-30.468080000000000,151.613540000000000,20,16,0.800000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,7.319400000000000,13.416200000000000,0.545600000000000,10,17,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 26,-30.465399999999999,151.611510000000010,14,11,0.786000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,7.665400000000000,13.416200000000000,0.571400000000000,11,18,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 27,-30.461659999999998,151.609199999999987,12,11,0.917000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,8.113899999999999,13.416200000000000,0.604800000000000,,,,,
-1,Armidale,ARM_Site 28,-30.461480000000002,151.606069999999988,15,11,0.733000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,8.343600000000000,13.416200000000000,0.621900000000000,12,20,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 29,-30.460850000000001,151.602249999999998,10,10,1.000000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,8.660299999999999,13.416200000000000,0.645500000000000,,,,,
-1,Armidale,ARM_Site 3,-30.511920000000000,151.667789999999997,20,10,0.500000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,0.194300000000000,13.416200000000000,0.014500000000000,,,,,
-1,Armidale,ARM_Site 30,-30.460059999999999,151.598410000000001,20,19,0.950000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,8.994400000000001,13.416200000000000,0.670400000000000,13,23,1,0.000069444451688,47.000000000000000
-1,Armidale,ARM_Site 31,-30.459460000000000,151.595380000000006,20,18,0.900000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,9.258699999999999,13.416200000000000,0.690100000000000,,,,,
-1,Armidale,ARM_Site 32,-30.459219999999998,151.592849999999999,17,16,0.941000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,9.462600000000000,13.416200000000000,0.705300000000000,,,,,
-1,Armidale,ARM_Site 33,-30.458860000000001,151.587719999999990,20,16,0.800000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,9.872999999999999,13.416200000000000,0.735900000000000,14,26,1,0.000069444451688,47.000000000000000
-1,Armidale,ARM_Site 34,-30.458159999999999,151.585250000000002,20,20,1.000000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,10.108499999999999,13.416200000000000,0.753500000000000,15,27,1,0.000069444451688,47.000000000000000
-1,Armidale,ARM_Site 35,-30.457760000000000,151.581590000000006,20,12,0.600000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,10.416600000000001,13.416200000000000,0.776400000000000,16,28,1,0.000069444451688,47.000000000000000
-1,Armidale,ARM_Site 36,-30.457049999999999,151.577509999999990,20,10,0.500000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,10.780300000000000,13.416200000000000,0.803500000000000,,,,,
-1,Armidale,ARM_Site 37,-30.455950000000001,151.573939999999993,20,12,0.600000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,11.130800000000001,13.416200000000000,0.829700000000000,17,30,1,0.000069444451688,47.000000000000000
-1,Armidale,ARM_Site 38,-30.449280000000002,151.566530000000000,11,11,1.000000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,12.138900000000000,13.416200000000000,0.904800000000000,18,31,1,0.000069444451688,46.000000000000000
-1,Armidale,ARM_Site 39,-30.436879999999999,151.565020000000004,20,12,0.600000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,13.102200000000000,13.416200000000000,0.976600000000000,19,32,1,0.000069444451688,46.000000000000000
-1,Armidale,ARM_Site 4,-30.511199999999999,151.663530000000009,20,7,0.350000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,0.597200000000000,13.416200000000000,0.044500000000000,20,33,1,0.000069444451688,49.000000000000000
-1,Armidale,ARM_Site 40,-30.433160000000001,151.564420000000013,20,13,0.650000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,13.416200000000000,13.416200000000000,1.000000000000000,21,34,1,0.000069444451688,45.000000000000000
-1,Armidale,ARM_Site 5,-30.510800000000000,151.660760000000010,20,12,0.600000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,0.863700000000000,13.416200000000000,0.064400000000000,,,,,
-1,Armidale,ARM_Site 6,-30.509509999999999,151.657849999999996,20,13,0.650000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,1.172900000000000,13.416200000000000,0.087400000000000,22,36,1,0.000069444451688,48.000000000000000
-1,Armidale,ARM_Site 7,-30.508730000000000,151.655280000000005,20,4,0.200000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,1.433900000000000,13.416200000000000,0.106900000000000,,,,,
-1,Armidale,ARM_Site 8,-30.507800000000000,151.652150000000006,19,16,0.842000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,1.751100000000000,13.416200000000000,0.130500000000000,,,,,
-1,Armidale,ARM_Site 9,-30.505780000000001,151.651420000000002,20,12,0.600000000000000,-30.512960000000000,151.669420000000002,Australia,Oceania,1.900200000000000,13.416200000000000,0.141600000000000,,,,,
