OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,F6_Berlin_gcs_PET_Jun_OID,F6_Berlin_gcs_PET_Jun_FID_,F6_Berlin_gcs_PET_Jun_COUNT,F6_Berlin_gcs_PET_Jun_AREA,F6_Berlin_gcs_PET_Jun_MEAN
-1,Berlin,1,52.310074899999996,13.447813099999999,20,2,0.100000000000000,52.513592000000003,13.392533999999999,Germany,Europe,22.938600000000001,22.938600000000001,1,0,0,1,0.000069444451688,134.000000000000000
-1,Berlin,2,52.315778799999997,13.444748600000000,17,7,0.412000000000000,52.513592000000003,13.392533999999999,Germany,Europe,22.279100000000000,22.938600000000001,1,,,,,
-1,Berlin,3,52.321576200000003,13.441433200000001,20,2,0.100000000000000,52.513592000000003,13.392533999999999,Germany,Europe,21.607199999999999,22.938600000000001,1,1,2,1,0.000069444451688,134.000000000000000
-1,Berlin,4,52.338970600000003,13.435350900000000,12,5,0.417000000000000,52.513592000000003,13.392533999999999,Germany,Europe,19.632899999999999,22.938600000000001,1,2,3,1,0.000069444451688,134.000000000000000
-1,Berlin,5,52.348464000000000,13.424972100000000,20,2,0.100000000000000,52.513592000000003,13.392533999999999,Germany,Europe,18.492599999999999,22.938600000000001,1,3,4,1,0.000069444451688,134.000000000000000
-1,Berlin,6,52.353632800000000,13.417619800000001,13,1,0.077000000000000,52.513592000000003,13.392533999999999,Germany,Europe,17.867799999999999,22.938600000000001,1,4,5,1,0.000069444451688,134.000000000000000
-1,Berlin,7,52.357586300000001,13.423627700000001,16,4,0.250000000000000,52.513592000000003,13.392533999999999,Germany,Europe,17.474599999999999,22.938600000000001,1,,,,,
-1,Berlin,8,52.357632000000002,13.434074900000001,10,4,0.400000000000000,52.513592000000003,13.392533999999999,Germany,Europe,17.569099999999999,22.938600000000001,1,5,7,1,0.000069444451688,134.000000000000000
-1,Berlin,9,52.361965400000003,13.438102499999999,20,2,0.100000000000000,52.513592000000003,13.392533999999999,Germany,Europe,17.140699999999999,22.938600000000001,1,6,8,1,0.000069444451688,134.000000000000000
-1,Berlin,10,52.376074400000000,13.443608400000000,17,3,0.176000000000000,52.513592000000003,13.392533999999999,Germany,Europe,15.678200000000000,22.938600000000001,1,7,9,1,0.000069444451688,134.000000000000000
-1,Berlin,11,52.379760699999999,13.445440000000000,10,1,0.100000000000000,52.513592000000003,13.392533999999999,Germany,Europe,15.307200000000000,22.938600000000001,1,,,,,
-1,Berlin,12,52.387281600000001,13.444254200000000,11,4,0.364000000000000,52.513592000000003,13.392533999999999,Germany,Europe,14.475800000000000,22.938600000000001,1,8,11,1,0.000069444451688,134.000000000000000
-1,Berlin,13,52.394290900000001,13.443216200000000,9,2,0.222000000000000,52.513592000000003,13.392533999999999,Germany,Europe,13.702999999999999,22.938600000000001,1,9,12,1,0.000069444451688,134.000000000000000
-1,Berlin,14,52.398919599999999,13.442024600000000,17,5,0.294000000000000,52.513592000000003,13.392533999999999,Germany,Europe,13.184600000000000,22.938600000000001,1,,,,,
-1,Berlin,15,52.405723399999999,13.441287300000001,15,2,0.133000000000000,52.513592000000003,13.392533999999999,Germany,Europe,12.441000000000001,22.938600000000001,1,10,14,1,0.000069444451688,134.000000000000000
-1,Berlin,16,52.411222899999999,13.440192000000000,17,6,0.353000000000000,52.513592000000003,13.392533999999999,Germany,Europe,11.832000000000001,22.938600000000001,1,11,15,1,0.000069444451688,134.000000000000000
-1,Berlin,17,52.417296200000003,13.438693700000000,20,4,0.200000000000000,52.513592000000003,13.392533999999999,Germany,Europe,11.154900000000000,22.938600000000001,0,12,16,1,0.000069444451688,134.000000000000000
-1,Berlin,18,52.421846400000000,13.438292300000001,12,2,0.167000000000000,52.513592000000003,13.392533999999999,Germany,Europe,10.662200000000000,22.938600000000001,0,,,,,
-1,Berlin,19,52.427692299999997,13.432366999999999,20,2,0.100000000000000,52.513592000000003,13.392533999999999,Germany,Europe,9.925400000000000,22.938600000000001,0,13,18,1,0.000069444451688,134.000000000000000
-1,Berlin,20,52.432448299999997,13.435602700000000,20,1,0.050000000000000,52.513592000000003,13.392533999999999,Germany,Europe,9.482600000000000,22.938600000000001,0,14,19,1,0.000069444451688,134.000000000000000
-1,Berlin,21,52.437006099999998,13.435577600000000,18,3,0.167000000000000,52.513592000000003,13.392533999999999,Germany,Europe,9.001099999999999,22.938600000000001,0,15,20,1,0.000069444451688,134.000000000000000
-1,Berlin,22,52.443162299999997,13.434248200000001,11,2,0.182000000000000,52.513592000000003,13.392533999999999,Germany,Europe,8.325400000000000,22.938600000000001,0,16,21,1,0.000069444451688,134.000000000000000
-1,Berlin,23,52.446140700000001,13.431632400000000,20,3,0.150000000000000,52.513592000000003,13.392533999999999,Germany,Europe,7.953900000000000,22.938600000000001,0,17,22,1,0.000069444451688,134.000000000000000
-1,Berlin,25,52.459919499999998,13.443583600000000,15,1,0.067000000000000,52.513592000000003,13.392533999999999,Germany,Europe,6.896900000000000,22.938600000000001,0,18,23,1,0.000069444451688,134.000000000000000
-1,Berlin,26,52.463202899999999,13.432219800000000,13,2,0.154000000000000,52.513592000000003,13.392533999999999,Germany,Europe,6.214000000000000,22.938600000000001,0,19,24,1,0.000069444451688,134.000000000000000
-1,Berlin,27,52.469092300000000,13.432219800000000,13,3,0.231000000000000,52.513592000000003,13.392533999999999,Germany,Europe,5.630600000000000,22.938600000000001,0,20,25,1,0.000069444451688,133.000000000000000
-1,Berlin,28,52.472343000000002,13.429367900000001,20,7,0.350000000000000,52.513592000000003,13.392533999999999,Germany,Europe,5.220800000000000,22.938600000000001,0,,,,,
-1,Berlin,29,52.483610599999999,13.425170300000000,19,3,0.158000000000000,52.513592000000003,13.392533999999999,Germany,Europe,3.999400000000000,22.938600000000001,0,21,27,1,0.000069444451688,134.000000000000000
-1,Berlin,30,52.487108900000003,13.420508600000000,16,1,0.062000000000000,52.513592000000003,13.392533999999999,Germany,Europe,3.501100000000000,22.938600000000001,0,22,28,1,0.000069444451688,134.000000000000000
-1,Berlin,31,52.494594300000003,13.422890400000000,16,1,0.062000000000000,52.513592000000003,13.392533999999999,Germany,Europe,2.946900000000000,22.938600000000001,0,23,29,1,0.000069444451688,134.000000000000000
-1,Berlin,32,52.499649900000001,13.413824900000000,20,0,0.000000000000000,52.513592000000003,13.392533999999999,Germany,Europe,2.116600000000000,22.938600000000001,0,24,30,1,0.000069444451688,134.000000000000000
-1,Berlin,33,52.503727499999997,13.410718500000000,11,1,0.091000000000000,52.513592000000003,13.392533999999999,Germany,Europe,1.648600000000000,22.938600000000001,0,25,31,1,0.000069444451688,134.000000000000000
-1,Berlin,34,52.512905300000000,13.415155199999999,9,0,0.000000000000000,52.513592000000003,13.392533999999999,Germany,Europe,1.532700000000000,22.938600000000001,0,26,32,1,0.000069444451688,134.000000000000000
-1,Berlin,35,52.503727499999997,13.410718500000000,11,0,0.000000000000000,52.513592000000003,13.392533999999999,Germany,Europe,1.648600000000000,22.938600000000001,0,,,,,
