OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F9_Vancouver_gcs_PET_Sep_OID,F9_Vancouver_gcs_PET_Sep_FID_,F9_Vancouver_gcs_PET_Sep_COUNT,F9_Vancouver_gcs_PET_Sep_AREA,F9_Vancouver_gcs_PET_Sep_MEAN
-1,Vancouver,1,49.282290000000003,-123.129050000000007,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,0.605100000000000,46.597299999999997,0.013000000000000,0,0,1,0.000069444451688,71.000000000000000
-1,Vancouver,2,49.276310000000002,-123.123810000000006,16,2,0.125000000000000,49.282730000000001,-123.120734999999996,North America,0.747900000000000,46.597299999999997,0.016100000000000,1,1,1,0.000069444451688,71.000000000000000
-1,Vancouver,3,49.278129999999997,-123.105639999999994,20,2,0.100000000000000,49.282730000000001,-123.120734999999996,North America,1.208600000000000,46.597299999999997,0.025900000000000,2,2,1,0.000069444451688,71.000000000000000
-1,Vancouver,4,49.277500000000003,-123.097219999999993,20,2,0.100000000000000,49.282730000000001,-123.120734999999996,North America,1.802200000000000,46.597299999999997,0.038700000000000,3,3,1,0.000069444451688,71.000000000000000
-1,Vancouver,5,49.274329999999999,-123.083250000000007,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,2.875200000000000,46.597299999999997,0.061700000000000,4,4,1,0.000069444451688,71.000000000000000
-1,Vancouver,6,49.265120000000003,-123.081739999999996,18,1,0.056000000000000,49.282730000000001,-123.120734999999996,North America,3.440600000000000,46.597299999999997,0.073800000000000,5,5,1,0.000069444451688,72.000000000000000
-1,Vancouver,7,49.257890000000003,-123.061509999999998,20,2,0.100000000000000,49.282730000000001,-123.120734999999996,North America,5.108200000000000,46.597299999999997,0.109600000000000,6,6,1,0.000069444451688,71.000000000000000
-1,Vancouver,8,49.240259999999999,-123.038920000000005,19,6,0.316000000000000,49.282730000000001,-123.120734999999996,North America,7.586200000000000,46.597299999999997,0.162800000000000,7,7,1,0.000069444451688,71.000000000000000
-1,Vancouver,9,49.244309999999999,-123.049400000000006,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,6.711600000000000,46.597299999999997,0.144000000000000,8,8,1,0.000069444451688,72.000000000000000
-1,Vancouver,10,49.240160000000003,-123.036739999999995,20,0,0.000000000000000,49.282730000000001,-123.120734999999996,North America,7.717400000000000,46.597299999999997,0.165600000000000,,,,,
-1,Vancouver,11,49.236370000000001,-123.036720000000003,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,7.984100000000000,46.597299999999997,0.171300000000000,,,,,
-1,Vancouver,12,49.229230000000001,-123.037660000000002,19,1,0.053000000000000,49.282730000000001,-123.120734999999996,North America,8.470000000000001,46.597299999999997,0.181800000000000,9,11,1,0.000069444451688,71.000000000000000
-1,Vancouver,13,49.228149999999999,-123.020619999999994,20,5,0.250000000000000,49.282730000000001,-123.120734999999996,North America,9.467100000000000,46.597299999999997,0.203200000000000,10,12,1,0.000069444451688,71.000000000000000
-1,Vancouver,14,49.227960000000003,-123.008759999999995,19,5,0.263000000000000,49.282730000000001,-123.120734999999996,North America,10.155400000000000,46.597299999999997,0.217900000000000,11,13,1,0.000069444451688,72.000000000000000
-1,Vancouver,15,49.218280000000000,-122.995720000000006,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,11.562700000000000,46.597299999999997,0.248100000000000,12,14,1,0.000069444451688,71.000000000000000
-1,Vancouver,16,49.215020000000003,-122.983710000000002,19,7,0.368000000000000,49.282730000000001,-123.120734999999996,North America,12.474299999999999,46.597299999999997,0.267700000000000,13,15,1,0.000069444451688,72.000000000000000
-1,Vancouver,17,49.214630000000000,-122.966099999999997,19,5,0.263000000000000,49.282730000000001,-123.120734999999996,North America,13.539700000000000,46.597299999999997,0.290600000000000,14,16,1,0.000069444451688,72.000000000000000
-1,Vancouver,18,49.212190000000000,-122.954040000000006,17,4,0.235000000000000,49.282730000000001,-123.120734999999996,North America,14.419800000000000,46.597299999999997,0.309500000000000,15,17,1,0.000069444451688,72.000000000000000
-1,Vancouver,19,49.216230000000003,-122.933830000000000,18,7,0.389000000000000,49.282730000000001,-123.120734999999996,North America,15.450699999999999,46.597299999999997,0.331600000000000,16,18,1,0.000069444451688,72.000000000000000
-1,Vancouver,20,49.207039999999999,-122.911220000000000,17,12,0.706000000000000,49.282730000000001,-123.120734999999996,North America,17.382300000000001,46.597299999999997,0.373000000000000,17,19,1,0.000069444451688,73.000000000000000
-1,Vancouver,21,49.180669999999999,-122.881460000000004,19,1,0.053000000000000,49.282730000000001,-123.120734999999996,North America,20.751899999999999,46.597299999999997,0.445300000000000,18,20,1,0.000069444451688,73.000000000000000
-1,Vancouver,22,49.174140000000001,-122.878219999999999,16,5,0.312000000000000,49.282730000000001,-123.120734999999996,North America,21.352300000000000,46.597299999999997,0.458200000000000,19,21,1,0.000069444451688,73.000000000000000
