OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F9_Jacksonville_gcs_PET_Sep_OID,F9_Jacksonville_gcs_PET_Sep_FID_,F9_Jacksonville_gcs_PET_Sep_COUNT,F9_Jacksonville_gcs_PET_Sep_AREA,F9_Jacksonville_gcs_PET_Sep_MEAN
-1,Jacksonville,1,30.332619999999999,-81.652429999999995,15,5,0.333000000000000,30.325970000000002,-81.656761000000003,North America,0.848300000000000,41.157699999999998,0.020600000000000,0,0,1,0.000069444451688,127.000000000000000
-1,Jacksonville,2,30.332599999999999,-81.652370000000005,15,8,0.533000000000000,30.325970000000002,-81.656761000000003,North America,0.849200000000000,41.157699999999998,0.020600000000000,,,,,
-1,Jacksonville,3,30.338130000000000,-81.657719999999998,15,4,0.267000000000000,30.325970000000002,-81.656761000000003,North America,1.355300000000000,41.157699999999998,0.032900000000000,1,2,1,0.000069444451688,127.000000000000000
-1,Jacksonville,4,30.341830000000002,-81.660640000000001,15,10,0.667000000000000,30.325970000000002,-81.656761000000003,North America,1.802400000000000,41.157699999999998,0.043800000000000,2,3,1,0.000069444451688,126.000000000000000
-1,Jacksonville,5,30.343830000000001,-81.661720000000003,15,9,0.600000000000000,30.325970000000002,-81.656761000000003,North America,2.042200000000000,41.157699999999998,0.049600000000000,,,,,
-1,Jacksonville,6,30.348720000000000,-81.662049999999994,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,2.580100000000000,41.157699999999998,0.062700000000000,,,,,
-1,Jacksonville,7,30.365469999999998,-81.643349999999998,15,14,0.933000000000000,30.325970000000002,-81.656761000000003,North America,4.576900000000000,41.157699999999998,0.111200000000000,3,6,1,0.000069444451688,126.000000000000000
-1,Jacksonville,8,30.372029999999999,-81.640100000000004,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,5.365400000000000,41.157699999999998,0.130400000000000,4,7,1,0.000069444451688,126.000000000000000
-1,Jacksonville,9,30.387419999999999,-81.650540000000007,14,13,0.929000000000000,30.325970000000002,-81.656761000000003,North America,6.859000000000000,41.157699999999998,0.166700000000000,5,8,1,0.000069444451688,127.000000000000000
-1,Jacksonville,10,30.389890000000001,-81.656750000000002,15,11,0.733000000000000,30.325970000000002,-81.656761000000003,North America,7.107600000000000,41.157699999999998,0.172700000000000,,,,,
-1,Jacksonville,11,30.399339999999999,-81.647369999999995,15,14,0.933000000000000,30.325970000000002,-81.656761000000003,North America,8.208000000000000,41.157699999999998,0.199400000000000,6,10,1,0.000069444451688,126.000000000000000
-1,Jacksonville,12,30.410340000000001,-81.650319999999994,9,9,1.000000000000000,30.325970000000002,-81.656761000000003,North America,9.401800000000000,41.157699999999998,0.228400000000000,7,11,1,0.000069444451688,127.000000000000000
-1,Jacksonville,13,30.441440000000000,-81.639930000000007,13,11,0.846000000000000,30.325970000000002,-81.656761000000003,North America,12.940799999999999,41.157699999999998,0.314400000000000,8,12,1,0.000069444451688,126.000000000000000
-1,Jacksonville,14,30.442689999999999,-81.607169999999996,15,14,0.933000000000000,30.325970000000002,-81.656761000000003,North America,13.823000000000000,41.157699999999998,0.335900000000000,9,13,1,0.000069444451688,125.000000000000000
-1,Jacksonville,15,30.457000000000001,-81.605689999999996,15,12,0.800000000000000,30.325970000000002,-81.656761000000003,North America,15.371300000000000,41.157699999999998,0.373500000000000,10,14,1,0.000069444451688,125.000000000000000
-1,Jacksonville,16,30.459420000000001,-81.619349999999997,9,8,0.889000000000000,30.325970000000002,-81.656761000000003,North America,15.266600000000000,41.157699999999998,0.370900000000000,11,15,1,0.000069444451688,125.000000000000000
-1,Jacksonville,17,30.466100000000001,-81.621809999999996,14,14,1.000000000000000,30.325970000000002,-81.656761000000003,North America,15.938300000000000,41.157699999999998,0.387200000000000,,,,,
-1,Jacksonville,18,30.478220000000000,-81.610129999999998,15,14,0.933000000000000,30.325970000000002,-81.656761000000003,North America,17.510200000000001,41.157699999999998,0.425400000000000,12,17,1,0.000069444451688,125.000000000000000
-1,Jacksonville,19,30.484000000000002,-81.596670000000003,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,18.492999999999999,41.157699999999998,0.449300000000000,13,18,1,0.000069444451688,124.000000000000000
-1,Jacksonville,20,30.499400000000001,-81.587479999999999,15,14,0.933000000000000,30.325970000000002,-81.656761000000003,North America,20.396899999999999,41.157699999999998,0.495600000000000,14,19,1,0.000069444451688,124.000000000000000
-1,Jacksonville,21,30.518750000000001,-81.589609999999993,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,22.382300000000001,41.157699999999998,0.543800000000000,15,20,1,0.000069444451688,124.000000000000000
-1,Jacksonville,22,30.629100000000001,-81.570130000000006,15,11,0.733000000000000,30.325970000000002,-81.656761000000003,North America,34.713799999999999,41.157699999999998,0.843400000000000,16,21,1,0.000069444451688,122.000000000000000
-1,Jacksonville,23,30.626030000000000,-81.548180000000002,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,34.950099999999999,41.157699999999998,0.849200000000000,17,22,1,0.000069444451688,122.000000000000000
-1,Jacksonville,24,30.591770000000000,-81.525779999999997,13,13,1.000000000000000,30.325970000000002,-81.656761000000003,North America,32.111499999999999,41.157699999999998,0.780200000000000,18,23,1,0.000069444451688,121.000000000000000
-1,Jacksonville,25,30.596470000000000,-81.516149999999996,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,32.959600000000002,41.157699999999998,0.800800000000000,19,24,1,0.000069444451688,120.000000000000000
-1,Jacksonville,26,30.606430000000000,-81.516970000000001,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,33.941899999999997,41.157699999999998,0.824700000000000,20,25,1,0.000069444451688,120.000000000000000
-1,Jacksonville,27,30.617979999999999,-81.515090000000001,15,15,1.000000000000000,30.325970000000002,-81.656761000000003,North America,35.194400000000002,41.157699999999998,0.855100000000000,21,26,1,0.000069444451688,119.000000000000000
