OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,F7_Sioux_Falls_gcs_PET_Jul_OID,F7_Sioux_Falls_gcs_PET_Jul_FID_,F7_Sioux_Falls_gcs_PET_Jul_COUNT,F7_Sioux_Falls_gcs_PET_Jul_AREA,F7_Sioux_Falls_gcs_PET_Jul_MEAN
-1,Sioux_Falls,1,43.533000000000001,-96.736161100000004,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,1.582300000000000,14.318700000000000,0.110500000000000,0,0,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,2,43.533233299999999,-96.739930599999994,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,1.705400000000000,14.318700000000000,0.119100000000000,,,,,
-1,Sioux_Falls,3,43.532750000000000,-96.746130600000001,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.062600000000000,14.318700000000000,0.144000000000000,1,2,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,4,43.533402799999998,-96.750174999999999,15,5,0.333000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.256200000000000,14.318700000000000,0.157600000000000,2,3,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,5,43.533261099999997,-96.755372199999996,15,4,0.267000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.605900000000000,14.318700000000000,0.182000000000000,3,4,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,6,43.532947200000002,-96.792191700000004,15,14,0.933000000000000,43.546025999999998,-96.728260000000006,USA,North America,5.354500000000000,14.318700000000000,0.374000000000000,4,5,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,7,43.533205600000002,-96.796119399999995,15,1,0.067000000000000,43.546025999999998,-96.728260000000006,USA,North America,5.652500000000000,14.318700000000000,0.394800000000000,,,,,
-1,Sioux_Falls,8,43.533152800000003,-96.815383299999993,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,7.167000000000000,14.318700000000000,0.500500000000000,5,7,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,9,43.532866700000000,-96.824797200000006,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,7.917800000000000,14.318700000000000,0.553000000000000,6,8,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,10,43.532841699999999,-96.828408300000007,15,1,0.067000000000000,43.546025999999998,-96.728260000000006,USA,North America,8.204499999999999,14.318700000000000,0.573000000000000,7,9,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,11,43.532955600000001,-96.828208300000000,15,1,0.067000000000000,43.546025999999998,-96.728260000000006,USA,North America,8.186400000000001,14.318700000000000,0.571700000000000,,,,,
-1,Sioux_Falls,12,43.532874999999997,-96.837088899999998,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,8.893200000000000,14.318700000000000,0.621100000000000,8,11,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,13,43.532641699999999,-96.840033300000002,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,9.131600000000001,14.318700000000000,0.637700000000000,,,,,
-1,Sioux_Falls,14,43.531452799999997,-96.855474999999998,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,10.381600000000001,14.318700000000000,0.725000000000000,9,13,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,15,43.533019400000001,-96.864083300000004,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,11.043200000000001,14.318700000000000,0.771200000000000,10,14,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,16,43.529655599999998,-96.890319399999996,15,10,0.667000000000000,43.546025999999998,-96.728260000000006,USA,North America,13.189399999999999,14.318700000000000,0.921100000000000,11,15,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,17,43.544899999999998,-96.710358299999996,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,1.448200000000000,14.318700000000000,0.101100000000000,12,16,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,18,43.544905600000000,-96.710366699999994,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,1.447500000000000,14.318700000000000,0.101100000000000,,,,,
-1,Sioux_Falls,19,43.544872200000000,-96.708213900000004,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,1.620700000000000,14.318700000000000,0.113200000000000,13,18,1,0.000069444451688,175.000000000000000
-1,Sioux_Falls,20,43.544894399999997,-96.702011100000007,15,6,0.400000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.119300000000000,14.318700000000000,0.148000000000000,,,,,
-1,Sioux_Falls,21,43.544802799999999,-96.699455599999993,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.325500000000000,14.318700000000000,0.162400000000000,14,20,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,22,43.544791699999998,-96.697197200000005,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.507300000000000,14.318700000000000,0.175100000000000,,,,,
-1,Sioux_Falls,23,43.543944400000001,-96.695502800000000,15,0,0.000000000000000,43.546025999999998,-96.728260000000006,USA,North America,2.650300000000000,14.318700000000000,0.185100000000000,,,,,
-1,Sioux_Falls,24,43.543727799999999,-96.691086100000007,15,3,0.200000000000000,43.546025999999998,-96.728260000000006,USA,North America,3.007000000000000,14.318700000000000,0.210000000000000,15,23,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,25,43.544094399999999,-96.688919400000003,15,3,0.200000000000000,43.546025999999998,-96.728260000000006,USA,North America,3.178000000000000,14.318700000000000,0.221900000000000,,,,,
-1,Sioux_Falls,26,43.543908299999998,-96.685219399999994,15,3,0.200000000000000,43.546025999999998,-96.728260000000006,USA,North America,3.477000000000000,14.318700000000000,0.242800000000000,,,,,
-1,Sioux_Falls,27,43.543880600000001,-96.685286099999999,15,2,0.133000000000000,43.546025999999998,-96.728260000000006,USA,North America,3.471800000000000,14.318700000000000,0.242500000000000,,,,,
-1,Sioux_Falls,28,43.543891700000003,-96.676108299999996,15,1,0.067000000000000,43.546025999999998,-96.728260000000006,USA,North America,4.210000000000000,14.318700000000000,0.294000000000000,16,27,1,0.000069444451688,176.000000000000000
-1,Sioux_Falls,29,43.546586099999999,-96.670775000000006,15,1,0.067000000000000,43.546025999999998,-96.728260000000006,USA,North America,4.633500000000000,14.318700000000000,0.323600000000000,17,28,1,0.000069444451688,175.000000000000000
