city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,hii
Houston,1,29.758889,-95.367778,16,16,1,29.758938,-95.367697,USA,North America,0.0095,71.1581,1e-4,87
Houston,2,29.751666999999998,-95.36555600000001,21,14,0.667,29.758938,-95.367697,USA,North America,0.8345,71.1581,0.0117,87
Houston,3,29.738889,-95.371111,21,7,0.333,29.758938,-95.367697,USA,North America,2.2536,71.1581,0.0317,87
Houston,4,29.7425,-95.38305600000001,13,12,0.923,29.758938,-95.367697,USA,North America,2.3536,71.1581,0.0331,87
Houston,5,29.7325,-95.402778,20,14,0.7,29.758938,-95.367697,USA,North America,4.4847,71.1581,0.063,81
Houston,6,29.728333000000003,-95.408333,14,7,0.5,29.758938,-95.367697,USA,North America,5.1935,71.1581,0.073,87
Houston,7,29.7225,-95.425,17,16,0.941,29.758938,-95.367697,USA,North America,6.8575,71.1581,0.0964,81
Houston,8,29.715,-95.43388900000001,14,12,0.857,29.758938,-95.367697,USA,North America,8.0445,71.1581,0.1131,87
Houston,9,29.706367999999998,-95.45108499999999,19,19,1,29.758938,-95.367697,USA,North America,9.9498,71.1581,0.1398,75
Houston,10,29.703611,-95.469444,13,11,0.846,29.758938,-95.367697,USA,North America,11.5917,71.1581,0.1629,75
Houston,11,29.691667,-95.468056,20,18,0.9,29.758938,-95.367697,USA,North America,12.2421,71.1581,0.172,75
Houston,12,29.694722,-95.4875,13,13,1,29.758938,-95.367697,USA,North America,13.5946,71.1581,0.191,75
Houston,13,29.691667,-95.499444,21,20,0.952,29.758938,-95.367697,USA,North America,14.758,71.1581,0.2074,75
Houston,14,29.685833000000002,-95.51333299999999,19,18,0.947,29.758938,-95.367697,USA,North America,16.2438,71.1581,0.2283,75
Houston,15,29.6775,-95.529444,15,10,0.667,29.758938,-95.367697,USA,North America,18.055,71.1581,0.2537,75
Houston,16,29.670833000000002,-95.552778,18,15,0.833,29.758938,-95.367697,USA,North America,20.3826,71.1581,0.2864,65
Houston,17,29.661389,-95.563889,15,15,1,29.758938,-95.367697,USA,North America,21.8329,71.1581,0.3068,65
Houston,18,29.650833000000002,-95.575278,12,12,1,29.758938,-95.367697,USA,North America,23.3763,71.1581,0.3285,65
Houston,19,29.647778000000002,-95.579722,22,22,1,29.758938,-95.367697,USA,North America,23.9194,71.1581,0.3361,65
Houston,20,29.641389,-95.588889,20,19,0.95,29.758938,-95.367697,USA,North America,25.0456,71.1581,0.352,78
Houston,21,29.636111,-95.6075,12,12,1,29.758938,-95.367697,USA,North America,26.8893,71.1581,0.3779,71
Houston,22,29.630556,-95.61444399999999,21,21,1,29.758938,-95.367697,USA,North America,27.782,71.1581,0.3904,78
Houston,23,29.629721999999997,-95.627222,21,18,0.857,29.758938,-95.367697,USA,North America,28.894,71.1581,0.4061,78
Houston,24,29.626389,-95.637778,15,15,1,29.758938,-95.367697,USA,North America,29.9638,71.1581,0.4211,78
Houston,25,29.610556,-95.645556,20,20,1,29.758938,-95.367697,USA,North America,31.5072,71.1581,0.4428,78
Houston,26,29.6075,-95.658611,23,22,0.957,29.758938,-95.367697,USA,North America,32.7621,71.1581,0.4604,78
Houston,27,29.600833,-95.667222,19,19,1,29.758938,-95.367697,USA,North America,33.8581,71.1581,0.4758,78
Houston,28,29.596389000000002,-95.693611,19,19,1,29.758938,-95.367697,USA,North America,36.3052,71.1581,0.5102,71
Houston,29,29.592221999999996,-95.6925,16,16,1,29.758938,-95.367697,USA,North America,36.4462,71.1581,0.5122,71
Houston,30,29.573157000000002,-95.74555600000001,11,11,1,29.758938,-95.367697,USA,North America,41.948,71.1581,0.5895,78
Houston,31,29.565278000000003,-95.758889,19,15,0.789,29.758938,-95.367697,USA,North America,43.5021,71.1581,0.6113,78
Houston,32,29.560833000000002,-95.768333,17,17,1,29.758938,-95.367697,USA,North America,44.5404,71.1581,0.6259,78
Houston,33,29.560556,-95.781667,21,21,1,29.758938,-95.367697,USA,North America,45.6796,71.1581,0.6419,78
Houston,34,29.553055999999998,-95.795556,15,15,1,29.758938,-95.367697,USA,North America,47.2589,71.1581,0.6641,78
Houston,35,29.546944,-95.80555600000001,13,13,1,29.758938,-95.367697,USA,North America,48.4347,71.1581,0.6807,78
Houston,36,29.533056,-95.81916700000001,17,17,1,29.758938,-95.367697,USA,North America,50.3429,71.1581,0.7075,71
Houston,37,29.546111,-95.828889,17,15,0.882,29.758938,-95.367697,USA,North America,50.4599,71.1581,0.7091,71
Houston,38,29.525833000000002,-95.844167,19,19,1,29.758938,-95.367697,USA,North America,52.8413,71.1581,0.7426,67
Houston,39,29.515833,-95.863056,16,11,0.688,29.758938,-95.367697,USA,North America,54.9796,71.1581,0.7726,28
Houston,40,29.476667,-95.882778,18,18,1,29.758938,-95.367697,USA,North America,58.8581,71.1581,0.8271,28
Houston,41,29.509131,-95.924738,20,20,1,29.758938,-95.367697,USA,North America,60.5817,71.1581,0.8514,62
Houston,42,29.434721999999997,-96.002222,15,15,1,29.758938,-95.367697,USA,North America,71.1581,71.1581,1,40
Houston,43,29.453333,-95.985833,23,19,0.826,29.758938,-95.367697,USA,North America,68.7457,71.1581,0.9661,56
