city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,hii
Morelia,1,19.703091,-101.195371,15,9,0.6,19.702692,-101.194984,Mexico,North America,0.0601,10.8729,0.0055,87
Morelia,2,19.705553,-101.19226,10,0,0,19.702692,-101.194984,Mexico,North America,0.4272,10.8729,0.0393,87
Morelia,3,19.703295999999998,-101.182948,11,0,0,19.702692,-101.194984,Mexico,North America,1.2618,10.8729,0.116,87
Morelia,4,19.700492999999998,-101.178363,10,9,0.9,19.702692,-101.194984,Mexico,North America,1.7571,10.8729,0.1616,87
Morelia,5,19.698475,-101.18072,15,12,0.8,19.702692,-101.194984,Mexico,North America,1.5651,10.8729,0.1439,87
Morelia,6,19.698283,-101.189319,10,0,0,19.702692,-101.194984,Mexico,North America,0.7695,10.8729,0.0708,87
Morelia,7,19.687056,-101.194464,10,6,0.6,19.702692,-101.194984,Mexico,North America,1.7395,10.8729,0.16,59
Morelia,8,19.686353,-101.192769,10,2,0.2,19.702692,-101.194984,Mexico,North America,1.8316,10.8729,0.1685,59
Morelia,9,19.688267,-101.19505500000001,10,9,0.9,19.702692,-101.194984,Mexico,North America,1.604,10.8729,0.1475,59
Morelia,10,19.681959,-101.195654,10,2,0.2,19.702692,-101.194984,Mexico,North America,2.3065,10.8729,0.2121,59
Morelia,11,19.687445999999998,-101.201642,10,4,0.4,19.702692,-101.194984,Mexico,North America,1.833,10.8729,0.1686,84
Morelia,12,19.688885,-101.201944,11,8,0.727,19.702692,-101.194984,Mexico,North America,1.6994,10.8729,0.1563,84
Morelia,13,19.688842,-101.203388,14,6,0.429,19.702692,-101.194984,Mexico,North America,1.7736,10.8729,0.1631,84
Morelia,14,19.688592,-101.20630799999999,11,4,0.364,19.702692,-101.194984,Mexico,North America,1.9656,10.8729,0.1808,84
Morelia,15,19.657828,-101.224233,10,1,0.1,19.702692,-101.194984,Mexico,North America,5.8536,10.8729,0.5384,84
Morelia,16,19.676641,-101.218712,10,0,0,19.702692,-101.194984,Mexico,North America,3.816,10.8729,0.351,84
Morelia,17,19.676682999999997,-101.218725,18,5,0.278,19.702692,-101.194984,Mexico,North America,3.8134,10.8729,0.3507,84
Morelia,18,19.672182,-101.222104,12,5,0.417,19.702692,-101.194984,Mexico,North America,4.4239,10.8729,0.4069,84
Morelia,19,19.66303,-101.227007,10,9,0.9,19.702692,-101.194984,Mexico,North America,5.5399,10.8729,0.5095,84
Morelia,20,19.668456,-101.231413,10,4,0.4,19.702692,-101.194984,Mexico,North America,5.3888,10.8729,0.4956,84
Morelia,21,19.661991,-101.225077,10,1,0.1,19.702692,-101.194984,Mexico,North America,5.5145,10.8729,0.5072,84
Morelia,22,19.658659,-101.229425,11,8,0.727,19.702692,-101.194984,Mexico,North America,6.0808,10.8729,0.5593,84
Morelia,23,19.64945,-101.230326,14,9,0.643,19.702692,-101.194984,Mexico,North America,6.9816,10.8729,0.6421,83
Morelia,24,19.648194,-101.228337,10,9,0.9,19.702692,-101.194984,Mexico,North America,6.9941,10.8729,0.6433,83
Morelia,25,19.646613000000002,-101.22765600000001,11,10,0.909,19.702692,-101.194984,Mexico,North America,7.1124,10.8729,0.6541,70
Morelia,26,19.652563,-101.23435,10,3,0.3,19.702692,-101.194984,Mexico,North America,6.9324,10.8729,0.6376,83
Morelia,27,19.652564,-101.235743,12,2,0.167,19.702692,-101.194984,Mexico,North America,7.02,10.8729,0.6456,83
Morelia,28,19.649735,-101.239205,12,7,0.583,19.702692,-101.194984,Mexico,North America,7.4908,10.8729,0.6889,83
Morelia,29,19.647605,-101.245752,12,4,0.333,19.702692,-101.194984,Mexico,North America,8.1102,10.8729,0.7459,70
Morelia,30,19.646539,-101.243524,10,7,0.7,19.702692,-101.194984,Mexico,North America,8.0509,10.8729,0.7405,70
Morelia,31,19.649887,-101.24767800000001,12,4,0.333,19.702692,-101.194984,Mexico,North America,8.057,10.8729,0.741,78
Morelia,32,19.651425,-101.254755,10,3,0.3,19.702692,-101.194984,Mexico,North America,8.4653,10.8729,0.7786,78
Morelia,33,19.648679,-101.249524,14,8,0.571,19.702692,-101.194984,Mexico,North America,8.2874,10.8729,0.7622,78
Morelia,34,19.644503,-101.251813,10,4,0.4,19.702692,-101.194984,Mexico,North America,8.7903,10.8729,0.8085,78
Morelia,35,19.639907,-101.266024,12,11,0.917,19.702692,-101.194984,Mexico,North America,10.2014,10.8729,0.9382,78
Morelia,36,19.64045,-101.270491,11,8,0.727,19.702692,-101.194984,Mexico,North America,10.5074,10.8729,0.9664,78
Morelia,37,19.639761,-101.274463,13,13,1,19.702692,-101.194984,Mexico,North America,10.8729,10.8729,1,78
Morelia,38,19.68,-101.212583,15,10,0.667,19.702692,-101.194984,Mexico,North America,3.1243,10.8729,0.2873,84
Morelia,39,19.659222,-101.2259,11,11,1,19.702692,-101.194984,Mexico,North America,5.8173,10.8729,0.535,84
Morelia,40,19.702419,-101.202572,10,3,0.3,19.702692,-101.194984,Mexico,North America,0.7949,10.8729,0.0731,87
