city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,hii
Reading,1,51.45431,-0.9728600000000001,15,15,1,51.45504,-0.96909,UK,Europe,0.2735,9.2402,0.0296,93
Reading,2,51.458059999999996,-0.97204,15,0,0,51.45504,-0.96909,UK,Europe,0.3931,9.2402,0.0425,93
Reading,3,51.45671,-0.96916,15,10,0.667,51.45504,-0.96909,UK,Europe,0.1858,9.2402,0.0201,93
Reading,4,51.45726,-0.96598,15,0,0,51.45504,-0.96909,UK,Europe,0.3277,9.2402,0.0355,93
Reading,5,51.45578,-0.96473,15,1,0.067,51.45504,-0.96909,UK,Europe,0.3131,9.2402,0.0339,93
Reading,6,51.45363,-0.9656299999999999,15,0,0,51.45504,-0.96909,UK,Europe,0.2865,9.2402,0.031,93
Reading,7,51.4511,-0.96357,15,0,0,51.45504,-0.96909,UK,Europe,0.5816,9.2402,0.0629,93
Reading,8,51.44835,-0.96104,15,13,0.867,51.45504,-0.96909,UK,Europe,0.9298,9.2402,0.1006,93
Reading,9,51.4463,-0.95905,15,1,0.067,51.45504,-0.96909,UK,Europe,1.1952,9.2402,0.1293,93
Reading,10,51.44427,-0.95729,15,1,0.067,51.45504,-0.96909,UK,Europe,1.4501,9.2402,0.1569,93
Reading,11,51.442370000000004,-0.95604,15,11,0.733,51.45504,-0.96909,UK,Europe,1.6741,9.2402,0.1812,93
Reading,12,51.44035,-0.9537,15,0,0,51.45504,-0.96909,UK,Europe,1.9508,9.2402,0.2111,93
Reading,13,51.43888,-0.9519,15,0,0,51.45504,-0.96909,UK,Europe,2.1559,9.2402,0.2333,93
Reading,14,51.436859999999996,-0.95014,15,0,0,51.45504,-0.96909,UK,Europe,2.4107,9.2402,0.2609,93
Reading,15,51.43508,-0.9483799999999999,15,0,0,51.45504,-0.96909,UK,Europe,2.6431,9.2402,0.286,93
Reading,16,51.43326,-0.94658,15,0,0,51.45504,-0.96909,UK,Europe,2.8808,9.2402,0.3118,93
Reading,17,51.43153,-0.94495,15,11,0.733,51.45504,-0.96909,UK,Europe,3.1037,9.2402,0.3359,93
Reading,18,51.42965,-0.94331,15,15,1,51.45504,-0.96909,UK,Europe,3.3411,9.2402,0.3616,93
Reading,19,51.42784,-0.9411200000000001,15,2,0.133,51.45504,-0.96909,UK,Europe,3.5925,9.2402,0.3888,93
Reading,20,51.42586,-0.93915,15,0,0,51.45504,-0.96909,UK,Europe,3.8515,9.2402,0.4168,93
Reading,21,51.424040000000005,-0.93747,15,2,0.133,51.45504,-0.96909,UK,Europe,4.0848,9.2402,0.4421,93
Reading,22,51.42246,-0.93594,15,5,0.333,51.45504,-0.96909,UK,Europe,4.29,9.2402,0.4643,93
Reading,23,51.42096,-0.93453,15,15,1,51.45504,-0.96909,UK,Europe,4.4832,9.2402,0.4852,93
Reading,24,51.41963,-0.9325700000000001,15,13,0.867,51.45504,-0.96909,UK,Europe,4.6809,9.2402,0.5066,84
Reading,25,51.418009999999995,-0.93347,15,10,0.667,51.45504,-0.96909,UK,Europe,4.8011,9.2402,0.5196,93
Reading,26,51.416090000000004,-0.93345,15,0,0,51.45504,-0.96909,UK,Europe,4.9861,9.2402,0.5396,93
Reading,27,51.41414,-0.93248,15,15,1,51.45504,-0.96909,UK,Europe,5.208,9.2402,0.5636,71
Reading,28,51.41169,-0.93184,15,13,0.867,51.45504,-0.96909,UK,Europe,5.4684,9.2402,0.5918,71
Reading,29,51.40974,-0.92937,15,5,0.333,51.45504,-0.96909,UK,Europe,5.7406,9.2402,0.6213,71
Reading,30,51.40842,-0.9254399999999999,15,15,1,51.45504,-0.96909,UK,Europe,6.0025,9.2402,0.6496,71
Reading,31,51.40632,-0.9231,15,15,1,51.45504,-0.96909,UK,Europe,6.286,9.2402,0.6803,71
Reading,32,51.40422,-0.9208700000000001,15,3,0.2,51.45504,-0.96909,UK,Europe,6.5657,9.2402,0.7106,71
Reading,33,51.403220000000005,-0.91705,15,5,0.333,51.45504,-0.96909,UK,Europe,6.7984,9.2402,0.7357,71
Reading,34,51.400729999999996,-0.91581,15,15,1,51.45504,-0.96909,UK,Europe,7.0792,9.2402,0.7661,71
Reading,35,51.399359999999994,-0.91143,15,3,0.2,51.45504,-0.96909,UK,Europe,7.3698,9.2402,0.7976,71
Reading,36,51.3981,-0.90894,15,11,0.733,51.45504,-0.96909,UK,Europe,7.5815,9.2402,0.8205,71
Reading,37,51.39591,-0.9105700000000001,15,15,1,51.45504,-0.96909,UK,Europe,7.7261,9.2402,0.8361,60
Reading,38,51.39294,-0.9050799999999999,15,15,1,51.45504,-0.96909,UK,Europe,8.2085,9.2402,0.8883,60
Reading,39,51.39121,-0.90351,15,7,0.467,51.45504,-0.96909,UK,Europe,8.4292,9.2402,0.9122,60
Reading,40,51.38933,-0.9040100000000001,15,12,0.8,51.45504,-0.96909,UK,Europe,8.5878,9.2402,0.9294,60
Reading,41,51.38728,-0.90581,15,12,0.8,51.45504,-0.96909,UK,Europe,8.7191,9.2402,0.9436,60
Reading,42,51.3855,-0.9076799999999999,15,15,1,51.45504,-0.96909,UK,Europe,8.8275,9.2402,0.9553,60
Reading,43,51.381159999999994,-0.90809,15,15,1,51.45504,-0.96909,UK,Europe,9.2402,9.2402,1,60
