city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,hii
Reutlingen,1,48.491028,9.208556,20,4,0.2,48.491951,9.211414,Germany,Europe,0.2343,9.539,0.0246,87
Reutlingen,2,48.490193,9.218791,20,8,0.4,48.491951,9.211414,Germany,Europe,0.5777,9.539,0.0606,87
Reutlingen,3,48.49279,9.218287,19,5,0.263,48.491951,9.211414,Germany,Europe,0.515,9.539,0.054,87
Reutlingen,4,48.495360999999995,9.2099,20,9,0.45,48.491951,9.211414,Germany,Europe,0.3952,9.539,0.0414,87
Reutlingen,5,48.498301,9.209622999999999,20,4,0.2,48.491951,9.211414,Germany,Europe,0.7183,9.539,0.0753,87
Reutlingen,6,48.500847,9.203324,20,5,0.25,48.491951,9.211414,Germany,Europe,1.1549,9.539,0.1211,75
Reutlingen,7,48.502862,9.204832000000001,20,2,0.1,48.491951,9.211414,Germany,Europe,1.3066,9.539,0.137,75
Reutlingen,8,48.504902,9.204614999999999,20,2,0.1,48.491951,9.211414,Germany,Europe,1.5247,9.539,0.1598,75
Reutlingen,9,48.506851,9.207789,20,2,0.1,48.491951,9.211414,Germany,Europe,1.6782,9.539,0.1759,75
Reutlingen,10,48.507870000000004,9.209331,20,6,0.3,48.491951,9.211414,Germany,Europe,1.7768,9.539,0.1863,87
Reutlingen,11,48.509663,9.211601,20,6,0.3,48.491951,9.211414,Germany,Europe,1.9695,9.539,0.2065,87
Reutlingen,12,48.513744,9.215319000000001,19,11,0.579,48.491951,9.211414,Germany,Europe,2.4403,9.539,0.2558,87
Reutlingen,13,48.512415000000004,9.219516,17,7,0.412,48.491951,9.211414,Germany,Europe,2.3525,9.539,0.2466,87
Reutlingen,14,48.513698,9.225375,19,3,0.158,48.491951,9.211414,Germany,Europe,2.6278,9.539,0.2755,84
Reutlingen,15,48.517842,9.225617,20,7,0.35,48.491951,9.211414,Germany,Europe,3.0632,9.539,0.3211,71
Reutlingen,16,48.519643,9.225608,20,14,0.7,48.491951,9.211414,Germany,Europe,3.2519,9.539,0.3409,71
Reutlingen,17,48.52158,9.223849000000001,20,4,0.2,48.491951,9.211414,Germany,Europe,3.4196,9.539,0.3585,68
Reutlingen,18,48.525442,9.228041000000001,20,6,0.3,48.491951,9.211414,Germany,Europe,3.9203,9.539,0.411,71
Reutlingen,19,48.527225,9.229813,20,13,0.65,48.491951,9.211414,Germany,Europe,4.1499,9.539,0.435,71
Reutlingen,20,48.529996999999995,9.230316,20,9,0.45,48.491951,9.211414,Germany,Europe,4.4538,9.539,0.4669,71
Reutlingen,21,48.53174,9.229847,20,5,0.25,48.491951,9.211414,Germany,Europe,4.628,9.539,0.4852,60
Reutlingen,22,48.533747,9.230858999999999,20,16,0.8,48.491951,9.211414,Germany,Europe,4.8632,9.539,0.5098,60
Reutlingen,23,48.534965,9.233167,19,9,0.474,48.491951,9.211414,Germany,Europe,5.0442,9.539,0.5288,60
Reutlingen,24,48.537396,9.230804,20,10,0.5,48.491951,9.211414,Germany,Europe,5.2512,9.539,0.5505,60
Reutlingen,25,48.539606,9.232733999999999,20,13,0.65,48.491951,9.211414,Germany,Europe,5.5268,9.539,0.5794,60
Reutlingen,26,48.542111,9.234182,20,15,0.75,48.491951,9.211414,Germany,Europe,5.8242,9.539,0.6106,60
Reutlingen,27,48.543739,9.240016,20,16,0.8,48.491951,9.211414,Germany,Europe,6.1318,9.539,0.6428,60
Reutlingen,28,48.545978999999996,9.238877,20,15,0.75,48.491951,9.211414,Germany,Europe,6.339,9.539,0.6645,60
Reutlingen,29,48.548142999999996,9.237967999999999,20,3,0.15,48.491951,9.211414,Germany,Europe,6.5472,9.539,0.6864,32
Reutlingen,30,48.551512,9.237862,19,9,0.474,48.491951,9.211414,Germany,Europe,6.9034,9.539,0.7237,32
Reutlingen,31,48.554361,9.240746000000001,20,7,0.35,48.491951,9.211414,Germany,Europe,7.2681,9.539,0.7619,32
Reutlingen,32,48.557594,9.240416999999999,20,7,0.35,48.491951,9.211414,Germany,Europe,7.6053,9.539,0.7973,32
Reutlingen,33,48.560216,9.239405,20,16,0.8,48.491951,9.211414,Germany,Europe,7.8656,9.539,0.8246,32
Reutlingen,34,48.562655,9.23978,20,9,0.45,48.491951,9.211414,Germany,Europe,8.1347,9.539,0.8528,32
Reutlingen,35,48.564382,9.238443,20,8,0.4,48.491951,9.211414,Germany,Europe,8.2963,9.539,0.8697,34
Reutlingen,36,48.566969,9.238579,20,14,0.7,48.491951,9.211414,Germany,Europe,8.5781,9.539,0.8993,34
Reutlingen,37,48.568934999999996,9.239408000000001,20,4,0.2,48.491951,9.211414,Germany,Europe,8.8049,9.539,0.923,34
Reutlingen,38,48.571602,9.240179,20,4,0.2,48.491951,9.211414,Germany,Europe,9.1065,9.539,0.9547,34
Reutlingen,39,48.573592,9.236127,20,3,0.15,48.491951,9.211414,Germany,Europe,9.2586,9.539,0.9706,34
Reutlingen,40,48.57601,9.237282,20,14,0.7,48.491951,9.211414,Germany,Europe,9.539,9.539,1,34
