city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,hii
Denver,1,39.7388,-104.9899,20,0,0,39.745485,-104.990108,USA,North America,0.7436,58.2458,0.0128,100
Denver,2,39.7304,-104.9839,20,1,0.05,39.745485,-104.990108,USA,North America,1.7594,58.2458,0.0302,100
Denver,3,39.7225,-104.9854,20,11,0.55,39.745485,-104.990108,USA,North America,2.5873,58.2458,0.0444,100
Denver,4,39.717,-104.9851,20,7,0.35,39.745485,-104.990108,USA,North America,3.1962,58.2458,0.0549,100
Denver,5,39.7094,-104.9856,20,3,0.15,39.745485,-104.990108,USA,North America,4.0309,58.2458,0.0692,100
Denver,6,39.7019,-104.9848,18,3,0.167,39.745485,-104.990108,USA,North America,4.8676,58.2458,0.0836,100
Denver,7,39.6931,-104.9866,20,10,0.5,39.745485,-104.990108,USA,North America,5.8327,58.2458,0.1001,100
Denver,8,39.6885,-104.984,19,1,0.053,39.745485,-104.990108,USA,North America,6.3579,58.2458,0.1092,100
Denver,9,39.6753,-104.979,20,3,0.15,39.745485,-104.990108,USA,North America,7.8618,58.2458,0.135,100
Denver,10,39.6702,-104.9841,20,3,0.15,39.745485,-104.990108,USA,North America,8.3871,58.2458,0.144,100
Denver,11,39.659,-104.9795,20,8,0.4,39.745485,-104.990108,USA,North America,9.6594,58.2458,0.1658,100
Denver,12,39.6507,-104.9883,20,2,0.1,39.745485,-104.990108,USA,North America,10.5407,58.2458,0.181,100
Denver,13,39.6488,-104.9784,20,2,0.1,39.745485,-104.990108,USA,North America,10.7974,58.2458,0.1854,100
Denver,14,39.6407,-104.9997,20,4,0.2,39.745485,-104.990108,USA,North America,11.6804,58.2458,0.2005,100
Denver,15,39.6328,-104.9925,19,7,0.368,39.745485,-104.990108,USA,North America,12.5317,58.2458,0.2152,100
Denver,16,39.6185,-104.9816,20,1,0.05,39.745485,-104.990108,USA,North America,14.1388,58.2458,0.2427,100
Denver,17,39.6143,-104.986,18,2,0.111,39.745485,-104.990108,USA,North America,14.5913,58.2458,0.2505,86
Denver,18,39.6105,-104.9916,19,2,0.105,39.745485,-104.990108,USA,North America,15.0102,58.2458,0.2577,86
Denver,19,39.597,-104.9901,20,2,0.1,39.745485,-104.990108,USA,North America,16.5108,58.2458,0.2835,100
Denver,20,39.5936,-104.9928,18,6,0.333,39.745485,-104.990108,USA,North America,16.8904,58.2458,0.29,100
Denver,21,39.586,-104.9982,20,2,0.1,39.745485,-104.990108,USA,North America,17.7474,58.2458,0.3047,100
Denver,22,39.5772,-104.9878,16,0,0,39.745485,-104.990108,USA,North America,18.7135,58.2458,0.3213,83
Denver,23,39.5665,-104.9905,20,2,0.1,39.745485,-104.990108,USA,North America,19.9023,58.2458,0.3417,70
Denver,24,39.5561,-104.9864,15,7,0.467,39.745485,-104.990108,USA,North America,21.061,58.2458,0.3616,70
Denver,25,39.5517,-104.9835,15,0,0,39.745485,-104.990108,USA,North America,21.5553,58.2458,0.3701,63
Denver,26,39.5411,-105.0028,18,6,0.333,39.745485,-104.990108,USA,North America,22.7525,58.2458,0.3906,70
Denver,27,39.52713,-105.02088,15,2,0.133,39.745485,-104.990108,USA,North America,24.4225,58.2458,0.4193,76
Denver,28,39.523990000000005,-105.00336000000001,20,4,0.2,39.745485,-104.990108,USA,North America,24.6553,58.2458,0.4233,83
Denver,29,39.51939,-104.94767,20,10,0.5,39.745485,-104.990108,USA,North America,25.4019,58.2458,0.4361,51
Denver,30,39.48345,-105.03586999999999,19,1,0.053,39.745485,-104.990108,USA,North America,29.3995,58.2458,0.5047,51
Denver,31,39.480779999999996,-105.00563999999999,20,5,0.25,39.745485,-104.990108,USA,North America,29.4639,58.2458,0.5059,66
Denver,32,39.43742,-104.96996000000001,18,8,0.444,39.745485,-104.990108,USA,North America,34.2987,58.2458,0.5889,50
Denver,33,39.435359999999996,-104.96323000000001,20,7,0.35,39.745485,-104.990108,USA,North America,34.5612,58.2458,0.5934,50
Denver,34,39.42184,-104.99112,21,1,0.048,39.745485,-104.990108,USA,North America,35.9878,58.2458,0.6179,30
Denver,35,39.23174,-104.90373000000001,9,0,0,39.745485,-104.990108,USA,North America,57.6047,58.2458,0.989,43
Denver,36,39.22805,-104.88448000000001,16,3,0.188,39.745485,-104.990108,USA,North America,58.2458,58.2458,1,60
Denver,37,39.230920000000005,-104.88387,21,3,0.143,39.745485,-104.990108,USA,North America,57.9388,58.2458,0.9947,60
Denver,38,39.47769,-105.00433000000001,20,9,0.45,39.745485,-104.990108,USA,North America,29.8024,58.2458,0.5117,66
Denver,39,39.47611,-105.00635,18,0,0,39.745485,-104.990108,USA,North America,29.9854,58.2458,0.5148,66
Denver,40,39.5266,-104.93458999999999,20,0,0,39.745485,-104.990108,USA,North America,24.7989,58.2458,0.4258,51
Denver,41,39.53883,-105.02093,20,15,0.75,39.745485,-104.990108,USA,North America,23.13,58.2458,0.3971,83
Denver,42,39.52518,-104.91405,19,0,0,39.745485,-104.990108,USA,North America,25.3479,58.2458,0.4352,56
Denver,43,39.534259999999996,-104.91843,20,5,0.25,39.745485,-104.990108,USA,North America,24.2758,58.2458,0.4168,56
