city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,continent,distance,max_dist,std_distance,Country,hii
Whitchurch-Stouffville,1,43.970728,-79.244711,18,2,0.111111111,43.969332,-79.25685,North America,0.9837755146245319,5.602995060435354,0.1756,Canada,78
Whitchurch-Stouffville,2,43.970523,-79.24733499999998,19,8,0.421052632,43.969332,-79.25685,North America,0.7728919248979611,5.602995060435354,0.1379,Canada,78
Whitchurch-Stouffville,3,43.969796,-79.249137,20,9,0.45,43.969332,-79.25685,North America,0.6194081863326664,5.602995060435354,0.1105,Canada,78
Whitchurch-Stouffville,4,43.970147,-79.251475,18,4,0.222222222,43.969332,-79.25685,North America,0.4395916796046171,5.602995060435354,0.0785,Canada,78
Whitchurch-Stouffville,5,43.967893,-79.253541,20,3,0.15,43.969332,-79.25685,North America,0.30940418846407275,5.602995060435354,0.0552,Canada,78
Whitchurch-Stouffville,6,43.967029,-79.257082,20,6,0.3,43.969332,-79.25685,North America,0.25675412011509036,5.602995060435354,0.0458,Canada,78
Whitchurch-Stouffville,7,43.96756,-79.260069,20,4,0.2,43.969332,-79.25685,North America,0.32432876511092934,5.602995060435354,0.0579,Canada,78
Whitchurch-Stouffville,8,43.965369,-79.262185,20,7,0.35,43.969332,-79.25685,North America,0.6135839314815004,5.602995060435354,0.1095,Canada,78
Whitchurch-Stouffville,9,43.965125,-79.264472,17,4,0.235294118,43.969332,-79.25685,North America,0.7687200486347101,5.602995060435354,0.1372,Canada,78
Whitchurch-Stouffville,10,43.96678,-79.268222,19,8,0.421052632,43.969332,-79.25685,North America,0.9533147376202297,5.602995060435354,0.1701,Canada,53
Whitchurch-Stouffville,11,43.965535,-79.270651,20,9,0.45,43.969332,-79.25685,North America,1.1824513311054539,5.602995060435354,0.211,Canada,53
Whitchurch-Stouffville,12,43.964732,-79.274075,20,5,0.25,43.969332,-79.25685,North America,1.4703748644586385,5.602995060435354,0.2624,Canada,53
Whitchurch-Stouffville,13,43.964522,-79.277134,20,7,0.35,43.969332,-79.25685,North America,1.7091977218229983,5.602995060435354,0.3051,Canada,53
Whitchurch-Stouffville,14,43.964392,-79.279876,18,4,0.222222222,43.969332,-79.25685,North America,1.9229335409590316,5.602995060435354,0.3432,Canada,53
Whitchurch-Stouffville,15,43.96769000000001,-79.28481500000002,20,11,0.55,43.969332,-79.25685,North America,2.245456826221306,5.602995060435354,0.4008,Canada,53
Whitchurch-Stouffville,16,43.9627,-79.286834,19,5,0.263157895,43.969332,-79.25685,North America,2.510456616465192,5.602995060435354,0.4481,Canada,53
Whitchurch-Stouffville,17,43.959645,-79.300496,20,10,0.5,43.969332,-79.25685,North America,3.655499758991897,5.602995060435354,0.6524,Canada,65
Whitchurch-Stouffville,18,43.962721,-79.304562,20,6,0.3,43.969332,-79.25685,North America,3.888636080396476,5.602995060435354,0.694,Canada,65
Whitchurch-Stouffville,19,43.954842,-79.305385,19,6,0.315789474,43.969332,-79.25685,North America,4.205530231158551,5.602995060435354,0.7506,Canada,54
Whitchurch-Stouffville,20,43.956581,-79.305947,20,2,0.1,43.969332,-79.25685,North America,4.177535864218626,5.602995060435354,0.7456,Canada,65
Whitchurch-Stouffville,21,43.956891,-79.311665,20,2,0.1,43.969332,-79.25685,North America,4.6001446883667185,5.602995060435354,0.821,Canada,65
Whitchurch-Stouffville,22,43.956194000000004,-79.313603,20,3,0.15,43.969332,-79.25685,North America,4.771486079262262,5.602995060435354,0.8516,Canada,65
Whitchurch-Stouffville,23,43.956167,-79.315651,20,8,0.4,43.969332,-79.25685,North America,4.92867786247159,5.602995060435354,0.8797,Canada,65
Whitchurch-Stouffville,24,43.955616,-79.319245,19,9,0.473684211,43.969332,-79.25685,North America,5.221639623712272,5.602995060435354,0.9319,Canada,54
Whitchurch-Stouffville,25,43.952981,-79.323065,18,8,0.444444444,43.969332,-79.25685,North America,5.602995060435354,5.602995060435354,1,Canada,54
