city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,hii
Halle,1,51.472077,11.967329,20,4,0.2,51.482504,11.970545,Germany,Europe,1.1806,10.3054,0.1146,93
Halle,2,51.473387,11.971248,18,0,0,51.482504,11.970545,Germany,Europe,1.0149,10.3054,0.0985,93
Halle,3,51.475413,11.972826,19,3,0.158,51.482504,11.970545,Germany,Europe,0.8042,10.3054,0.078,93
Halle,4,51.477447,11.971256,21,7,0.333,51.482504,11.970545,Germany,Europe,0.5645,10.3054,0.0548,93
Halle,5,51.4796,11.969717,19,2,0.105,51.482504,11.970545,Germany,Europe,0.328,10.3054,0.0318,93
Halle,6,51.480781,11.973211000000001,20,4,0.2,51.482504,11.970545,Germany,Europe,0.2661,10.3054,0.0258,93
Halle,7,51.482712,11.975617999999999,18,5,0.278,51.482504,11.970545,Germany,Europe,0.352,10.3054,0.0342,93
Halle,8,51.483845,11.979094,18,1,0.056,51.482504,11.970545,Germany,Europe,0.6105,10.3054,0.0592,93
Halle,9,51.487741,11.978655,19,1,0.053,51.482504,11.970545,Germany,Europe,0.809,10.3054,0.0785,93
Halle,10,51.490234,11.98028,19,0,0,51.482504,11.970545,Germany,Europe,1.0923,10.3054,0.106,93
Halle,11,51.49204,11.982376,21,3,0.143,51.482504,11.970545,Germany,Europe,1.3399,10.3054,0.13,93
Halle,12,51.495011,11.98194,20,6,0.3,51.482504,11.970545,Germany,Europe,1.5989,10.3054,0.1552,93
Halle,13,51.49716,11.981577,18,4,0.222,51.482504,11.970545,Germany,Europe,1.7998,10.3054,0.1746,93
Halle,14,51.500231,11.983402,20,5,0.25,51.482504,11.970545,Germany,Europe,2.1628,10.3054,0.2099,93
Halle,15,51.502127,11.985438,20,2,0.1,51.482504,11.970545,Germany,Europe,2.4133,10.3054,0.2342,93
Halle,16,51.50378,11.98771,20,4,0.2,51.482504,11.970545,Germany,Europe,2.6475,10.3054,0.2569,93
Halle,17,51.505619,11.991265,17,6,0.353,51.482504,11.970545,Germany,Europe,2.9434,10.3054,0.2856,93
Halle,18,51.507626,11.993494,19,3,0.158,51.482504,11.970545,Germany,Europe,3.2136,10.3054,0.3118,78
Halle,19,51.509984,11.994708000000001,20,3,0.15,51.482504,11.970545,Germany,Europe,3.4835,10.3054,0.338,78
Halle,20,51.512718,11.994864999999999,14,5,0.357,51.482504,11.970545,Germany,Europe,3.7579,10.3054,0.3647,78
Halle,21,51.516110999999995,11.996111,20,7,0.35,51.482504,11.970545,Germany,Europe,4.1348,10.3054,0.4012,78
Halle,22,51.518198999999996,11.998902000000001,18,10,0.556,51.482504,11.970545,Germany,Europe,4.4279,10.3054,0.4297,78
Halle,23,51.522110999999995,11.996264,18,0,0,51.482504,11.970545,Germany,Europe,4.7503,10.3054,0.461,78
Halle,24,51.524839,11.999146000000001,18,12,0.667,51.482504,11.970545,Germany,Europe,5.1067,10.3054,0.4955,78
Halle,25,51.527347,11.996901,18,5,0.278,51.482504,11.970545,Germany,Europe,5.3095,10.3054,0.5152,78
Halle,26,51.530556,11.994722,19,7,0.368,51.482504,11.970545,Germany,Europe,5.599,10.3054,0.5433,78
Halle,27,51.533004999999996,11.988759,20,13,0.65,51.482504,11.970545,Germany,Europe,5.7552,10.3054,0.5585,78
Halle,28,51.535357,11.98925,18,3,0.167,51.482504,11.970545,Germany,Europe,6.0179,10.3054,0.584,78
Halle,29,51.538044,11.989478,17,9,0.529,51.482504,11.970545,Germany,Europe,6.3132,10.3054,0.6126,78
Halle,30,51.540277,11.99023,21,8,0.381,51.482504,11.970545,Germany,Europe,6.5669,10.3054,0.6372,45
Halle,31,51.542899,11.991675,18,6,0.333,51.482504,11.970545,Germany,Europe,6.873,10.3054,0.6669,45
Halle,32,51.545367999999996,11.992838,18,4,0.222,51.482504,11.970545,Germany,Europe,7.1584,10.3054,0.6946,45
Halle,33,51.547844,11.995189,15,6,0.4,51.482504,11.970545,Germany,Europe,7.4629,10.3054,0.7242,45
Halle,34,51.550033,11.997635,18,8,0.444,51.482504,11.970545,Germany,Europe,7.7393,10.3054,0.751,45
Halle,35,51.552564000000004,11.999524000000001,16,4,0.25,51.482504,11.970545,Germany,Europe,8.0442,10.3054,0.7806,45
Halle,36,51.556389,11.999167,19,10,0.526,51.482504,11.970545,Germany,Europe,8.451,10.3054,0.8201,40
Halle,37,51.560607,11.999794999999999,22,4,0.182,51.482504,11.970545,Germany,Europe,8.9173,10.3054,0.8653,40
Halle,38,51.565588,12.00035,15,5,0.333,51.482504,11.970545,Germany,Europe,9.4658,10.3054,0.9185,40
Halle,39,51.569158,12.001064,15,1,0.067,51.482504,11.970545,Germany,Europe,9.8641,10.3054,0.9572,40
Halle,40,51.57311,12.001871000000001,18,6,0.333,51.482504,11.970545,Germany,Europe,10.3054,10.3054,1,40
