city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,continent,distance,max_dist,std_distance,Country,hii
New_Tecumseth,1,44.153317,-79.869055,20,5,0.25,44.15399,-79.86921,North America,0.07584898758323012,5.014682596759283,0.0151,Canada,78
New_Tecumseth,2,44.154557,-79.8648,20,6,0.3,44.15399,-79.86921,North America,0.35742839245723734,5.014682596759283,0.0713,Canada,78
New_Tecumseth,3,44.154523,-79.862352,21,6,0.28571428600000004,44.15399,-79.86921,North America,0.5503229168169123,5.014682596759283,0.1097,Canada,78
New_Tecumseth,4,44.155905,-79.859993,20,5,0.25,44.15399,-79.86921,North America,0.765523218639133,5.014682596759283,0.1527,Canada,78
New_Tecumseth,5,44.154285,-79.85745,20,5,0.25,44.15399,-79.86921,North America,0.9387725279976052,5.014682596759283,0.1872,Canada,78
New_Tecumseth,6,44.156204,-79.85419300000002,20,13,0.65,44.15399,-79.86921,North America,1.2230527534281759,5.014682596759283,0.2439,Canada,78
New_Tecumseth,7,44.156396,-79.850497,20,7,0.35,44.15399,-79.86921,North America,1.5166576474000877,5.014682596759283,0.3024,Canada,78
New_Tecumseth,8,44.158598,-79.8471,20,7,0.35,44.15399,-79.86921,North America,1.8367612625892609,5.014682596759283,0.3663,Canada,78
New_Tecumseth,9,44.160335,-79.84442299999998,20,15,0.75,44.15399,-79.86921,North America,2.0994748693279566,5.014682596759283,0.4187,Canada,78
New_Tecumseth,10,44.159876,-79.840496,20,5,0.25,44.15399,-79.86921,North America,2.3823288751814857,5.014682596759283,0.4751,Canada,78
New_Tecumseth,11,44.160098,-79.838248,17,2,0.117647059,44.15399,-79.86921,North America,2.5616672927939823,5.014682596759283,0.5108,Canada,78
New_Tecumseth,12,44.161683,-79.83458399999998,21,6,0.28571428600000004,44.15399,-79.86921,North America,2.8916722863836544,5.014682596759283,0.5766,Canada,78
New_Tecumseth,13,44.161819,-79.828972,20,6,0.3,44.15399,-79.86921,North America,3.325889378918776,5.014682596759283,0.6632,Canada,78
New_Tecumseth,14,44.162309,-79.82632,20,5,0.25,44.15399,-79.86921,North America,3.544322454748224,5.014682596759283,0.7068,Canada,78
New_Tecumseth,15,44.16299,-79.823042,20,6,0.3,44.15399,-79.86921,North America,3.816502337505485,5.014682596759283,0.7611,Canada,65
New_Tecumseth,16,44.162981,-79.819921,20,4,0.2,44.15399,-79.86921,North America,4.0570407661644,5.014682596759283,0.809,Canada,65
New_Tecumseth,17,44.164706,-79.816447,22,6,0.25,44.15399,-79.86921,North America,4.374414774000249,5.014682596759283,0.8723,Canada,60
New_Tecumseth,18,44.163549,-79.810634,20,4,0.2,44.15399,-79.86921,North America,4.792124629687814,5.014682596759283,0.9556,Canada,65
New_Tecumseth,19,44.164928,-79.808224,20,5,0.25,44.15399,-79.86921,North America,5.014682596759283,5.014682596759283,1,Canada,39
New_Tecumseth,20,44.168862,-79.811771,20,8,0.4,44.15399,-79.86921,North America,4.871145021628568,5.014682596759283,0.9714,Canada,60
