city,population,plant,plate_no,population_latitude,population_longitude,habitat_type,hcn_result
Berlin,1,1,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,2,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,3,1,52.310074900000004,13.4478131,Rural,1
Berlin,1,4,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,5,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,6,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,7,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,8,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,9,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,10,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,11,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,12,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,13,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,14,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,15,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,16,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,17,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,18,1,52.310074900000004,13.4478131,Rural,0
Berlin,1,19,1,52.310074900000004,13.4478131,Rural,1
Berlin,1,20,1,52.310074900000004,13.4478131,Rural,0
Berlin,2,1,1,52.3157788,13.4447486,Rural,0
Berlin,2,2,1,52.3157788,13.4447486,Rural,0
Berlin,2,3,1,52.3157788,13.4447486,Rural,0
Berlin,2,4,1,52.3157788,13.4447486,Rural,1
Berlin,2,5,1,52.3157788,13.4447486,Rural,0
Berlin,2,6,1,52.3157788,13.4447486,Rural,0
Berlin,2,7,1,52.3157788,13.4447486,Rural,1
Berlin,2,8,1,52.3157788,13.4447486,Rural,1
Berlin,2,9,1,52.3157788,13.4447486,Rural,1
Berlin,2,10,1,52.3157788,13.4447486,Rural,1
Berlin,2,11,1,52.3157788,13.4447486,Rural,1
Berlin,2,12,1,52.3157788,13.4447486,Rural,0
Berlin,2,13,1,52.3157788,13.4447486,Rural,0
Berlin,2,14,1,52.3157788,13.4447486,Rural,0
Berlin,2,15,1,52.3157788,13.4447486,Rural,0
Berlin,2,16,1,52.3157788,13.4447486,Rural,0
Berlin,2,17,1,52.3157788,13.4447486,Rural,1
Berlin,3,1,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,2,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,3,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,4,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,5,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,6,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,7,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,8,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,9,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,10,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,11,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,12,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,13,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,14,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,15,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,16,2,52.3215762,13.441433199999999,Periurban,1
Berlin,3,17,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,18,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,19,2,52.3215762,13.441433199999999,Periurban,0
Berlin,3,20,2,52.3215762,13.441433199999999,Periurban,1
Berlin,4,1,2,52.3389706,13.4353509,Rural,1
Berlin,4,2,2,52.3389706,13.4353509,Rural,1
Berlin,4,3,2,52.3389706,13.4353509,Rural,0
Berlin,4,4,2,52.3389706,13.4353509,Rural,1
Berlin,4,5,2,52.3389706,13.4353509,Rural,0
Berlin,4,6,2,52.3389706,13.4353509,Rural,0
Berlin,4,7,2,52.3389706,13.4353509,Rural,0
Berlin,4,8,2,52.3389706,13.4353509,Rural,0
Berlin,4,9,2,52.3389706,13.4353509,Rural,0
Berlin,4,10,2,52.3389706,13.4353509,Rural,0
Berlin,4,11,2,52.3389706,13.4353509,Rural,1
Berlin,4,12,2,52.3389706,13.4353509,Rural,1
Berlin,5,1,3,52.348464,13.4249721,Periurban,0
Berlin,5,2,3,52.348464,13.4249721,Periurban,0
Berlin,5,3,3,52.348464,13.4249721,Periurban,1
Berlin,5,4,3,52.348464,13.4249721,Periurban,1
Berlin,5,5,3,52.348464,13.4249721,Periurban,0
Berlin,5,6,3,52.348464,13.4249721,Periurban,0
Berlin,5,7,3,52.348464,13.4249721,Periurban,0
Berlin,5,8,3,52.348464,13.4249721,Periurban,0
Berlin,5,9,3,52.348464,13.4249721,Periurban,0
Berlin,5,10,3,52.348464,13.4249721,Periurban,0
Berlin,5,11,3,52.348464,13.4249721,Periurban,0
Berlin,5,12,3,52.348464,13.4249721,Periurban,0
Berlin,5,13,3,52.348464,13.4249721,Periurban,0
Berlin,5,14,3,52.348464,13.4249721,Periurban,0
Berlin,5,15,3,52.348464,13.4249721,Periurban,0
Berlin,5,16,3,52.348464,13.4249721,Periurban,0
Berlin,5,17,3,52.348464,13.4249721,Periurban,0
Berlin,5,18,3,52.348464,13.4249721,Periurban,0
Berlin,5,19,3,52.348464,13.4249721,Periurban,0
Berlin,5,20,3,52.348464,13.4249721,Periurban,0
Berlin,6,1,3,52.3536328,13.4176198,Periurban,0
Berlin,6,2,3,52.3536328,13.4176198,Periurban,0
Berlin,6,3,3,52.3536328,13.4176198,Periurban,0
Berlin,6,4,3,52.3536328,13.4176198,Periurban,0
Berlin,6,5,3,52.3536328,13.4176198,Periurban,0
Berlin,6,6,3,52.3536328,13.4176198,Periurban,0
Berlin,6,7,3,52.3536328,13.4176198,Periurban,0
Berlin,6,8,3,52.3536328,13.4176198,Periurban,0
Berlin,6,9,3,52.3536328,13.4176198,Periurban,1
Berlin,6,10,3,52.3536328,13.4176198,Periurban,0
Berlin,6,11,3,52.3536328,13.4176198,Periurban,0
Berlin,6,12,3,52.3536328,13.4176198,Periurban,0
Berlin,6,13,3,52.3536328,13.4176198,Periurban,0
Berlin,7,1,4,52.357586299999994,13.4236277,Periurban,0
Berlin,7,2,4,52.357586299999994,13.4236277,Periurban,1
Berlin,7,3,4,52.357586299999994,13.4236277,Periurban,0
Berlin,7,4,4,52.357586299999994,13.4236277,Periurban,0
Berlin,7,5,4,52.357586299999994,13.4236277,Periurban,1
Berlin,7,6,4,52.357586299999994,13.4236277,Periurban,0
Berlin,7,7,4,52.357586299999994,13.4236277,Periurban,0
Berlin,7,8,4,52.357586299999994,13.4236277,Periurban,1
