city,population,plant,plate_no,population_latitude,population_longitude,habitat_type,hcn_result
Landshut,1.0,1,1.0,48.585879999999996,12.04014,Rural,1.0
Landshut,1.0,2,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,3,1.0,48.585879999999996,12.04014,Rural,1.0
Landshut,1.0,4,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,5,1.0,48.585879999999996,12.04014,Rural,1.0
Landshut,1.0,6,1.0,48.585879999999996,12.04014,Rural,1.0
Landshut,1.0,7,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,8,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,9,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,10,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,11,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,12,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,13,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,14,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,15,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,16,1.0,48.585879999999996,12.04014,Rural,1.0
Landshut,1.0,17,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,18,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,19,1.0,48.585879999999996,12.04014,Rural,0.0
Landshut,1.0,20,1.0,48.585879999999996,12.04014,Rural,1.0
Landshut,2.0,1,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,2,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,3,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,4,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,5,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,6,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,7,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,8,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,9,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,10,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,11,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,12,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,13,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,14,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,15,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,16,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,17,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,18,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,19,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,2.0,20,1.0,48.581759999999996,12.04079,Rural,0.0
Landshut,3.0,1,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,2,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,3,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,4,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,5,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,6,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,7,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,8,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,9,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,10,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,11,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,12,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,13,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,14,2.0,48.58187,12.042689999999999,Rural,1.0
Landshut,3.0,15,2.0,48.58187,12.042689999999999,Rural,0.0
Landshut,3.0,16,2.0,48.58187,12.042689999999999,Rural,1.0
Landshut,3.0,17,2.0,48.58187,12.042689999999999,Rural,0.0
