OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Manchester_gcs_AI_annual_OID,Manchester_gcs_AI_annual_FID_,Manchester_gcs_AI_annual_COUNT,Manchester_gcs_AI_annual_AREA,Manchester_gcs_AI_annual_MEAN
-1,Manchester,1,53.476500000000001,-2.235900000000000,18,0,0.000000000000000,53.480758999999999,-2.242631000000000,Europe,0.650100000000000,33.088000000000001,0.019600000000000,0,0,1,0.000069444451688,1.410199999810000
-1,Manchester,2,53.473100000000002,-2.234000000000000,20,7,0.350000000000000,53.480758999999999,-2.242631000000000,Europe,1.025400000000000,33.088000000000001,0.031000000000000,1,1,1,0.000069444451688,1.393299937250000
-1,Manchester,3,53.466200000000001,-2.247200000000000,20,3,0.150000000000000,53.480758999999999,-2.242631000000000,Europe,1.646900000000000,33.088000000000001,0.049800000000000,2,2,1,0.000069444451688,1.379299998280000
-1,Manchester,4,53.458300000000001,-2.244100000000000,19,14,0.737000000000000,53.480758999999999,-2.242631000000000,Europe,2.499200000000000,33.088000000000001,0.075500000000000,3,3,1,0.000069444451688,1.372299909590000
-1,Manchester,5,53.454599999999999,-2.246200000000000,19,8,0.421000000000000,53.480758999999999,-2.242631000000000,Europe,2.918300000000000,33.088000000000001,0.088200000000000,,,,,
-1,Manchester,6,53.450000000000003,-2.246300000000000,20,0,0.000000000000000,53.480758999999999,-2.242631000000000,Europe,3.428900000000000,33.088000000000001,0.103600000000000,4,5,1,0.000069444451688,1.366799950600000
-1,Manchester,7,53.446500000000000,-2.244300000000000,18,9,0.500000000000000,53.480758999999999,-2.242631000000000,Europe,3.811000000000000,33.088000000000001,0.115200000000000,,,,,
-1,Manchester,8,53.439799999999998,-2.246000000000000,19,2,0.105000000000000,53.480758999999999,-2.242631000000000,Europe,4.559900000000000,33.088000000000001,0.137800000000000,5,7,1,0.000069444451688,1.355599999430000
-1,Manchester,9,53.430399999999999,-2.255600000000000,20,7,0.350000000000000,53.480758999999999,-2.242631000000000,Europe,5.665100000000000,33.088000000000001,0.171200000000000,6,8,1,0.000069444451688,1.357199907300000
-1,Manchester,10,53.425699999999999,-2.254900000000000,20,6,0.300000000000000,53.480758999999999,-2.242631000000000,Europe,6.175900000000000,33.088000000000001,0.186700000000000,,,,,
-1,Manchester,11,53.450000000000003,-2.246300000000000,20,0,0.000000000000000,53.480758999999999,-2.242631000000000,Europe,3.428900000000000,33.088000000000001,0.103600000000000,,,,,
-1,Manchester,12,53.415300000000002,-2.251000000000000,15,7,0.467000000000000,53.480758999999999,-2.242631000000000,Europe,7.299800000000000,33.088000000000001,0.220600000000000,7,11,1,0.000069444451688,1.342499971390000
-1,Manchester,13,53.410299999999999,-2.254200000000000,20,15,0.750000000000000,53.480758999999999,-2.242631000000000,Europe,7.872100000000000,33.088000000000001,0.237900000000000,,,,,
-1,Manchester,14,53.402999999999999,-2.249300000000000,20,6,0.300000000000000,53.480758999999999,-2.242631000000000,Europe,8.657700000000000,33.088000000000001,0.261700000000000,8,13,1,0.000069444451688,1.337899923320000
-1,Manchester,15,53.390099999999997,-2.248900000000000,19,14,0.737000000000000,53.480758999999999,-2.242631000000000,Europe,10.089399999999999,33.088000000000001,0.304900000000000,9,14,1,0.000069444451688,1.355899930000000
-1,Manchester,16,53.392099999999999,-2.237500000000000,20,0,0.000000000000000,53.480758999999999,-2.242631000000000,Europe,9.864300000000000,33.088000000000001,0.298100000000000,10,15,1,0.000069444451688,1.342499971390000
-1,Manchester,17,53.386299999999999,-2.233800000000000,18,5,0.278000000000000,53.480758999999999,-2.242631000000000,Europe,10.519600000000001,33.088000000000001,0.317900000000000,11,16,1,0.000069444451688,1.356400012970000
-1,Manchester,18,53.377200000000002,-2.247000000000000,20,5,0.250000000000000,53.480758999999999,-2.242631000000000,Europe,11.518900000000000,33.088000000000001,0.348100000000000,12,17,1,0.000069444451688,1.376899957660000
-1,Manchester,19,53.371400000000001,-2.241500000000000,18,4,0.222000000000000,53.480758999999999,-2.242631000000000,Europe,12.160399999999999,33.088000000000001,0.367500000000000,13,18,1,0.000069444451688,1.380599975590000
-1,Manchester,20,53.366900000000001,-2.231500000000000,20,1,0.050000000000000,53.480758999999999,-2.242631000000000,Europe,12.682000000000000,33.088000000000001,0.383300000000000,14,19,1,0.000069444451688,1.381600022320000
-1,Manchester,21,53.358300000000000,-2.244500000000000,20,7,0.350000000000000,53.480758999999999,-2.242631000000000,Europe,13.617400000000000,33.088000000000001,0.411600000000000,15,20,1,0.000069444451688,1.397099971770000
-1,Manchester,22,53.347799999999999,-2.241900000000000,18,5,0.278000000000000,53.480758999999999,-2.242631000000000,Europe,14.784400000000000,33.088000000000001,0.446800000000000,16,21,1,0.000069444451688,1.383399963380000
-1,Manchester,23,53.342399999999998,-2.240300000000000,20,2,0.100000000000000,53.480758999999999,-2.242631000000000,Europe,15.385600000000000,33.088000000000001,0.465000000000000,17,22,1,0.000069444451688,1.384899973870000
