OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Antwerp_gcs_AI_annual_OID,Antwerp_gcs_AI_annual_FID_,Antwerp_gcs_AI_annual_COUNT,Antwerp_gcs_AI_annual_AREA,Antwerp_gcs_AI_annual_MEAN
-1,Antwerp,1,51.225299999999997,4.399610000000000,19,3,0.158000000000000,51.219448000000000,4.402464000000000,Europe,0.680400000000000,14.071199999999999,0.048400000000000,0,0,1,0.000069444451688,1.080600023270000
-1,Antwerp,2,51.220880000000001,4.396790000000000,16,0,0.000000000000000,51.219448000000000,4.402464000000000,Europe,0.426000000000000,14.071199999999999,0.030300000000000,1,1,1,0.000069444451688,1.084800004960000
-1,Antwerp,3,51.211860000000001,4.414960000000000,16,2,0.125000000000000,51.219448000000000,4.402464000000000,Europe,1.212200000000000,14.071199999999999,0.086100000000000,2,2,1,0.000069444451688,1.083299994470000
-1,Antwerp,4,51.211660000000002,4.411640000000000,20,1,0.050000000000000,51.219448000000000,4.402464000000000,Europe,1.076300000000000,14.071199999999999,0.076500000000000,,,,,
-1,Antwerp,5,51.206820000000000,4.419230000000000,20,0,0.000000000000000,51.219448000000000,4.402464000000000,Europe,1.826300000000000,14.071199999999999,0.129800000000000,3,4,1,0.000069444451688,1.083199977870000
-1,Antwerp,6,51.203130000000002,4.423140000000000,20,7,0.350000000000000,51.219448000000000,4.402464000000000,Europe,2.316600000000000,14.071199999999999,0.164600000000000,,,,,
-1,Antwerp,7,51.200820000000000,4.413030000000000,19,0,0.000000000000000,51.219448000000000,4.402464000000000,Europe,2.198200000000000,14.071199999999999,0.156200000000000,4,6,1,0.000069444451688,1.084699988370000
-1,Antwerp,8,51.198960000000000,4.411730000000000,20,4,0.200000000000000,51.219448000000000,4.402464000000000,Europe,2.367800000000000,14.071199999999999,0.168300000000000,5,7,1,0.000069444451688,1.081799983980000
-1,Antwerp,9,51.198889999999999,4.401180000000000,16,2,0.125000000000000,51.219448000000000,4.402464000000000,Europe,2.287700000000000,14.071199999999999,0.162600000000000,6,8,1,0.000069444451688,1.080399990080000
-1,Antwerp,10,51.195140000000002,4.405470000000000,20,0,0.000000000000000,51.219448000000000,4.402464000000000,Europe,2.711000000000000,14.071199999999999,0.192700000000000,,,,,
-1,Antwerp,11,51.190010000000001,4.445130000000000,20,1,0.050000000000000,51.219448000000000,4.402464000000000,Europe,4.421600000000000,14.071199999999999,0.314200000000000,7,10,1,0.000069444451688,1.075899958610000
-1,Antwerp,12,51.187770000000000,4.442980000000000,19,2,0.105000000000000,51.219448000000000,4.402464000000000,Europe,4.513900000000000,14.071199999999999,0.320800000000000,,,,,
-1,Antwerp,13,51.184280000000001,4.439040000000000,18,0,0.000000000000000,51.219448000000000,4.402464000000000,Europe,4.667600000000000,14.071199999999999,0.331700000000000,8,12,1,0.000069444451688,1.077299952510000
-1,Antwerp,14,51.189360000000001,4.430240000000000,18,0,0.000000000000000,51.219448000000000,4.402464000000000,Europe,3.865000000000000,14.071199999999999,0.274700000000000,9,13,1,0.000069444451688,1.078699946400000
-1,Antwerp,15,51.189790000000002,4.426170000000000,17,1,0.059000000000000,51.219448000000000,4.402464000000000,Europe,3.688300000000000,14.071199999999999,0.262100000000000,,,,,
-1,Antwerp,16,51.190700000000000,4.423130000000000,18,2,0.111000000000000,51.219448000000000,4.402464000000000,Europe,3.505900000000000,14.071199999999999,0.249200000000000,10,15,1,0.000069444451688,1.074499964710000
-1,Antwerp,17,51.179380000000002,4.432140000000000,16,2,0.125000000000000,51.219448000000000,4.402464000000000,Europe,4.911800000000000,14.071199999999999,0.349100000000000,11,16,1,0.000069444451688,1.080099940300000
-1,Antwerp,18,51.170130000000000,4.433380000000000,18,4,0.222000000000000,51.219448000000000,4.402464000000000,Europe,5.891900000000000,14.071199999999999,0.418700000000000,12,17,1,0.000069444451688,1.077199935910000
-1,Antwerp,19,51.160930000000000,4.425760000000000,16,3,0.188000000000000,51.219448000000000,4.402464000000000,Europe,6.706400000000000,14.071199999999999,0.476600000000000,13,18,1,0.000069444451688,1.075699925420000
-1,Antwerp,20,51.158160000000002,4.425580000000000,18,2,0.111000000000000,51.219448000000000,4.402464000000000,Europe,7.002700000000000,14.071199999999999,0.497700000000000,14,19,1,0.000069444451688,1.069899916650000
-1,Antwerp,21,51.153430000000000,4.420120000000000,20,11,0.550000000000000,51.219448000000000,4.402464000000000,Europe,7.443300000000000,14.071199999999999,0.529000000000000,15,20,1,0.000069444451688,1.069899916650000
-1,Antwerp,22,51.150199999999998,4.418770000000000,20,11,0.550000000000000,51.219448000000000,4.402464000000000,Europe,7.783400000000000,14.071199999999999,0.553100000000000,,,,,
-1,Antwerp,23,51.147410000000001,4.416580000000000,12,7,0.583000000000000,51.219448000000000,4.402464000000000,Europe,8.070499999999999,14.071199999999999,0.573500000000000,16,22,1,0.000069444451688,1.069899916650000
-1,Antwerp,24,51.145269999999996,4.417450000000000,18,9,0.500000000000000,51.219448000000000,4.402464000000000,Europe,8.314100000000000,14.071199999999999,0.590900000000000,17,23,1,0.000069444451688,1.069899916650000
-1,Antwerp,25,51.142560000000003,4.415020000000000,15,6,0.400000000000000,51.219448000000000,4.402464000000000,Europe,8.594200000000001,14.071199999999999,0.610800000000000,,,,,
-1,Antwerp,26,51.138399999999997,4.415320000000000,15,2,0.133000000000000,51.219448000000000,4.402464000000000,Europe,9.056600000000000,14.071199999999999,0.643600000000000,18,25,1,0.000069444451688,1.071300029750000
-1,Antwerp,27,51.136609999999997,4.416050000000000,12,1,0.083000000000000,51.219448000000000,4.402464000000000,Europe,9.259700000000000,14.071199999999999,0.658100000000000,,,,,
-1,Antwerp,28,51.138919999999999,4.410600000000000,14,8,0.571000000000000,51.219448000000000,4.402464000000000,Europe,8.972200000000001,14.071199999999999,0.637600000000000,,,,,
-1,Antwerp,29,51.138880000000000,4.402400000000000,16,1,0.062000000000000,51.219448000000000,4.402464000000000,Europe,8.958800000000000,14.071199999999999,0.636700000000000,19,28,1,0.000069444451688,1.071300029750000
