OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,halifax_008029_20160107_LST_pcs_OID,halifax_008029_20160107_LST_pcs_FID_,halifax_008029_20160107_LST_pcs_COUNT,halifax_008029_20160107_LST_pcs_AREA,halifax_008029_20160107_LST_pcs_MEAN
-1,Halifax,1,44.639620000000001,-63.574480000000001,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.018800000000000,24.200900000000001,0.042100000000000,100.000000000000000,0,0,0,35,31500.000000000000000,1.047782300050000
-1,Halifax,2,44.638620000000003,-63.577820000000003,20,5,0.250000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.146500000000000,24.200900000000001,0.047400000000000,100.000000000000000,1,1,1,35,31500.000000000000000,1.882165460770000
-1,Halifax,3,44.640709999999999,-63.579720000000002,19,4,0.211000000000000,44.648766000000002,-63.575237000000001,Canada,North America,0.963400000000000,24.200900000000001,0.039800000000000,100.000000000000000,2,2,2,35,31500.000000000000000,1.726353356420000
-1,Halifax,4,44.644240000000003,-63.584800000000001,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,0.908600000000000,24.200900000000001,0.037500000000000,100.000000000000000,3,3,3,35,31500.000000000000000,-0.090016744383400
-1,Halifax,5,44.643929999999997,-63.588580000000000,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.184600000000000,24.200900000000001,0.048900000000000,100.000000000000000,4,4,4,36,32400.000000000000000,1.252330780850000
-1,Halifax,6,44.645919999999997,-63.589540000000000,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.174900000000000,24.200900000000001,0.048500000000000,100.000000000000000,5,5,5,34,30600.000000000000000,0.208526359074000
-1,Halifax,7,44.649160000000002,-63.591310000000000,20,6,0.300000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.272200000000000,24.200900000000001,0.052600000000000,100.000000000000000,6,6,6,35,31500.000000000000000,0.227365488042000
-1,Halifax,8,44.650579999999998,-63.597349999999999,20,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,1.760900000000000,24.200900000000001,0.072800000000000,100.000000000000000,7,7,7,36,32400.000000000000000,1.103281126340000
-1,Halifax,9,44.651220000000002,-63.605899999999998,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,2.440900000000000,24.200900000000001,0.100900000000000,100.000000000000000,8,8,8,35,31500.000000000000000,0.956537218036000
-1,Halifax,10,44.649250000000002,-63.613639999999997,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,3.038400000000000,24.200900000000001,0.125500000000000,100.000000000000000,9,9,9,35,31500.000000000000000,-0.311329500737000
-1,Halifax,11,44.646729999999998,-63.609800000000000,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,2.743600000000000,24.200900000000001,0.113400000000000,100.000000000000000,10,10,10,36,32400.000000000000000,0.427172546461000
-1,Halifax,12,44.652670000000001,-63.619140000000002,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,3.500000000000000,24.200900000000001,0.144600000000000,100.000000000000000,11,11,11,34,30600.000000000000000,0.258510203735000
-1,Halifax,13,44.653959999999998,-63.622570000000003,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,3.788500000000000,24.200900000000001,0.156500000000000,100.000000000000000,12,12,12,36,32400.000000000000000,0.501044496365000
-1,Halifax,14,44.653860000000002,-63.626420000000003,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,4.088200000000000,24.200900000000001,0.168900000000000,100.000000000000000,13,13,13,37,33300.000000000000000,0.366455900295000
-1,Halifax,15,44.651409999999998,-63.637479999999996,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,4.932500000000000,24.200900000000001,0.203800000000000,100.000000000000000,14,14,14,35,31500.000000000000000,-0.038923562718900
-1,Halifax,16,44.652070000000002,-63.642730000000000,16,2,0.125000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.351700000000000,24.200900000000001,0.221100000000000,100.000000000000000,15,15,15,34,30600.000000000000000,-0.274976527822000
-1,Halifax,17,44.652040000000000,-63.645460000000000,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.566900000000000,24.200900000000001,0.230000000000000,100.000000000000000,16,16,16,34,30600.000000000000000,-0.013472576149400
-1,Halifax,18,44.655490000000000,-63.648209999999999,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.820600000000000,24.200900000000001,0.240500000000000,100.000000000000000,17,17,17,32,28800.000000000000000,0.078667146717100
-1,Halifax,19,44.649529999999999,-63.648820000000001,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.821500000000000,24.200900000000001,0.240500000000000,100.000000000000000,18,18,18,34,30600.000000000000000,-0.251923289983000
-1,Halifax,20,44.649230000000003,-63.652479999999997,18,1,0.056000000000000,44.648766000000002,-63.575237000000001,Canada,North America,6.110700000000000,24.200900000000001,0.252500000000000,100.000000000000000,19,19,19,35,31500.000000000000000,-0.026977034657600
