city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,GMIS_MEAN
Jacksonville,1,30.332625,-81.652426,15,5,0.333,30.32597,-81.656761,USA,North America,0.8489,41.1575,0.0206,73.7
Jacksonville,2,30.332602,-81.652372,15,8,0.533,30.32597,-81.656761,USA,North America,0.8493,41.1575,0.0206,74.51282051282051
Jacksonville,3,30.33813,-81.657719,15,4,0.267,30.32597,-81.656761,USA,North America,1.3553,41.1575,0.0329,25.425
Jacksonville,4,30.341833,-81.66064399999999,15,10,0.667,30.32597,-81.656761,USA,North America,1.8028,41.1575,0.0438,28.095238095238095
Jacksonville,5,30.343828000000002,-81.66171999999999,15,9,0.6,30.32597,-81.656761,USA,North America,2.042,41.1575,0.0496,43.82051282051282
Jacksonville,6,30.34872,-81.662051,15,15,1,30.32597,-81.656761,USA,North America,2.5801,41.1575,0.0627,81.53658536585365
Jacksonville,7,30.365468,-81.643351,15,14,0.933,30.32597,-81.656761,USA,North America,4.5766,41.1575,0.1112,5.441860465116279
Jacksonville,8,30.372028999999998,-81.640097,15,15,1,30.32597,-81.656761,USA,North America,5.3653,41.1575,0.1304,16.45
Jacksonville,9,30.387415999999998,-81.650536,14,13,0.929,30.32597,-81.656761,USA,North America,6.8585,41.1575,0.1666,6.342105263157895
Jacksonville,10,30.389888,-81.656747,15,11,0.733,30.32597,-81.656761,USA,North America,7.1074,41.1575,0.1727,6.526315789473684
Jacksonville,11,30.399335999999998,-81.647373,15,14,0.933,30.32597,-81.656761,USA,North America,8.2075,41.1575,0.1994,6.463414634146342
Jacksonville,12,30.410342,-81.650317,9,9,1,30.32597,-81.656761,USA,North America,9.4021,41.1575,0.2284,59.925
Jacksonville,13,30.441438,-81.639932,13,11,0.846,30.32597,-81.656761,USA,North America,12.9405,41.1575,0.3144,39.73809523809524
Jacksonville,14,30.442688,-81.607167,15,14,0.933,30.32597,-81.656761,USA,North America,13.8228,41.1575,0.3359,10.342105263157896
Jacksonville,15,30.457002000000003,-81.605689,15,12,0.8,30.32597,-81.656761,USA,North America,15.3715,41.1575,0.3735,31.341463414634145
Jacksonville,16,30.459417,-81.619352,9,8,0.889,30.32597,-81.656761,USA,North America,15.2663,41.1575,0.3709,2.073170731707317
Jacksonville,17,30.4661,-81.62180699999999,14,14,1,30.32597,-81.656761,USA,North America,15.9383,41.1575,0.3873,4.769230769230769
Jacksonville,18,30.478215999999996,-81.610134,15,14,0.933,30.32597,-81.656761,USA,North America,17.5096,41.1575,0.4254,23.025641025641026
Jacksonville,19,30.484004,-81.59666999999999,15,15,1,30.32597,-81.656761,USA,North America,18.4934,41.1575,0.4493,3.3658536585365852
Jacksonville,20,30.499398,-81.587485,15,14,0.933,30.32597,-81.656761,USA,North America,20.3965,41.1575,0.4956,0
Jacksonville,21,30.518746999999998,-81.589613,15,15,1,30.32597,-81.656761,USA,North America,22.3819,41.1575,0.5438,0
Jacksonville,22,30.629103999999998,-81.57013,15,11,0.733,30.32597,-81.656761,USA,North America,34.7143,41.1575,0.8435,16.365853658536587
Jacksonville,23,30.62603,-81.548181,15,15,1,30.32597,-81.656761,USA,North America,34.9501,41.1575,0.8492,36.73170731707317
Jacksonville,24,30.591773999999997,-81.52578299999999,13,13,1,30.32597,-81.656761,USA,North America,32.1118,41.1575,0.7802,0
Jacksonville,25,30.596473,-81.51614599999999,15,15,1,30.32597,-81.656761,USA,North America,32.96,41.1575,0.8008,0
Jacksonville,26,30.606432,-81.516968,15,15,1,30.32597,-81.656761,USA,North America,33.9422,41.1575,0.8247,38.372093023255815
Jacksonville,27,30.617977000000003,-81.515086,15,15,1,30.32597,-81.656761,USA,North America,35.1942,41.1575,0.8551,71.65116279069767
Jacksonville,28,30.643745000000003,-81.529801,15,13,0.867,30.32597,-81.656761,USA,North America,37.3706,41.1575,0.908,2.736842105263158
Jacksonville,29,30.640009999999997,-81.54526800000001,14,14,1,30.32597,-81.656761,USA,North America,36.5175,41.1575,0.8873,5.073170731707317
Jacksonville,30,30.641821999999998,-81.612741,14,12,0.857,30.32597,-81.656761,USA,North America,35.3735,41.1575,0.8595,3
Jacksonville,31,30.650934999999997,-81.623743,14,14,1,30.32597,-81.656761,USA,North America,36.2727,41.1575,0.8813,0.24390243902439024
Jacksonville,32,30.658639,-81.631185,14,14,1,30.32597,-81.656761,USA,North America,37.0722,41.1575,0.9007,2.5952380952380953
Jacksonville,33,30.668565,-81.63895500000001,15,12,0.8,30.32597,-81.656761,USA,North America,38.133,41.1575,0.9265,2.3157894736842106
Jacksonville,34,30.684526,-81.651168,15,15,1,30.32597,-81.656761,USA,North America,39.8732,41.1575,0.9688,6.714285714285714
Jacksonville,35,30.696098,-81.659974,12,12,1,30.32597,-81.656761,USA,North America,41.1575,41.1575,1,2.238095238095238
