city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,continent,distance,max_dist,std_distance,Country,GMIS_MEAN
Port_Hope,1,43.948185,-78.293952,NA,NA,0.15,43.951562,-78.294127,North America,0.37576651369049463,4.753816187752636,0.079,Canada,54
Port_Hope,2,43.95027,-78.29348,NA,NA,0,43.951562,-78.294127,North America,0.15271527196139847,4.753816187752636,0.0321,Canada,49.212765957446805
Port_Hope,3,43.948607,-78.290234,NA,NA,0.4,43.951562,-78.294127,North America,0.45287064623968953,4.753816187752636,0.0953,Canada,24.36
Port_Hope,4,43.948861,-78.28808000000002,NA,NA,0.1,43.951562,-78.294127,North America,0.5696863616533803,4.753816187752636,0.1198,Canada,32.84
Port_Hope,5,43.949492,-78.286505,NA,NA,0.1,43.951562,-78.294127,North America,0.6521391809429274,4.753816187752636,0.1372,Canada,42.04347826086956
Port_Hope,6,43.951146,-78.284889,NA,NA,0.2,43.951562,-78.294127,North America,0.740970164286295,4.753816187752636,0.1559,Canada,27.152173913043477
Port_Hope,7,43.952048,-78.283793,NA,NA,0.4,43.951562,-78.294127,North America,0.8290193759097626,4.753816187752636,0.1744,Canada,27.285714285714285
Port_Hope,8,43.95087,-78.28092,NA,NA,0.4,43.951562,-78.294127,North America,1.0600520673289984,4.753816187752636,0.223,Canada,78.21739130434783
Port_Hope,9,43.951367,-78.278945,NA,NA,0.2,43.951562,-78.294127,North America,1.2155480318975926,4.753816187752636,0.2557,Canada,32.54347826086956
Port_Hope,10,43.952105,-78.277073,NA,NA,0.3,43.951562,-78.294127,North America,1.3665386632076006,4.753816187752636,0.2875,Canada,21.0625
Port_Hope,11,43.953441,-78.275491,NA,NA,0.45,43.951562,-78.294127,North America,1.5063893356722184,4.753816187752636,0.3169,Canada,26.79591836734694
Port_Hope,12,43.953611,-78.273328,NA,NA,0.2,43.951562,-78.294127,North America,1.6804937839822693,4.753816187752636,0.3535,Canada,54.857142857142854
Port_Hope,13,43.953963,-78.27207,NA,NA,0.15,43.951562,-78.294127,North America,1.7857461085205402,4.753816187752636,0.3756,Canada,60.66
Port_Hope,14,43.954683,-78.269176,NA,NA,0.15,43.951562,-78.294127,North America,2.0272553546011354,4.753816187752636,0.4264,Canada,24.714285714285715
Port_Hope,15,43.955106,-78.266856,NA,NA,0.35,43.951562,-78.294127,North America,2.218322079717338,4.753816187752636,0.4666,Canada,37.319148936170215
Port_Hope,16,43.955836,-78.262197,NA,NA,0.15,43.951562,-78.294127,North America,2.599782397602301,4.753816187752636,0.5469,Canada,13.98
Port_Hope,17,43.95773300000001,-78.25872700000002,NA,NA,0.2,43.951562,-78.294127,North America,2.915597689830616,4.753816187752636,0.6133,Canada,15.098039215686274
Port_Hope,18,43.959845,-78.25755699999998,NA,NA,0.35,43.951562,-78.294127,North America,3.0687795140787113,4.753816187752636,0.6455,Canada,2.4489795918367347
Port_Hope,19,43.959051,-78.255319,NA,NA,0.25,43.951562,-78.294127,North America,3.2161486098319156,4.753816187752636,0.6765,Canada,2.173076923076923
Port_Hope,20,43.959387,-78.252286,NA,NA,0.25,43.951562,-78.294127,North America,3.4604203956339905,4.753816187752636,0.7279,Canada,4.416666666666667
Port_Hope,21,43.960136,-78.246735,NA,NA,0.25,43.951562,-78.294127,North America,3.911527208675124,4.753816187752636,0.8228,Canada,2.673469387755102
Port_Hope,22,43.96050200000001,-78.245287,NA,NA,0.6,43.951562,-78.294127,North America,4.033862220356073,4.753816187752636,0.8486,Canada,1.9782608695652173
Port_Hope,23,43.961106,-78.24296,NA,NA,0.15,43.951562,-78.294127,North America,4.230959422799688,4.753816187752636,0.89,Canada,5.195652173913044
Port_Hope,24,43.961656,-78.240574,NA,NA,0.368421053,43.951562,-78.294127,North America,4.4311781887731545,4.753816187752636,0.9321,Canada,6.702127659574468
Port_Hope,25,43.962551,-78.236733,NA,NA,0.35,43.951562,-78.294127,North America,4.753816187752636,4.753816187752636,1,Canada,3.0784313725490198
