city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,GMIS_MEAN
Sapporo,1,43.0709,141.34682,20,0,0,43.061449,141.354538,Japan,Asia,1.2237,21.2171,0.0577,37.51063829787234
Sapporo,2,43.07178,141.35335,20,4,0.2,43.061449,141.354538,Japan,Asia,1.1528,21.2171,0.0543,73.17391304347827
Sapporo,3,43.076609999999995,141.35271,20,9,0.45,43.061449,141.354538,Japan,Asia,1.6924,21.2171,0.0798,78.6875
Sapporo,4,43.07827,141.35876000000002,20,1,0.05,43.061449,141.354538,Japan,Asia,1.9016,21.2171,0.0896,66.9375
Sapporo,5,43.07803,141.36533,20,6,0.3,43.061449,141.354538,Japan,Asia,2.0415,21.2171,0.0962,80.18
Sapporo,6,43.08181,141.36845,20,5,0.25,43.061449,141.354538,Japan,Asia,2.5304,21.2171,0.1193,72.57142857142857
Sapporo,7,43.0834,141.37292,20,0,0,43.061449,141.354538,Japan,Asia,2.8613,21.2171,0.1349,68.25
Sapporo,8,43.089220000000005,141.3797,20,5,0.25,43.061449,141.354538,Japan,Asia,3.703,21.2171,0.1745,68.61702127659575
Sapporo,9,43.09115,141.38554,20,4,0.2,43.061449,141.354538,Japan,Asia,4.153,21.2171,0.1957,47.108695652173914
Sapporo,10,43.097590000000004,141.38898,20,6,0.3,43.061449,141.354538,Japan,Asia,4.8964,21.2171,0.2308,51.02127659574468
Sapporo,11,43.10078,141.39076,20,5,0.25,43.061449,141.354538,Japan,Asia,5.2707,21.2171,0.2484,48.04081632653061
Sapporo,12,43.102270000000004,141.39909,18,3,0.167,43.061449,141.354538,Japan,Asia,5.8048,21.2171,0.2736,36.38775510204081
Sapporo,13,43.10284,141.40497,20,5,0.25,43.061449,141.354538,Japan,Asia,6.161,21.2171,0.2904,68.42857142857143
Sapporo,14,43.10601,141.40253,20,17,0.85,43.061449,141.354538,Japan,Asia,6.3041,21.2171,0.2971,33.54347826086956
Sapporo,15,43.11057,141.41206,20,5,0.25,43.061449,141.354538,Japan,Asia,7.1871,21.2171,0.3387,9.304347826086957
