city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,continent,distance,max_dist,std_distance,Country,GMIS_MEAN
Woodstock,1,43.13137800000001,-80.746925,NA,NA,0.4,43.131443,-80.747106,North America,0.01636990936711587,10.764455436937059,0.0015,Canada,83.81632653061224
Woodstock,2,43.131844,-80.743442,NA,NA,0.45,43.131443,-80.747106,North America,0.30065246896411063,10.764455436937059,0.0279,Canada,52.21739130434783
Woodstock,3,43.132419,-80.739531,NA,NA,0.3,43.131443,-80.747106,North America,0.6242027832083556,10.764455436937059,0.058,Canada,83.19565217391305
Woodstock,4,43.133284,-80.736019,NA,NA,0.3,43.131443,-80.747106,North America,0.9226769093649027,10.764455436937059,0.0857,Canada,75.14583333333333
Woodstock,5,43.133065,-80.732294,NA,NA,0.3,43.131443,-80.747106,North America,1.2154140036335856,10.764455436937059,0.1129,Canada,61.06122448979592
Woodstock,6,43.134675,-80.729119,NA,NA,0.25,43.131443,-80.747106,North America,1.503174895008128,10.764455436937059,0.1396,Canada,60.46938775510204
Woodstock,7,43.134982,-80.725033,NA,NA,0.35,43.131443,-80.747106,North America,1.833861123191245,10.764455436937059,0.1704,Canada,78.08163265306122
Woodstock,8,-999,-999,NA,NA,0.4,43.131443,-80.747106,North America,NA,10.764455436937059,NA,Canada,NA
Woodstock,9,43.135526,-80.717824,NA,NA,0.45,43.131443,-80.747106,North America,2.419100327208734,10.764455436937059,0.2247,Canada,59.673469387755105
Woodstock,10,43.135876,-80.714476,NA,NA,0.3,43.131443,-80.747106,North America,2.6932762442019818,10.764455436937059,0.2502,Canada,67.41304347826087
Woodstock,11,43.136597,-80.710342,NA,NA,0.476190476,43.131443,-80.747106,North America,3.0377721088384626,10.764455436937059,0.2822,Canada,71.85714285714286
Woodstock,12,43.137908,-80.706909,NA,NA,0.45,43.131443,-80.747106,North America,3.3400381079996917,10.764455436937059,0.3103,Canada,50.244897959183675
Woodstock,13,43.137685,-80.703133,NA,NA,0.4,43.131443,-80.747106,North America,3.6350459566769375,10.764455436937059,0.3377,Canada,39
Woodstock,14,43.137326,-80.699327,NA,NA,0.611111111,43.131443,-80.747106,North America,3.931814192058971,10.764455436937059,0.3653,Canada,42.5
Woodstock,15,43.13854600000001,-80.696753,NA,NA,0.4,43.131443,-80.747106,North America,4.161477948937001,10.764455436937059,0.3866,Canada,37.04255319148936
Woodstock,16,43.138858,-80.693881,NA,NA,0.4,43.131443,-80.747106,North America,4.396872870071066,10.764455436937059,0.4085,Canada,55.80434782608695
Woodstock,17,43.139764,-80.688513,NA,NA,0.1,43.131443,-80.747106,North America,4.8436129857016255,10.764455436937059,0.45,Canada,52.0625
Woodstock,18,43.140826,-80.680774,NA,NA,0.5555555560000001,43.131443,-80.747106,North America,5.482529154065338,10.764455436937059,0.5093,Canada,32.204081632653065
Woodstock,19,43.141244,-80.678252,NA,NA,0.380952381,43.131443,-80.747106,North America,5.692260924904942,10.764455436937059,0.5288,Canada,16.5
Woodstock,20,43.142314,-80.672883,NA,NA,0.2,43.131443,-80.747106,North America,6.1426720988338595,10.764455436937059,0.5706,Canada,19.5
Woodstock,21,43.142732,-80.66801099999998,NA,NA,0.466666667,43.131443,-80.747106,North America,6.539467467017219,10.764455436937059,0.6075,Canada,17.3265306122449
Woodstock,22,43.143151,-80.664351,NA,NA,0.45,43.131443,-80.747106,North America,6.839851397578655,10.764455436937059,0.6354,Canada,7.086956521739131
Woodstock,23,43.14395,-80.659185,NA,NA,0.75,43.131443,-80.747106,North America,7.2682305487728325,10.764455436937059,0.6752,Canada,6.326086956521739
Woodstock,24,43.143869,-80.65543199999998,NA,NA,0.5,43.131443,-80.747106,North America,7.565702827183731,10.764455436937059,0.7028,Canada,3.7916666666666665
Woodstock,25,43.145599,-80.648143,NA,NA,0.75,43.131443,-80.747106,North America,8.18261061842946,10.764455436937059,0.7602,Canada,6.782608695652174
Woodstock,26,43.146664,-80.641385,NA,NA,0.3,43.131443,-80.747106,North America,8.743422104105534,10.764455436937059,0.8122,Canada,3.260869565217391
Woodstock,27,43.147185,-80.63789200000002,NA,NA,0.315789474,43.131443,-80.747106,North America,9.032655717044241,10.764455436937059,0.8391,Canada,3.3617021276595747
Woodstock,28,43.149113,-80.629245,NA,NA,0.35,43.131443,-80.747106,North America,9.76263806112648,10.764455436937059,0.9069,Canada,1.6956521739130435
Woodstock,29,-999,-999,NA,NA,0.5,43.131443,-80.747106,North America,NA,10.764455436937059,NA,Canada,NA
Woodstock,30,43.149319,-80.61671700000002,NA,NA,0.238095238,43.131443,-80.747106,North America,10.764455436937059,10.764455436937059,1,Canada,3.9574468085106385
