OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,Burlington_pcs__GMIS_OID,Burlington_pcs__GMIS_FID_,Burlington_pcs__GMIS_COUNT,Burlington_pcs__GMIS_AREA,Burlington_pcs__GMIS_MEAN
-1,Burlington,1,44.475999999999999,-73.213499999999996,17,11,0.647000000000000,44.476298999999997,-73.213547000000005,North America,0.033500000000000,18.772300000000001,0.001800000000000,100.000000000000000,0,0,0,36,32400.000000000000000,71.916666666699996
-1,Burlington,2,44.475800000000000,-73.207899999999995,15,4,0.267000000000000,44.476298999999997,-73.213547000000005,North America,0.451500000000000,18.772300000000001,0.024100000000000,100.000000000000000,1,1,1,32,28800.000000000000000,55.250000000000000
-1,Burlington,3,44.476900000000001,-73.202600000000004,14,9,0.643000000000000,44.476298999999997,-73.213547000000005,North America,0.871100000000000,18.772300000000001,0.046400000000000,100.000000000000000,2,2,2,35,31500.000000000000000,23.514285714300001
-1,Burlington,4,44.476399999999998,-73.200400000000002,16,10,0.625000000000000,44.476298999999997,-73.213547000000005,North America,1.043200000000000,18.772300000000001,0.055600000000000,100.000000000000000,3,3,3,36,32400.000000000000000,39.833333333299997
-1,Burlington,5,44.474899999999998,-73.195800000000006,16,12,0.750000000000000,44.476298999999997,-73.213547000000005,North America,1.416700000000000,18.772300000000001,0.075500000000000,100.000000000000000,4,4,4,36,32400.000000000000000,53.083333333299997
-1,Burlington,6,44.474299999999999,-73.194699999999997,16,6,0.375000000000000,44.476298999999997,-73.213547000000005,North America,1.511800000000000,18.772300000000001,0.080500000000000,100.000000000000000,5,5,5,23,20700.000000000000000,73.608695652199998
-1,Burlington,7,44.473100000000002,-73.191999999999993,15,6,0.400000000000000,44.476298999999997,-73.213547000000005,North America,1.746200000000000,18.772300000000001,0.093000000000000,100.000000000000000,6,6,6,34,30600.000000000000000,17.411764705900001
-1,Burlington,8,44.472299999999997,-73.188500000000005,16,7,0.438000000000000,44.476298999999997,-73.213547000000005,North America,2.036500000000000,18.772300000000001,0.108500000000000,100.000000000000000,7,7,7,34,30600.000000000000000,42.823529411800003
-1,Burlington,9,44.471400000000003,-73.186899999999994,15,10,0.667000000000000,44.476298999999997,-73.213547000000005,North America,2.183400000000000,18.772300000000001,0.116300000000000,100.000000000000000,8,8,8,28,25200.000000000000000,56.500000000000000
-1,Burlington,10,44.469499999999996,-73.180800000000005,16,9,0.562000000000000,44.476298999999997,-73.213547000000005,North America,2.706100000000000,18.772300000000001,0.144200000000000,100.000000000000000,9,9,9,36,32400.000000000000000,47.916666666700003
-1,Burlington,11,44.468200000000003,-73.177199999999999,14,1,0.071000000000000,44.476298999999997,-73.213547000000005,North America,3.021400000000000,18.772300000000001,0.160900000000000,100.000000000000000,10,10,10,35,31500.000000000000000,77.514285714300001
-1,Burlington,12,44.467100000000002,-73.173400000000001,15,7,0.467000000000000,44.476298999999997,-73.213547000000005,North America,3.345800000000000,18.772300000000001,0.178200000000000,100.000000000000000,11,11,11,36,32400.000000000000000,73.027777777799997
-1,Burlington,13,44.466600000000000,-73.169799999999995,14,3,0.214000000000000,44.476298999999997,-73.213547000000005,North America,3.634900000000000,18.772300000000001,0.193600000000000,100.000000000000000,12,12,12,32,28800.000000000000000,42.468750000000000
-1,Burlington,14,44.465699999999998,-73.166499999999999,16,0,0.000000000000000,44.476298999999997,-73.213547000000005,North America,3.914800000000000,18.772300000000001,0.208500000000000,100.000000000000000,13,13,13,36,32400.000000000000000,40.222222222200003
-1,Burlington,15,44.465000000000003,-73.161699999999996,14,2,0.143000000000000,44.476298999999997,-73.213547000000005,North America,4.301600000000000,18.772300000000001,0.229100000000000,100.000000000000000,14,14,14,36,32400.000000000000000,28.583333333300001
-1,Burlington,16,44.461700000000000,-73.153400000000005,14,6,0.429000000000000,44.476298999999997,-73.213547000000005,North America,5.041300000000000,18.772300000000001,0.268500000000000,100.000000000000000,15,15,15,35,31500.000000000000000,43.114285714300003
-1,Burlington,17,44.459299999999999,-73.147000000000006,15,2,0.133000000000000,44.476298999999997,-73.213547000000005,North America,5.608800000000000,18.772300000000001,0.298800000000000,100.000000000000000,16,16,16,35,31500.000000000000000,45.828571428600000
-1,Burlington,18,44.457400000000000,-73.127799999999993,14,1,0.071000000000000,44.476298999999997,-73.213547000000005,North America,7.121600000000000,18.772300000000001,0.379400000000000,100.000000000000000,17,17,17,36,32400.000000000000000,32.611111111100001
-1,Burlington,19,44.451799999999999,-73.118300000000005,14,4,0.286000000000000,44.476298999999997,-73.213547000000005,North America,8.034599999999999,18.772300000000001,0.428000000000000,100.000000000000000,18,18,18,36,32400.000000000000000,48.277777777799997
-1,Burlington,20,44.447099999999999,-73.108900000000006,15,3,0.200000000000000,44.476298999999997,-73.213547000000005,North America,8.917100000000000,18.772300000000001,0.475000000000000,100.000000000000000,19,19,19,36,32400.000000000000000,62.777777777799997
-1,Burlington,21,44.445300000000003,-73.100600000000000,15,2,0.133000000000000,44.476298999999997,-73.213547000000005,North America,9.603700000000000,18.772300000000001,0.511600000000000,100.000000000000000,20,20,20,34,30600.000000000000000,26.970588235299999
-1,Burlington,22,44.440600000000003,-73.083100000000002,14,4,0.286000000000000,44.476298999999997,-73.213547000000005,North America,11.087999999999999,18.772300000000001,0.590700000000000,100.000000000000000,21,21,21,32,28800.000000000000000,13.656250000000000
-1,Burlington,23,44.439000000000000,-73.078100000000006,14,4,0.286000000000000,44.476298999999997,-73.213547000000005,North America,11.522399999999999,18.772300000000001,0.613800000000000,100.000000000000000,22,22,22,37,33300.000000000000000,7.594594594590000
-1,Burlington,24,44.438299999999998,-73.074799999999996,14,4,0.286000000000000,44.476298999999997,-73.213547000000005,North America,11.794800000000000,18.772300000000001,0.628300000000000,100.000000000000000,23,23,23,34,30600.000000000000000,4.882352941180000
-1,Burlington,25,44.440399999999997,-73.070999999999998,12,1,0.083000000000000,44.476298999999997,-73.213547000000005,North America,11.997000000000000,18.772300000000001,0.639100000000000,100.000000000000000,24,24,24,32,28800.000000000000000,0.562500000000000
-1,Burlington,26,44.438000000000002,-73.067800000000005,15,3,0.200000000000000,44.476298999999997,-73.213547000000005,North America,12.326700000000001,18.772300000000001,0.656600000000000,100.000000000000000,25,25,25,36,32400.000000000000000,5.166666666670000
-1,Burlington,27,44.434800000000003,-73.061700000000002,14,2,0.143000000000000,44.476298999999997,-73.213547000000005,North America,12.905300000000000,18.772300000000001,0.687500000000000,100.000000000000000,26,26,26,34,30600.000000000000000,0.000000000000000
-1,Burlington,28,44.435000000000002,-73.055400000000006,14,2,0.143000000000000,44.476298999999997,-73.213547000000005,North America,13.365800000000000,18.772300000000001,0.712000000000000,100.000000000000000,27,27,27,32,28800.000000000000000,3.125000000000000
