city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,GMIS_MEAN
Hiroshima,1,34.38772,132.46483999999998,20,2,0.1,34.385204,132.455292,Japan,Asia,0.9197,36.4569,0.0252,62.72093023255814
Hiroshima,2,34.38309,132.4581,20,5,0.25,34.385204,132.455292,Japan,Asia,0.3488,36.4569,0.0096,40.56818181818182
Hiroshima,3,34.38517,132.45039,20,9,0.45,34.385204,132.455292,Japan,Asia,0.4498,36.4569,0.0123,74.07407407407408
Hiroshima,4,34.38989,132.45238,20,3,0.15,34.385204,132.455292,Japan,Asia,0.5856,36.4569,0.0161,37.51724137931034
Hiroshima,5,34.394709999999996,132.4516,20,2,0.1,34.385204,132.455292,Japan,Asia,1.11,36.4569,0.0304,33.166666666666664
Hiroshima,6,34.39601,132.45328,20,3,0.15,34.385204,132.455292,Japan,Asia,1.2157,36.4569,0.0333,52.28
Hiroshima,7,34.40122,132.45356999999998,20,0,0,34.385204,132.455292,Japan,Asia,1.7879,36.4569,0.049,12.930232558139535
Hiroshima,8,34.40635,132.4566,20,0,0,34.385204,132.455292,Japan,Asia,2.3544,36.4569,0.0646,33.04651162790697
Hiroshima,9,34.4124,132.46198,20,2,0.1,34.385204,132.455292,Japan,Asia,3.0857,36.4569,0.0846,47.04651162790697
Hiroshima,10,34.41683,132.46503,20,4,0.2,34.385204,132.455292,Japan,Asia,3.6284,36.4569,0.0995,64.25581395348837
Hiroshima,11,34.42725,132.46913,20,10,0.5,34.385204,132.455292,Japan,Asia,4.8446,36.4569,0.1329,65.67441860465117
Hiroshima,12,34.43657,132.47083,20,3,0.15,34.385204,132.455292,Japan,Asia,5.8868,36.4569,0.1615,70.07142857142857
Hiroshima,13,34.441990000000004,132.47426000000002,20,8,0.4,34.385204,132.455292,Japan,Asia,6.5497,36.4569,0.1797,72.125
Hiroshima,14,34.45147,132.47385,20,5,0.25,34.385204,132.455292,Japan,Asia,7.5625,36.4569,0.2074,41.883720930232556
Hiroshima,15,34.45732,132.47635,20,8,0.4,34.385204,132.455292,Japan,Asia,8.2483,36.4569,0.2262,45.4
Hiroshima,16,34.46188,132.47476,20,10,0.5,34.385204,132.455292,Japan,Asia,8.711,36.4569,0.2389,66.325
Hiroshima,17,34.4676,132.47858,20,10,0.5,34.385204,132.455292,Japan,Asia,9.4077,36.4569,0.258,63.9
Hiroshima,18,34.47298,132.4846,20,17,0.85,34.385204,132.455292,Japan,Asia,10.1236,36.4569,0.2777,49.22727272727273
Hiroshima,19,34.48155,132.49544,12,3,0.25,34.385204,132.455292,Japan,Asia,11.3283,36.4569,0.3107,55.45454545454545
Hiroshima,20,34.50118,132.51256,20,17,0.85,34.385204,132.455292,Japan,Asia,13.9242,36.4569,0.3819,43.77272727272727
Hiroshima,21,34.65251,132.68571,20,5,0.25,34.385204,132.455292,Japan,Asia,36.4569,36.4569,1,0
Hiroshima,22,34.64414,132.67853,20,3,0.15,34.385204,132.455292,Japan,Asia,35.3178,36.4569,0.9688,0
Hiroshima,23,34.64354,132.67023,20,6,0.3,34.385204,132.455292,Japan,Asia,34.8279,36.4569,0.9553,0
Hiroshima,24,34.63774,132.66368,20,14,0.7,34.385204,132.455292,Japan,Asia,33.9573,36.4569,0.9314,0
Hiroshima,25,34.62981,132.65894,20,8,0.4,34.385204,132.455292,Japan,Asia,32.9847,36.4569,0.9048,0
Hiroshima,26,34.62621,132.65274,20,0,0,34.385204,132.455292,Japan,Asia,32.3343,36.4569,0.8869,0
Hiroshima,27,34.628409999999995,132.63995,20,0,0,34.385204,132.455292,Japan,Asia,31.9004,36.4569,0.875,0
Hiroshima,28,34.6349,132.62672,20,2,0.1,34.385204,132.455292,Japan,Asia,31.9001,36.4569,0.875,0.19047619047619047
Hiroshima,29,34.63256,132.62247,20,11,0.55,34.385204,132.455292,Japan,Asia,31.4827,36.4569,0.8636,3.2
Hiroshima,30,34.62899,132.61563,20,5,0.25,34.385204,132.455292,Japan,Asia,30.8331,36.4569,0.8457,0
Hiroshima,31,34.62389,132.60904,20,0,0,34.385204,132.455292,Japan,Asia,30.0482,36.4569,0.8242,0
Hiroshima,32,34.61638,132.60226,20,2,0.1,34.385204,132.455292,Japan,Asia,29.02,36.4569,0.796,0
Hiroshima,33,34.61081,132.59897,20,0,0,34.385204,132.455292,Japan,Asia,28.3317,36.4569,0.7771,1.5
Hiroshima,34,34.61081,132.59897,20,1,0.05,34.385204,132.455292,Japan,Asia,28.3317,36.4569,0.7771,1.5
Hiroshima,35,34.59489,132.58455,20,3,0.15,34.385204,132.455292,Japan,Asia,26.1529,36.4569,0.7174,0.4090909090909091
Hiroshima,36,34.58873,132.5813,20,14,0.7,34.385204,132.455292,Japan,Asia,25.4076,36.4569,0.6969,4.045454545454546
Hiroshima,37,34.586529999999996,132.57063,20,3,0.15,34.385204,132.455292,Japan,Asia,24.7569,36.4569,0.6791,2.909090909090909
Hiroshima,38,34.5548,132.54498,20,10,0.5,34.385204,132.455292,Japan,Asia,20.5726,36.4569,0.5643,14.348837209302326
Hiroshima,39,34.548629999999996,132.53796,20,6,0.3,34.385204,132.455292,Japan,Asia,19.6891,36.4569,0.5401,23.523809523809526
Hiroshima,40,34.54278,132.53075,20,2,0.1,34.385204,132.455292,Japan,Asia,18.8379,36.4569,0.5167,31.55
Hiroshima,41,34.53772,132.52475,20,3,0.15,34.385204,132.455292,Japan,Asia,18.1152,36.4569,0.4969,69.5813953488372
Hiroshima,42,34.52702,132.51543999999998,20,15,0.75,34.385204,132.455292,Japan,Asia,16.7057,36.4569,0.4582,58.595238095238095
Hiroshima,43,34.51408,132.51259,11,8,0.727,34.385204,132.455292,Japan,Asia,15.2631,36.4569,0.4187,60.61363636363637
Hiroshima,44,34.51364,132.5051,20,15,0.75,34.385204,132.455292,Japan,Asia,14.9939,36.4569,0.4113,55.714285714285715
Hiroshima,45,34.3921,132.46886999999998,20,1,0.05,34.385204,132.455292,Japan,Asia,1.463,36.4569,0.0401,50.65
