city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,continent,distance,max_dist,std_distance,Country,GMIS_MEAN
London,1,42.98388900000001,-81.24333299999998,NA,NA,0.3,42.98427,-81.24753,North America,0.34401887259269254,16.897389405031046,0.0204,Canada,92.32608695652173
London,2,42.984874,-81.239127,NA,NA,0.19047619,42.98427,-81.24753,North America,0.6868188798289983,16.897389405031046,0.0406,Canada,84.08333333333333
London,3,42.9863,-81.235084,NA,NA,0.19047619,42.98427,-81.24753,North America,1.0372453470337168,16.897389405031046,0.0614,Canada,61.41304347826087
London,4,42.987269,-81.23128299999998,NA,NA,0.238095238,42.98427,-81.24753,North America,1.3629819404105852,16.897389405031046,0.0807,Canada,79.66666666666667
London,5,42.9875,-81.22805600000002,NA,NA,0.181818182,42.98427,-81.24753,North America,1.6242512850880608,16.897389405031046,0.0961,Canada,84.83333333333333
London,6,42.990748,-81.221915,NA,NA,0.047619048,42.98427,-81.24753,North America,2.2045102432397563,16.897389405031046,0.1305,Canada,85.52083333333333
London,7,42.992639,-81.217803,NA,NA,0.272727273,42.98427,-81.24753,North America,2.5908340572376343,16.897389405031046,0.1533,Canada,70.46938775510205
London,8,42.994063,-81.21310799999998,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,3.0040944653951214,16.897389405031046,0.1778,Canada,96.875
London,9,42.995128,-81.208792,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,3.3742136980411,16.897389405031046,0.1997,Canada,61.142857142857146
London,10,42.99658400000001,-81.203914,NA,NA,0.545454545,42.98427,-81.24753,North America,3.802606636580107,16.897389405031046,0.225,Canada,69.30434782608695
London,11,42.998092,-81.19968100000001,NA,NA,0.14285714300000002,42.98427,-81.24753,North America,4.184265578879287,16.897389405031046,0.2476,Canada,47.714285714285715
London,12,42.997083,-81.194826,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,4.517253746487946,16.897389405031046,0.2673,Canada,16.4375
London,13,43.00073,-81.189494,NA,NA,0.636363636,42.98427,-81.24753,North America,5.062650221429289,16.897389405031046,0.2996,Canada,81.48979591836735
London,14,43.002052,-81.18543000000003,NA,NA,0.35,42.98427,-81.24753,North America,5.4239516800104175,16.897389405031046,0.321,Canada,82.28571428571429
London,15,43.003463000000004,-81.18106999999998,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,5.811318899185027,16.897389405031046,0.3439,Canada,79.26530612244898
London,16,43.004427,-81.17667900000002,NA,NA,0.3,42.98427,-81.24753,North America,6.1828923233132445,16.897389405031046,0.3659,Canada,69.51063829787235
London,17,43.005997,-81.17237800000002,NA,NA,0.380952381,42.98427,-81.24753,North America,6.572211292119569,16.897389405031046,0.3889,Canada,84.8913043478261
London,18,43.006933,-81.16748100000002,NA,NA,0.363636364,42.98427,-81.24753,North America,6.980984791983892,16.897389405031046,0.4131,Canada,42.857142857142854
London,19,43.008412,-81.162059,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,7.451505999378241,16.897389405031046,0.441,Canada,60.5
London,20,43.009557,-81.15780600000002,NA,NA,0.571428571,42.98427,-81.24753,North America,7.819973276043717,16.897389405031046,0.4628,Canada,76.5
London,21,43.01077,-81.153225,NA,NA,0.368421053,42.98427,-81.24753,North America,8.21604631067943,16.897389405031046,0.4862,Canada,61.791666666666664
London,22,43.011004,-81.146742,NA,NA,0.095238095,42.98427,-81.24753,North America,8.719082697410753,16.897389405031046,0.516,Canada,8.061224489795919
London,23,43.012514,-81.14459699999998,NA,NA,0.380952381,42.98427,-81.24753,North America,8.940765154354363,16.897389405031046,0.5291,Canada,12.270833333333334
