city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,Country,continent,distance,max_dist,std_distance,GMIS_MEAN
Lisbon,1,38.70649,-9.140500999999999,20,14,0.7,38.711136,-9.127747,Portugal,Europe,1.2213,24.1115,0.0507,82.06818181818181
Lisbon,2,38.709641999999995,-9.143395,20,17,0.85,38.711136,-9.127747,Portugal,Europe,1.3679,24.1115,0.0567,88.91111111111111
Lisbon,3,38.716387,-9.148225,19,18,0.947,38.711136,-9.127747,Portugal,Europe,1.8702,24.1115,0.0776,68.35555555555555
Lisbon,4,38.72137,-9.140044,20,17,0.85,38.711136,-9.127747,Portugal,Europe,1.5599,24.1115,0.0647,48.12765957446808
Lisbon,5,38.721880999999996,-9.155892999999999,20,19,0.95,38.711136,-9.127747,Portugal,Europe,2.7186,24.1115,0.1128,74.38636363636364
Lisbon,6,38.726753,-9.150081,20,20,1,38.711136,-9.127747,Portugal,Europe,2.6019,24.1115,0.1079,49.17777777777778
Lisbon,7,38.731289000000004,-9.152847999999999,20,18,0.9,38.711136,-9.127747,Portugal,Europe,3.1247,24.1115,0.1296,53.22727272727273
Lisbon,8,38.737398999999996,-9.155955,20,15,0.75,38.711136,-9.127747,Portugal,Europe,3.81,24.1115,0.158,53.82608695652174
Lisbon,9,38.743868,-9.153244,20,19,0.95,38.711136,-9.127747,Portugal,Europe,4.259,24.1115,0.1766,81.73333333333333
Lisbon,10,38.747265000000006,-9.148273,20,20,1,38.711136,-9.127747,Portugal,Europe,4.3942,24.1115,0.1822,89.42222222222222
Lisbon,11,38.751745,-9.151284,20,20,1,38.711136,-9.127747,Portugal,Europe,4.9556,24.1115,0.2055,41.63636363636363
Lisbon,12,38.753264,-9.155235000000001,20,20,1,38.711136,-9.127747,Portugal,Europe,5.2563,24.1115,0.218,43.95454545454545
Lisbon,13,38.7589599,-9.1547918,20,20,1,38.711136,-9.127747,Portugal,Europe,5.8122,24.1115,0.2411,72.5
Lisbon,14,38.764582,-9.153497999999999,19,19,1,38.711136,-9.127747,Portugal,Europe,6.3488,24.1115,0.2633,81.52083333333333
Lisbon,15,38.7702118,-9.15316,20,20,1,38.711136,-9.127747,Portugal,Europe,6.9288,24.1115,0.2874,36.93478260869565
Lisbon,16,38.771437299999995,-9.1595765,20,20,1,38.711136,-9.127747,Portugal,Europe,7.2512,24.1115,0.3007,61.36363636363637
Lisbon,17,38.774389,-9.161899,20,20,1,38.711136,-9.127747,Portugal,Europe,7.6316,24.1115,0.3165,90.45238095238095
Lisbon,18,38.777316,-9.172207,20,20,1,38.711136,-9.127747,Portugal,Europe,8.3079,24.1115,0.3446,61.395348837209305
Lisbon,19,38.782649,-9.163784,20,16,0.8,38.711136,-9.127747,Portugal,Europe,8.544,24.1115,0.3544,72.0625
Lisbon,20,38.785589,-9.172727400000001,20,17,0.85,38.711136,-9.127747,Portugal,Europe,9.1517,24.1115,0.3796,87.11111111111111
Lisbon,21,38.795390600000005,-9.1715465,20,17,0.85,38.711136,-9.127747,Portugal,Europe,10.1093,24.1115,0.4193,62.674418604651166
Lisbon,22,38.7985924,-9.1732906,18,18,1,38.711136,-9.127747,Portugal,Europe,10.496,24.1115,0.4353,75.3409090909091
