city,population,plant,plate_no,population_latitude,population_longitude,habitat_type,hcn_result
Hiroshima,1.0,1.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,2.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,3.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,4.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,5.0,1.0,34.38772,132.46483999999998,Urban,1.0
Hiroshima,1.0,6.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,7.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,8.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,9.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,10.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,11.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,12.0,1.0,34.38772,132.46483999999998,Urban,1.0
Hiroshima,1.0,13.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,14.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,15.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,16.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,17.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,18.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,19.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,1.0,20.0,1.0,34.38772,132.46483999999998,Urban,0.0
Hiroshima,2.0,1.0,1.0,34.38309,132.4581,Urban,1.0
Hiroshima,2.0,2.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,3.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,4.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,5.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,6.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,7.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,8.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,9.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,10.0,1.0,34.38309,132.4581,Urban,1.0
Hiroshima,2.0,11.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,12.0,1.0,34.38309,132.4581,Urban,1.0
Hiroshima,2.0,13.0,1.0,34.38309,132.4581,Urban,1.0
Hiroshima,2.0,14.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,15.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,16.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,17.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,18.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,19.0,1.0,34.38309,132.4581,Urban,0.0
Hiroshima,2.0,20.0,1.0,34.38309,132.4581,Urban,1.0
Hiroshima,3.0,1.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,2.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,3.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,4.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,5.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,6.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,7.0,1.0,34.38517,132.45039,Urban,0.0
Hiroshima,3.0,8.0,1.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,9.0,2.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,10.0,2.0,34.38517,132.45039,Urban,0.0
Hiroshima,3.0,11.0,2.0,34.38517,132.45039,Urban,0.0
Hiroshima,3.0,12.0,2.0,34.38517,132.45039,Urban,1.0
Hiroshima,3.0,13.0,2.0,34.38517,132.45039,Urban,0.0
