OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,cambridge_201024_20160115_NDSI_pcs_OID,cambridge_201024_20160115_NDSI_pcs_FID_,cambridge_201024_20160115_NDSI_pcs_COUNT,cambridge_201024_20160115_NDSI_pcs_AREA,cambridge_201024_20160115_NDSI_pcs_MEAN
-1,Cambridge,1,52.181809999999999,0.159920000000000,16,8,0.500000000000000,52.205337999999998,0.121817000000000,Europe,3.686400000000000,9.064399999999999,0.406700000000000,100.000000000000000,0,0,0,32,28800.000000000000000,-0.431817153469000
-1,Cambridge,2,52.139890000000001,0.201060000000000,20,11,0.550000000000000,52.205337999999998,0.121817000000000,Europe,9.064399999999999,9.064399999999999,1.000000000000000,100.000000000000000,1,1,1,32,28800.000000000000000,-0.464128589258000
-1,Cambridge,3,52.144689999999997,0.196500000000000,11,5,0.455000000000000,52.205337999999998,0.121817000000000,Europe,8.450600000000000,9.064399999999999,0.932300000000000,100.000000000000000,2,2,2,32,28800.000000000000000,-0.393156926148000
-1,Cambridge,4,52.147309999999997,0.199140000000000,20,8,0.400000000000000,52.205337999999998,0.121817000000000,Europe,8.332700000000001,9.064399999999999,0.919300000000000,100.000000000000000,3,3,3,37,33300.000000000000000,-0.415017592746000
-1,Cambridge,5,52.150080000000003,0.202030000000000,20,4,0.200000000000000,52.205337999999998,0.121817000000000,Europe,8.226100000000001,9.064399999999999,0.907500000000000,100.000000000000000,4,4,4,37,33300.000000000000000,-0.384065098859000
-1,Cambridge,6,52.149059999999999,0.194190000000000,19,17,0.895000000000000,52.205337999999998,0.121817000000000,Europe,7.969500000000000,9.064399999999999,0.879200000000000,100.000000000000000,5,5,5,37,33300.000000000000000,-0.425502602313000
-1,Cambridge,7,52.158310000000000,0.182330000000000,20,7,0.350000000000000,52.205337999999998,0.121817000000000,Europe,6.660900000000000,9.064399999999999,0.734800000000000,100.000000000000000,6,6,6,35,31500.000000000000000,-0.476449232442000
-1,Cambridge,8,52.156999999999996,0.184470000000000,19,5,0.263000000000000,52.205337999999998,0.121817000000000,Europe,6.865700000000000,9.064399999999999,0.757400000000000,100.000000000000000,7,7,7,35,31500.000000000000000,-0.550150962387000
-1,Cambridge,9,52.160249999999998,0.174080000000000,20,4,0.200000000000000,52.205337999999998,0.121817000000000,Europe,6.150800000000000,9.064399999999999,0.678600000000000,100.000000000000000,8,8,8,35,31500.000000000000000,-0.405364504882000
-1,Cambridge,10,52.168439999999997,0.158580000000000,20,6,0.300000000000000,52.205337999999998,0.121817000000000,Europe,4.807800000000000,9.064399999999999,0.530400000000000,100.000000000000000,9,9,9,36,32400.000000000000000,-0.378945855010000
-1,Cambridge,11,52.170059999999999,0.160250000000000,19,11,0.579000000000000,52.205337999999998,0.121817000000000,Europe,4.717200000000000,9.064399999999999,0.520400000000000,100.000000000000000,10,10,10,35,31500.000000000000000,-0.412086004019000
-1,Cambridge,12,52.171280000000003,0.152060000000000,19,5,0.263000000000000,52.205337999999998,0.121817000000000,Europe,4.311900000000000,9.064399999999999,0.475700000000000,100.000000000000000,11,11,11,37,33300.000000000000000,-0.415772840783000
-1,Cambridge,13,52.173580000000001,0.149190000000000,19,3,0.158000000000000,52.205337999999998,0.121817000000000,Europe,3.994000000000000,9.064399999999999,0.440600000000000,100.000000000000000,12,12,12,37,33300.000000000000000,-0.427455541653000
-1,Cambridge,14,52.175469999999997,0.147560000000000,20,9,0.450000000000000,52.205337999999998,0.121817000000000,Europe,3.756300000000000,9.064399999999999,0.414400000000000,100.000000000000000,13,13,13,36,32400.000000000000000,-0.448122548560000
-1,Cambridge,15,52.177560000000000,0.151220000000000,20,6,0.300000000000000,52.205337999999998,0.121817000000000,Europe,3.682100000000000,9.064399999999999,0.406200000000000,100.000000000000000,14,14,14,36,32400.000000000000000,-0.443545279404000
-1,Cambridge,16,52.182189999999999,0.152670000000000,20,10,0.500000000000000,52.205337999999998,0.121817000000000,Europe,3.323800000000000,9.064399999999999,0.366700000000000,100.000000000000000,15,15,15,36,32400.000000000000000,-0.424365192652000
-1,Cambridge,17,52.201940000000000,0.126110000000000,20,0,0.000000000000000,52.205337999999998,0.121817000000000,Europe,0.477900000000000,9.064399999999999,0.052700000000000,100.000000000000000,16,16,16,36,32400.000000000000000,-0.372202113685000
-1,Cambridge,18,52.202530000000003,0.130170000000000,20,1,0.050000000000000,52.205337999999998,0.121817000000000,Europe,0.649200000000000,9.064399999999999,0.071600000000000,100.000000000000000,17,17,17,36,32400.000000000000000,-0.414394682480000
-1,Cambridge,19,52.197110000000002,0.127750000000000,20,3,0.150000000000000,52.205337999999998,0.121817000000000,Europe,1.000300000000000,9.064399999999999,0.110400000000000,100.000000000000000,18,18,18,35,31500.000000000000000,-0.330731874066000
-1,Cambridge,20,52.196689999999997,0.122720000000000,20,6,0.300000000000000,52.205337999999998,0.121817000000000,Europe,0.963600000000000,9.064399999999999,0.106300000000000,100.000000000000000,19,19,19,37,33300.000000000000000,-0.382808682484000
-1,Cambridge,21,52.194429999999997,0.123990000000000,20,0,0.000000000000000,52.205337999999998,0.121817000000000,Europe,1.221900000000000,9.064399999999999,0.134800000000000,100.000000000000000,20,20,20,32,28800.000000000000000,-0.432941064704000
-1,Cambridge,22,52.193829999999998,0.122560000000000,20,3,0.150000000000000,52.205337999999998,0.121817000000000,Europe,1.280600000000000,9.064399999999999,0.141300000000000,100.000000000000000,21,21,21,25,22500.000000000000000,-0.420082325935000
-1,Cambridge,23,52.160280000000000,0.183060000000000,17,14,0.824000000000000,52.205337999999998,0.121817000000000,Europe,6.522000000000000,9.064399999999999,0.719500000000000,100.000000000000000,22,22,22,35,31500.000000000000000,-0.465725701196000
-1,Cambridge,24,52.157280000000000,0.173250000000000,20,10,0.500000000000000,52.205337999999998,0.121817000000000,Europe,6.391700000000000,9.064399999999999,0.705100000000000,100.000000000000000,23,23,23,32,28800.000000000000000,-0.473434166983000
-1,Cambridge,25,52.165720000000000,0.161030000000000,20,6,0.300000000000000,52.205337999999998,0.121817000000000,Europe,5.153000000000000,9.064399999999999,0.568500000000000,100.000000000000000,24,24,24,36,32400.000000000000000,-0.419730317261000
-1,Cambridge,26,52.161830000000002,0.158030000000000,18,5,0.278000000000000,52.205337999999998,0.121817000000000,Europe,5.431400000000000,9.064399999999999,0.599200000000000,100.000000000000000,25,25,25,32,28800.000000000000000,-0.425691569224000
-1,Cambridge,27,52.184609999999999,0.133560000000000,20,6,0.300000000000000,52.205337999999998,0.121817000000000,Europe,2.439900000000000,9.064399999999999,0.269200000000000,100.000000000000000,26,26,26,36,32400.000000000000000,-0.416573132492000
-1,Cambridge,28,52.186059999999998,0.137190000000000,20,3,0.150000000000000,52.205337999999998,0.121817000000000,Europe,2.386000000000000,9.064399999999999,0.263200000000000,100.000000000000000,27,27,27,35,31500.000000000000000,-0.427214594398000
-1,Cambridge,29,52.186830000000000,0.128720000000000,15,1,0.067000000000000,52.205337999999998,0.121817000000000,Europe,2.111100000000000,9.064399999999999,0.232900000000000,100.000000000000000,28,28,28,35,31500.000000000000000,-0.395443066316000
-1,Cambridge,30,52.194040000000001,0.130310000000000,20,3,0.150000000000000,52.205337999999998,0.121817000000000,Europe,1.383200000000000,9.064399999999999,0.152600000000000,100.000000000000000,29,29,29,36,32400.000000000000000,-0.366549271987000
-1,Cambridge,31,52.193190000000001,0.145480000000000,20,6,0.300000000000000,52.205337999999998,0.121817000000000,Europe,2.103700000000000,9.064399999999999,0.232100000000000,100.000000000000000,30,30,30,34,30600.000000000000000,-0.460018718067000
-1,Cambridge,32,52.193730000000002,0.140810000000000,16,6,0.375000000000000,52.205337999999998,0.121817000000000,Europe,1.828000000000000,9.064399999999999,0.201700000000000,100.000000000000000,31,31,31,36,32400.000000000000000,-0.284396549480000
-1,Cambridge,33,52.197989999999997,0.156520000000000,20,1,0.050000000000000,52.205337999999998,0.121817000000000,Europe,2.502200000000000,9.064399999999999,0.276000000000000,100.000000000000000,32,32,32,36,32400.000000000000000,-0.379730808445000
-1,Cambridge,34,52.187489999999997,0.165710000000000,20,10,0.500000000000000,52.205337999999998,0.121817000000000,Europe,3.590100000000000,9.064399999999999,0.396100000000000,100.000000000000000,33,33,33,35,31500.000000000000000,-0.487183437177000
-1,Cambridge,35,52.204239999999999,0.137590000000000,17,3,0.176000000000000,52.205337999999998,0.121817000000000,Europe,1.081800000000000,9.064399999999999,0.119300000000000,100.000000000000000,34,34,34,35,31500.000000000000000,-0.343196527021000
-1,Cambridge,36,52.201819999999998,0.137880000000000,12,6,0.500000000000000,52.205337999999998,0.121817000000000,Europe,1.162400000000000,9.064399999999999,0.128200000000000,100.000000000000000,35,35,35,33,29700.000000000000000,-0.435674158913000
-1,Cambridge,37,52.205080000000002,0.125400000000000,20,3,0.150000000000000,52.205337999999998,0.121817000000000,Europe,0.245800000000000,9.064399999999999,0.027100000000000,100.000000000000000,36,36,36,35,31500.000000000000000,-0.456067564232000
-1,Cambridge,38,52.206330000000001,0.129040000000000,18,4,0.222000000000000,52.205337999999998,0.121817000000000,Europe,0.504400000000000,9.064399999999999,0.055600000000000,100.000000000000000,37,37,37,36,32400.000000000000000,-0.353754910847000
-1,Cambridge,39,52.209539999999997,0.128290000000000,20,0,0.000000000000000,52.205337999999998,0.121817000000000,Europe,0.642500000000000,9.064399999999999,0.070900000000000,100.000000000000000,38,38,38,35,31500.000000000000000,-0.480742050920000
-1,Cambridge,40,52.212440000000001,0.123520000000000,19,0,0.000000000000000,52.205337999999998,0.121817000000000,Europe,0.798200000000000,9.064399999999999,0.088100000000000,100.000000000000000,39,39,39,34,30600.000000000000000,-0.423248681952000
