OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,charlottetown_008028_20150221_NDSI_pcs_OID,charlottetown_008028_20150221_NDSI_pcs_FID_,charlottetown_008028_20150221_NDSI_pcs_COUNT,charlottetown_008028_20150221_NDSI_pcs_AREA,charlottetown_008028_20150221_NDSI_pcs_MEAN
-1,Charlottetown,1,46.232669999999999,-63.120989999999999,20,6,0.300000000000000,46.235419999999998,-63.126519999999999,North America,0.523900000000000,14.450300000000000,0.036300000000000,100.000000000000000,0,0,0,32,28800.000000000000000,0.823765289038000
-1,Charlottetown,2,46.234400000000001,-63.125439999999998,20,9,0.450000000000000,46.235419999999998,-63.126519999999999,North America,0.140600000000000,14.450300000000000,0.009700000000000,100.000000000000000,1,1,1,33,29700.000000000000000,0.759393952110000
-1,Charlottetown,3,46.236860000000000,-63.129030000000000,20,11,0.550000000000000,46.235419999999998,-63.126519999999999,North America,0.250800000000000,14.450300000000000,0.017400000000000,100.000000000000000,2,2,2,36,32400.000000000000000,0.776035380032000
-1,Charlottetown,4,46.239620000000002,-63.130740000000003,20,6,0.300000000000000,46.235419999999998,-63.126519999999999,North America,0.568700000000000,14.450300000000000,0.039400000000000,100.000000000000000,3,3,3,32,28800.000000000000000,0.788734305650000
-1,Charlottetown,5,46.242010000000001,-63.132710000000003,20,2,0.100000000000000,46.235419999999998,-63.126519999999999,North America,0.873800000000000,14.450300000000000,0.060500000000000,100.000000000000000,4,4,4,35,31500.000000000000000,0.784642740658000
-1,Charlottetown,6,46.244970000000002,-63.134120000000003,20,6,0.300000000000000,46.235419999999998,-63.126519999999999,North America,1.212100000000000,14.450300000000000,0.083900000000000,100.000000000000000,5,5,5,35,31500.000000000000000,0.774706600394000
-1,Charlottetown,7,46.247700000000002,-63.135829999999999,20,3,0.150000000000000,46.235419999999998,-63.126519999999999,North America,1.541800000000000,14.450300000000000,0.106700000000000,100.000000000000000,6,6,6,32,28800.000000000000000,0.775775214657000
-1,Charlottetown,8,46.250190000000003,-63.137749999999997,20,6,0.300000000000000,46.235419999999998,-63.126519999999999,North America,1.855600000000000,14.450300000000000,0.128400000000000,100.000000000000000,7,7,7,32,28800.000000000000000,0.796907460317000
-1,Charlottetown,9,46.253200000000000,-63.139170000000000,20,5,0.250000000000000,46.235419999999998,-63.126519999999999,North America,2.203400000000000,14.450300000000000,0.152500000000000,100.000000000000000,8,8,8,33,29700.000000000000000,0.788143968943000
-1,Charlottetown,10,46.255740000000003,-63.140749999999997,20,3,0.150000000000000,46.235419999999998,-63.126519999999999,North America,2.510500000000000,14.450300000000000,0.173700000000000,100.000000000000000,9,9,9,37,33300.000000000000000,0.753873689755000
-1,Charlottetown,11,46.258330000000001,-63.142780000000002,20,10,0.500000000000000,46.235419999999998,-63.126519999999999,North America,2.837800000000000,14.450300000000000,0.196400000000000,100.000000000000000,10,10,10,33,29700.000000000000000,0.815039746689000
-1,Charlottetown,12,46.260719999999999,-63.144939999999998,19,7,0.368000000000000,46.235419999999998,-63.126519999999999,North America,3.149700000000000,14.450300000000000,0.218000000000000,100.000000000000000,11,11,11,32,28800.000000000000000,0.758548913524000
-1,Charlottetown,13,46.263520000000000,-63.146560000000001,19,7,0.368000000000000,46.235419999999998,-63.126519999999999,North America,3.483900000000000,14.450300000000000,0.241100000000000,100.000000000000000,12,12,12,34,30600.000000000000000,0.749490673051000
-1,Charlottetown,14,46.266570000000002,-63.147320000000001,20,4,0.200000000000000,46.235419999999998,-63.126519999999999,North America,3.815100000000000,14.450300000000000,0.264000000000000,100.000000000000000,13,13,13,32,28800.000000000000000,0.773305955343000
-1,Charlottetown,15,46.269269999999999,-63.149329999999999,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,4.152500000000000,14.450300000000000,0.287400000000000,100.000000000000000,14,14,14,34,30600.000000000000000,0.829411092926000
-1,Charlottetown,16,46.271529999999998,-63.151969999999999,20,5,0.250000000000000,46.235419999999998,-63.126519999999999,North America,4.466700000000000,14.450300000000000,0.309100000000000,100.000000000000000,15,15,15,32,28800.000000000000000,0.795307390392000
-1,Charlottetown,17,46.275260000000003,-63.153199999999998,20,7,0.350000000000000,46.235419999999998,-63.126519999999999,North America,4.881900000000000,14.450300000000000,0.337800000000000,100.000000000000000,16,16,16,33,29700.000000000000000,0.661725585208000
-1,Charlottetown,18,46.278610000000000,-63.155700000000003,20,5,0.250000000000000,46.235419999999998,-63.126519999999999,North America,5.300700000000000,14.450300000000000,0.366800000000000,100.000000000000000,17,17,17,34,30600.000000000000000,0.804304890773000
-1,Charlottetown,19,46.281070000000000,-63.157890000000002,20,9,0.450000000000000,46.235419999999998,-63.126519999999999,North America,5.619900000000000,14.450300000000000,0.388900000000000,100.000000000000000,18,18,18,34,30600.000000000000000,0.832420368405000
-1,Charlottetown,20,46.283709999999999,-63.161479999999997,20,14,0.700000000000000,46.235419999999998,-63.126519999999999,North America,6.004700000000000,14.450300000000000,0.415500000000000,100.000000000000000,19,19,19,35,31500.000000000000000,0.802905111653000
-1,Charlottetown,21,46.285350000000001,-63.164040000000000,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,6.256600000000000,14.450300000000000,0.433000000000000,100.000000000000000,20,20,20,35,31500.000000000000000,0.744389040130000
-1,Charlottetown,22,46.287210000000002,-63.167020000000001,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,6.546600000000000,14.450300000000000,0.453000000000000,100.000000000000000,21,21,21,33,29700.000000000000000,0.783898732879000
-1,Charlottetown,23,46.289720000000003,-63.172020000000003,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,6.977900000000000,14.450300000000000,0.482900000000000,100.000000000000000,22,22,22,37,33300.000000000000000,0.785374862117000
-1,Charlottetown,24,46.293080000000003,-63.172930000000001,19,12,0.632000000000000,46.235419999999998,-63.126519999999999,North America,7.337300000000000,14.450300000000000,0.507800000000000,100.000000000000000,23,23,23,32,28800.000000000000000,0.794157451019000
-1,Charlottetown,25,46.296190000000003,-63.174289999999999,20,7,0.350000000000000,46.235419999999998,-63.126519999999999,North America,7.690600000000000,14.450300000000000,0.532200000000000,100.000000000000000,24,24,24,34,30600.000000000000000,0.826659481315000
-1,Charlottetown,26,46.299419999999998,-63.176079999999999,20,4,0.200000000000000,46.235419999999998,-63.126519999999999,North America,8.071999999999999,14.450300000000000,0.558600000000000,100.000000000000000,25,25,25,32,28800.000000000000000,0.730669962242000
-1,Charlottetown,27,46.302320000000002,-63.177230000000002,19,5,0.263000000000000,46.235419999999998,-63.126519999999999,North America,8.398300000000001,14.450300000000000,0.581200000000000,100.000000000000000,26,26,26,33,29700.000000000000000,0.784316463904000
-1,Charlottetown,28,46.305160000000001,-63.178719999999998,20,11,0.550000000000000,46.235419999999998,-63.126519999999999,North America,8.731199999999999,14.450300000000000,0.604200000000000,100.000000000000000,27,27,27,33,29700.000000000000000,0.826253089038000
-1,Charlottetown,29,46.307980000000001,-63.180030000000002,20,7,0.350000000000000,46.235419999999998,-63.126519999999999,North America,9.056100000000001,14.450300000000000,0.626700000000000,100.000000000000000,28,28,28,32,28800.000000000000000,0.837976885960000
-1,Charlottetown,30,46.311000000000000,-63.181330000000003,20,7,0.350000000000000,46.235419999999998,-63.126519999999999,North America,9.400900000000000,14.450300000000000,0.650600000000000,100.000000000000000,29,29,29,33,29700.000000000000000,0.822042304458000
-1,Charlottetown,31,46.313699999999997,-63.182899999999997,20,7,0.350000000000000,46.235419999999998,-63.126519999999999,North America,9.723300000000000,14.450300000000000,0.672900000000000,100.000000000000000,30,30,30,33,29700.000000000000000,0.839132135565000
-1,Charlottetown,32,46.316670000000002,-63.183979999999998,20,3,0.150000000000000,46.235419999999998,-63.126519999999999,North America,10.056200000000000,14.450300000000000,0.695900000000000,100.000000000000000,31,31,31,34,30600.000000000000000,0.820458054543000
-1,Charlottetown,33,46.319440000000000,-63.185450000000003,20,2,0.100000000000000,46.235419999999998,-63.126519999999999,North America,10.382500000000000,14.450300000000000,0.718500000000000,100.000000000000000,32,32,32,33,29700.000000000000000,0.827908743512000
-1,Charlottetown,34,46.322260000000000,-63.186760000000000,20,9,0.450000000000000,46.235419999999998,-63.126519999999999,North America,10.708600000000001,14.450300000000000,0.741100000000000,100.000000000000000,33,33,33,32,28800.000000000000000,0.772028636653000
-1,Charlottetown,35,46.325060000000001,-63.187959999999997,20,10,0.500000000000000,46.235419999999998,-63.126519999999999,North America,11.029299999999999,14.450300000000000,0.763300000000000,100.000000000000000,34,34,34,34,30600.000000000000000,0.779514084844000
-1,Charlottetown,36,46.328000000000003,-63.189349999999997,20,5,0.250000000000000,46.235419999999998,-63.126519999999999,North America,11.370500000000000,14.450300000000000,0.786900000000000,100.000000000000000,35,35,35,35,31500.000000000000000,0.815170456682000
-1,Charlottetown,37,46.331090000000003,-63.190759999999997,20,3,0.150000000000000,46.235419999999998,-63.126519999999999,North America,11.727600000000001,14.450300000000000,0.811600000000000,100.000000000000000,36,36,36,32,28800.000000000000000,0.815970640630000
-1,Charlottetown,38,46.333880000000001,-63.191989999999997,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,12.048900000000000,14.450300000000000,0.833800000000000,100.000000000000000,37,37,37,34,30600.000000000000000,0.813070707461000
-1,Charlottetown,39,46.336750000000002,-63.193219999999997,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,12.378299999999999,14.450300000000000,0.856600000000000,100.000000000000000,38,38,38,32,28800.000000000000000,0.739972140640000
-1,Charlottetown,40,46.339759999999998,-63.194650000000003,20,9,0.450000000000000,46.235419999999998,-63.126519999999999,North America,12.728500000000000,14.450300000000000,0.880800000000000,100.000000000000000,39,39,39,32,28800.000000000000000,0.803372861817000
-1,Charlottetown,41,46.342750000000002,-63.195900000000002,20,7,0.350000000000000,46.235419999999998,-63.126519999999999,North America,13.071099999999999,14.450300000000000,0.904600000000000,100.000000000000000,40,40,40,34,30600.000000000000000,0.791068508345000
-1,Charlottetown,42,46.345689999999998,-63.196890000000003,20,10,0.500000000000000,46.235419999999998,-63.126519999999999,North America,13.400700000000001,14.450300000000000,0.927400000000000,100.000000000000000,41,41,41,32,28800.000000000000000,0.764156989753000
-1,Charlottetown,43,46.348730000000003,-63.198070000000001,15,4,0.267000000000000,46.235419999999998,-63.126519999999999,North America,13.746600000000001,14.450300000000000,0.951300000000000,100.000000000000000,42,42,42,34,30600.000000000000000,0.685648576302000
-1,Charlottetown,44,46.351779999999998,-63.199359999999999,20,8,0.400000000000000,46.235419999999998,-63.126519999999999,North America,14.097099999999999,14.450300000000000,0.975600000000000,100.000000000000000,43,43,43,34,30600.000000000000000,0.805106785368000
-1,Charlottetown,45,46.354920000000000,-63.200429999999997,20,5,0.250000000000000,46.235419999999998,-63.126519999999999,North America,14.450300000000000,14.450300000000000,1.000000000000000,100.000000000000000,44,44,44,33,29700.000000000000000,0.807256151329000
